ticket_id,passenger_id,booking_id,flight_id,fare_class,ticket_price,ticket_status
TKT00000353,PAX00000353,BK00000185,FLT0046482,Economy,101.44,Cancelled
TKT00000354,PAX00000354,BK00000186,FLT0004752,Business,1015.1,Issued
TKT00000355,PAX00000355,BK00000187,FLT0038071,Economy,158.33,Issued
TKT00000356,PAX00000356,BK00000187,FLT0038071,Premium Economy,653.43,Issued
TKT00000357,PAX00000357,BK00000188,FLT0007809,Economy,173.6,Issued
TKT00000358,PAX00000358,BK00000189,FLT0057541,First,4199.8,Issued
TKT00000359,PAX00000359,BK00000189,FLT0057541,Economy,367.18,Issued
TKT00000360,PAX00000360,BK00000189,FLT0057541,Economy,536.36,Issued
TKT00000361,PAX00000361,BK00000190,FLT0024020,Economy,248.02,Issued
TKT00000362,PAX00000362,BK00000190,FLT0024020,Business,2722.57,Issued
TKT00000363,PAX00000363,BK00000190,FLT0024020,Economy,206.28,Issued
TKT00000364,PAX00000364,BK00000191,FLT0052421,Economy,292.62,Issued
TKT00000365,PAX00000365,BK00000192,FLT0038744,Economy,589.6,Cancelled
TKT00000366,PAX00000366,BK00000193,FLT0018867,Economy,200.84,Issued
TKT00000367,PAX00000367,BK00000193,FLT0018867,Economy,255.82,Issued
TKT00000368,PAX00000368,BK00000193,FLT0018867,Economy,518.84,Issued
TKT00000369,PAX00000369,BK00000194,FLT0052966,Economy,517.38,Refunded
TKT00000370,PAX00000370,BK00000195,FLT0072591,Economy,385.32,Issued
TKT00000371,PAX00000371,BK00000196,FLT0057005,First,5380.04,Issued
TKT00000372,PAX00000372,BK00000197,FLT0008832,Economy,167.47,Issued
TKT00000373,PAX00000373,BK00000198,FLT0069821,Premium Economy,709.77,Issued
TKT00000374,PAX00000374,BK00000198,FLT0069821,Economy,207.93,Issued
TKT00000375,PAX00000375,BK00000198,FLT0069821,Economy,116.27,Issued
TKT00000376,PAX00000376,BK00000199,FLT0044012,Economy,346.94,Issued
TKT00000377,PAX00000377,BK00000199,FLT0044012,Economy,436.6,Issued
TKT00000378,PAX00000378,BK00000200,FLT0062523,Economy,318.86,Issued
TKT00000379,PAX00000379,BK00000200,FLT0062523,Business,3456.13,Issued
TKT00000380,PAX00000380,BK00000200,FLT0062523,Economy,287.45,Issued
TKT00000381,PAX00000381,BK00000201,FLT0001881,Business,2255.18,Issued
TKT00000382,PAX00000382,BK00000202,FLT0002553,Economy,214.43,Issued
TKT00000383,PAX00000383,BK00000203,FLT0022152,Economy,303.13,Issued
TKT00000384,PAX00000384,BK00000204,FLT0002222,Economy,581.51,Issued
TKT00000385,PAX00000385,BK00000204,FLT0002222,Economy,509.12,Issued
TKT00000386,PAX00000386,BK00000204,FLT0002222,Economy,560.19,Issued
TKT00000387,PAX00000387,BK00000205,FLT0078607,Economy,467.82,Cancelled
TKT00000388,PAX00000388,BK00000206,FLT0015692,Economy,517.82,Issued
TKT00000389,PAX00000389,BK00000207,FLT0035826,Business,2195.62,Issued
TKT00000390,PAX00000390,BK00000207,FLT0035826,Premium Economy,985.68,Issued
TKT00000391,PAX00000391,BK00000208,FLT0064749,Economy,238.43,Issued
TKT00000392,PAX00000392,BK00000208,FLT0064749,Economy,145.07,Issued
TKT00000393,PAX00000393,BK00000208,FLT0064749,Economy,434.04,Issued
TKT00000394,PAX00000394,BK00000209,FLT0074419,Business,1424.6,Issued
TKT00000395,PAX00000395,BK00000210,FLT0045029,Economy,537.52,Issued
TKT00000396,PAX00000396,BK00000211,FLT0037401,Economy,193.82,Issued
TKT00000397,PAX00000397,BK00000212,FLT0079399,Economy,137.11,Issued
TKT00000398,PAX00000398,BK00000213,FLT0066852,Economy,480.56,Issued
TKT00000399,PAX00000399,BK00000214,FLT0049838,Business,2313.77,Issued
TKT00000400,PAX00000400,BK00000214,FLT0049838,Economy,579.5,Issued
TKT00000401,PAX00000401,BK00000215,FLT0033955,Economy,336.76,Cancelled
TKT00000402,PAX00000402,BK00000215,FLT0033955,Economy,373.32,Cancelled
TKT00000403,PAX00000403,BK00000216,FLT0040174,Business,2047.61,Issued
TKT00000404,PAX00000404,BK00000216,FLT0040174,Premium Economy,1076.86,Issued
TKT00000405,PAX00000405,BK00000217,FLT0009448,Business,1016.49,Issued
TKT00000406,PAX00000406,BK00000218,FLT0010217,Premium Economy,812.56,Issued
TKT00000407,PAX00000407,BK00000219,FLT0076443,Economy,338.81,Issued
TKT00000408,PAX00000408,BK00000219,FLT0076443,Business,1387.18,Issued
TKT00000409,PAX00000409,BK00000220,FLT0028682,Economy,327.63,Issued
TKT00000410,PAX00000410,BK00000220,FLT0028682,Premium Economy,576.77,Issued
TKT00000411,PAX00000411,BK00000220,FLT0028682,Premium Economy,659.29,Issued
TKT00000412,PAX00000412,BK00000221,FLT0049431,Economy,350.32,Issued
TKT00000413,PAX00000413,BK00000221,FLT0049431,Economy,592.49,Issued
TKT00000414,PAX00000414,BK00000222,FLT0048661,Economy,474.1,Issued
TKT00000415,PAX00000415,BK00000223,FLT0019703,Economy,342.56,Issued
TKT00000416,PAX00000416,BK00000224,FLT0030878,Economy,559.44,Cancelled
TKT00000417,PAX00000417,BK00000225,FLT0044455,Economy,368.45,Issued
TKT00000418,PAX00000418,BK00000225,FLT0044455,Business,2784.99,Issued
TKT00000419,PAX00000419,BK00000226,FLT0038289,Business,1672.53,Cancelled
TKT00000420,PAX00000420,BK00000226,FLT0038289,Business,2567.86,Cancelled
TKT00000421,PAX00000421,BK00000227,FLT0003881,Economy,211.16,Issued
TKT00000422,PAX00000422,BK00000228,FLT0025278,Premium Economy,1114.63,Issued
TKT00000423,PAX00000423,BK00000228,FLT0025278,Economy,120.8,Issued
TKT00000424,PAX00000424,BK00000229,FLT0067502,Premium Economy,822.63,Issued
TKT00000425,PAX00000425,BK00000230,FLT0030308,Economy,154.84,Cancelled
TKT00000426,PAX00000426,BK00000231,FLT0066830,Economy,565.22,Issued
TKT00000427,PAX00000427,BK00000232,FLT0074001,Economy,224.18,Issued
TKT00000428,PAX00000428,BK00000232,FLT0074001,Economy,171.15,Issued
TKT00000429,PAX00000429,BK00000233,FLT0045779,Economy,320.32,Issued
TKT00000430,PAX00000430,BK00000233,FLT0045779,Economy,464.44,Issued
TKT00000431,PAX00000431,BK00000234,FLT0038645,Economy,82.21,Issued
TKT00000432,PAX00000432,BK00000235,FLT0021084,Business,2750.33,Issued
TKT00000433,PAX00000433,BK00000236,FLT0046866,Premium Economy,609.62,Issued
TKT00000434,PAX00000434,BK00000237,FLT0038852,Economy,236.07,Cancelled
TKT00000435,PAX00000435,BK00000238,FLT0052332,Economy,212.26,Cancelled
TKT00000436,PAX00000436,BK00000238,FLT0052332,Economy,453.36,Cancelled
TKT00000437,PAX00000437,BK00000239,FLT0040237,Economy,434.46,Issued
TKT00000438,PAX00000438,BK00000240,FLT0021403,Economy,128.97,Issued
TKT00000439,PAX00000439,BK00000240,FLT0021403,Economy,264.32,Issued
TKT00000440,PAX00000440,BK00000241,FLT0017896,Premium Economy,1000.18,Issued
TKT00000441,PAX00000441,BK00000242,FLT0038724,Premium Economy,474.82,Issued
TKT00000442,PAX00000442,BK00000242,FLT0038724,Premium Economy,373.19,Issued
TKT00000443,PAX00000443,BK00000243,FLT0002096,Economy,84.92,Issued
TKT00000444,PAX00000444,BK00000243,FLT0002096,Business,3260.25,Issued
TKT00000445,PAX00000445,BK00000244,FLT0073882,Economy,531.45,Issued
TKT00000446,PAX00000446,BK00000244,FLT0073882,Economy,466.53,Issued
TKT00000447,PAX00000447,BK00000245,FLT0058410,Economy,478.28,Issued
TKT00000448,PAX00000448,BK00000246,FLT0014407,Economy,214.69,Issued
TKT00000449,PAX00000449,BK00000246,FLT0014407,Economy,299.32,Issued
TKT00000450,PAX00000450,BK00000247,FLT0037649,Economy,391.11,Issued
TKT00000451,PAX00000451,BK00000247,FLT0037649,Business,3149.61,Issued
TKT00000452,PAX00000452,BK00000248,FLT0021245,Economy,530.5,Cancelled
TKT00000453,PAX00000453,BK00000249,FLT0070486,First,6380.93,Issued
TKT00000454,PAX00000454,BK00000250,FLT0061080,Economy,383.1,Issued
TKT00000455,PAX00000455,BK00000250,FLT0061080,Economy,409.25,Issued
TKT00000456,PAX00000456,BK00000251,FLT0008100,Economy,143.04,Issued
TKT00000457,PAX00000457,BK00000252,FLT0022144,Premium Economy,1158.85,Issued
TKT00000458,PAX00000458,BK00000252,FLT0022144,Economy,182.76,Issued
TKT00000459,PAX00000459,BK00000252,FLT0022144,Economy,497.57,Issued
TKT00000460,PAX00000460,BK00000253,FLT0031034,Business,1584.38,Issued
TKT00000461,PAX00000461,BK00000253,FLT0031034,Economy,149.01,Issued
TKT00000462,PAX00000462,BK00000254,FLT0060105,Economy,432.62,Issued
TKT00000463,PAX00000463,BK00000254,FLT0060105,Economy,282.16,Issued
TKT00000464,PAX00000464,BK00000255,FLT0012120,Economy,447.53,Issued
TKT00000465,PAX00000465,BK00000256,FLT0060366,Economy,408.61,Issued
TKT00000466,PAX00000466,BK00000256,FLT0060366,Economy,171.26,Issued
TKT00000467,PAX00000467,BK00000257,FLT0015687,Economy,81.05,Issued
TKT00000468,PAX00000468,BK00000257,FLT0015687,Economy,331.84,Issued
TKT00000469,PAX00000469,BK00000258,FLT0025715,Economy,89.3,Issued
TKT00000470,PAX00000470,BK00000259,FLT0014664,Economy,150.04,Issued
TKT00000471,PAX00000471,BK00000260,FLT0001533,Economy,516.69,Issued
TKT00000472,PAX00000472,BK00000260,FLT0001533,Economy,289.47,Issued
TKT00000473,PAX00000473,BK00000260,FLT0001533,Economy,110.39,Issued
TKT00000474,PAX00000474,BK00000260,FLT0001533,Economy,311.09,Issued
TKT00000475,PAX00000475,BK00000261,FLT0068436,Economy,99.29,Issued
TKT00000476,PAX00000476,BK00000262,FLT0003785,First,4835.87,Issued
TKT00000477,PAX00000477,BK00000262,FLT0003785,Economy,330.87,Issued
TKT00000478,PAX00000478,BK00000262,FLT0003785,Economy,565.3,Issued
TKT00000479,PAX00000479,BK00000262,FLT0003785,Economy,114.93,Issued
TKT00000480,PAX00000480,BK00000263,FLT0000509,Premium Economy,950.39,Issued
TKT00000481,PAX00000481,BK00000264,FLT0028038,Economy,402.54,Issued
TKT00000482,PAX00000482,BK00000265,FLT0029898,Economy,96.78,Issued
TKT00000483,PAX00000483,BK00000265,FLT0029898,Economy,399.09,Issued
TKT00000484,PAX00000484,BK00000265,FLT0029898,Economy,106.2,Issued
TKT00000485,PAX00000485,BK00000266,FLT0002624,Business,1228.43,Cancelled
TKT00000486,PAX00000486,BK00000266,FLT0002624,Premium Economy,1125.74,Cancelled
TKT00000487,PAX00000487,BK00000266,FLT0002624,Economy,463.53,Cancelled
TKT00000488,PAX00000488,BK00000267,FLT0048392,Economy,354.36,Issued
TKT00000489,PAX00000489,BK00000268,FLT0042814,Economy,89.65,Issued
TKT00000490,PAX00000490,BK00000268,FLT0042814,Business,2686.33,Issued
TKT00000491,PAX00000491,BK00000269,FLT0014533,Economy,535.1,Issued
TKT00000492,PAX00000492,BK00000269,FLT0014533,Economy,335.55,Issued
TKT00000493,PAX00000493,BK00000269,FLT0014533,Economy,205.9,Issued
TKT00000494,PAX00000494,BK00000270,FLT0015999,Premium Economy,1007.1,Issued
TKT00000495,PAX00000495,BK00000271,FLT0006919,Economy,198.74,Issued
TKT00000496,PAX00000496,BK00000272,FLT0004172,Business,1481.04,Cancelled
TKT00000497,PAX00000497,BK00000273,FLT0069278,Economy,123.82,Issued
TKT00000498,PAX00000498,BK00000273,FLT0069278,Premium Economy,405.34,Issued
TKT00000499,PAX00000499,BK00000274,FLT0069901,Business,3189.95,Refunded
TKT00000500,PAX00000500,BK00000274,FLT0069901,Economy,316.53,Refunded
TKT00000501,PAX00000501,BK00000275,FLT0043358,Economy,291.41,Cancelled
TKT00000502,PAX00000502,BK00000276,FLT0046601,Economy,422.9,Issued
TKT00000503,PAX00000503,BK00000276,FLT0046601,Economy,166.25,Issued
TKT00000504,PAX00000504,BK00000277,FLT0072549,Business,2965.64,Issued
TKT00000505,PAX00000505,BK00000277,FLT0072549,Economy,475.05,Issued
TKT00000506,PAX00000506,BK00000277,FLT0072549,Business,1004.33,Issued
TKT00000507,PAX00000507,BK00000278,FLT0010764,Economy,133.91,Issued
TKT00000508,PAX00000508,BK00000278,FLT0010764,Economy,568.07,Issued
TKT00000509,PAX00000509,BK00000279,FLT0040156,Economy,586.84,Issued
TKT00000510,PAX00000510,BK00000279,FLT0040156,Business,2722.75,Issued
TKT00000511,PAX00000511,BK00000279,FLT0040156,First,2960.37,Issued
TKT00000512,PAX00000512,BK00000280,FLT0059929,Economy,370.55,Issued
TKT00000513,PAX00000513,BK00000281,FLT0027019,Business,1806.68,Issued
TKT00000514,PAX00000514,BK00000281,FLT0027019,Economy,337.93,Issued
TKT00000515,PAX00000515,BK00000282,FLT0034066,Economy,98.38,Issued
TKT00000516,PAX00000516,BK00000283,FLT0010423,Business,2328.72,Issued
TKT00000517,PAX00000517,BK00000283,FLT0010423,Premium Economy,925.51,Issued
TKT00000518,PAX00000518,BK00000283,FLT0010423,Economy,191.53,Issued
TKT00000519,PAX00000519,BK00000284,FLT0052548,Economy,361.38,Issued
TKT00000520,PAX00000520,BK00000284,FLT0052548,Economy,390.13,Issued
TKT00000521,PAX00000521,BK00000285,FLT0030827,Economy,480.48,Issued
TKT00000522,PAX00000522,BK00000285,FLT0030827,Economy,537.85,Issued
TKT00000523,PAX00000523,BK00000286,FLT0034630,Economy,478.21,Issued
TKT00000524,PAX00000524,BK00000286,FLT0034630,Economy,531.06,Issued
TKT00000525,PAX00000525,BK00000286,FLT0034630,Economy,447.66,Issued
TKT00000526,PAX00000526,BK00000287,FLT0023236,Premium Economy,977.58,Issued
TKT00000527,PAX00000527,BK00000288,FLT0021002,Economy,256.5,Issued
TKT00000528,PAX00000528,BK00000288,FLT0021002,Economy,441.8,Issued
TKT00000529,PAX00000529,BK00000288,FLT0021002,First,6030.84,Issued
TKT00000530,PAX00000530,BK00000289,FLT0008277,Economy,518.75,Issued
TKT00000531,PAX00000531,BK00000290,FLT0040254,Economy,592.95,Issued
TKT00000532,PAX00000532,BK00000290,FLT0040254,Economy,447.53,Issued
TKT00000533,PAX00000533,BK00000291,FLT0057261,Economy,260.75,Issued
TKT00000534,PAX00000534,BK00000291,FLT0057261,Premium Economy,1134.81,Issued
TKT00000535,PAX00000535,BK00000291,FLT0057261,Economy,427.31,Issued
TKT00000536,PAX00000536,BK00000292,FLT0068671,Economy,85.46,Issued
TKT00000537,PAX00000537,BK00000293,FLT0029523,Business,1809.11,Issued
TKT00000538,PAX00000538,BK00000293,FLT0029523,Economy,464.85,Issued
TKT00000539,PAX00000539,BK00000293,FLT0029523,Premium Economy,343.94,Issued
TKT00000540,PAX00000540,BK00000293,FLT0029523,Business,2017.25,Issued
TKT00000541,PAX00000541,BK00000294,FLT0076258,Premium Economy,875.87,Cancelled
TKT00000542,PAX00000542,BK00000294,FLT0076258,Economy,129.87,Cancelled
TKT00000543,PAX00000543,BK00000295,FLT0078709,Economy,276.43,Issued
TKT00000544,PAX00000544,BK00000295,FLT0078709,Economy,498.88,Issued
TKT00000545,PAX00000545,BK00000296,FLT0044111,Economy,220.32,Issued
TKT00000546,PAX00000546,BK00000297,FLT0005274,Economy,207.46,Issued
TKT00000547,PAX00000547,BK00000298,FLT0018043,Economy,284.1,Issued
TKT00000548,PAX00000548,BK00000298,FLT0018043,Economy,452.8,Issued
TKT00000549,PAX00000549,BK00000299,FLT0052155,First,2556.86,Issued
TKT00000550,PAX00000550,BK00000300,FLT0043531,Premium Economy,352.8,Issued
TKT00000551,PAX00000551,BK00000300,FLT0043531,Business,2911.37,Issued
TKT00000552,PAX00000552,BK00000301,FLT0058576,Economy,223.08,Issued
TKT00000553,PAX00000553,BK00000302,FLT0034224,Business,3413.95,Issued
TKT00000554,PAX00000554,BK00000302,FLT0034224,Economy,195.35,Issued
TKT00000555,PAX00000555,BK00000303,FLT0010447,Premium Economy,997.53,Issued
TKT00000556,PAX00000556,BK00000303,FLT0010447,Economy,184.75,Issued
TKT00000557,PAX00000557,BK00000304,FLT0010885,Economy,531.57,Issued
TKT00000558,PAX00000558,BK00000304,FLT0010885,Economy,446.4,Issued
TKT00000559,PAX00000559,BK00000305,FLT0028639,Economy,395.69,Issued
TKT00000560,PAX00000560,BK00000306,FLT0075198,Premium Economy,918.23,Issued
TKT00000561,PAX00000561,BK00000306,FLT0075198,Economy,99.14,Issued
TKT00000562,PAX00000562,BK00000307,FLT0050217,Economy,105.88,Issued
TKT00000563,PAX00000563,BK00000307,FLT0050217,Economy,223.88,Issued
TKT00000564,PAX00000564,BK00000307,FLT0050217,Economy,441.3,Issued
TKT00000565,PAX00000565,BK00000307,FLT0050217,First,8992.41,Issued
TKT00000566,PAX00000566,BK00000308,FLT0073353,Premium Economy,788.88,Issued
TKT00000567,PAX00000567,BK00000309,FLT0072832,Economy,284.63,Issued
TKT00000568,PAX00000568,BK00000309,FLT0072832,Economy,93.4,Issued
TKT00000569,PAX00000569,BK00000310,FLT0043838,Economy,249.21,Issued
TKT00000570,PAX00000570,BK00000311,FLT0067380,Economy,546.56,Issued
TKT00000571,PAX00000571,BK00000311,FLT0067380,Economy,306.1,Issued
TKT00000572,PAX00000572,BK00000312,FLT0038556,Economy,456.5,Issued
TKT00000573,PAX00000573,BK00000312,FLT0038556,Economy,280.8,Issued
TKT00000574,PAX00000574,BK00000312,FLT0038556,Economy,501.74,Issued
TKT00000575,PAX00000575,BK00000313,FLT0006081,Business,1035.52,Issued
TKT00000576,PAX00000576,BK00000314,FLT0033188,Economy,367.58,Issued
TKT00000577,PAX00000577,BK00000315,FLT0028106,Economy,584.01,Issued
TKT00000578,PAX00000578,BK00000316,FLT0026346,Economy,401.37,Issued
TKT00000579,PAX00000579,BK00000317,FLT0002001,Economy,384.11,Issued
TKT00000580,PAX00000580,BK00000318,FLT0054821,Economy,575.3,Cancelled
TKT00000581,PAX00000581,BK00000319,FLT0014246,Business,2520.2,Issued
TKT00000582,PAX00000582,BK00000319,FLT0014246,Economy,245.75,Issued
TKT00000583,PAX00000583,BK00000320,FLT0040673,Business,1996.68,Issued
TKT00000584,PAX00000584,BK00000321,FLT0048263,Economy,459.46,Cancelled
TKT00000585,PAX00000585,BK00000322,FLT0019084,Economy,382.31,Issued
TKT00000586,PAX00000586,BK00000322,FLT0019084,Economy,362.93,Issued
TKT00000587,PAX00000587,BK00000322,FLT0019084,Economy,433.35,Issued
TKT00000588,PAX00000588,BK00000323,FLT0019003,Premium Economy,386.98,Issued
TKT00000589,PAX00000589,BK00000324,FLT0007475,Economy,153.14,Issued
TKT00000590,PAX00000590,BK00000324,FLT0007475,Economy,580.63,Issued
TKT00000591,PAX00000591,BK00000325,FLT0079163,Economy,351.92,Issued
TKT00000592,PAX00000592,BK00000326,FLT0017412,Economy,222.8,Issued
TKT00000593,PAX00000593,BK00000327,FLT0058936,Premium Economy,827.8,Issued
TKT00000594,PAX00000594,BK00000327,FLT0058936,Business,2117.22,Issued
TKT00000595,PAX00000595,BK00000327,FLT0058936,Premium Economy,580.32,Issued
TKT00000596,PAX00000596,BK00000327,FLT0058936,Economy,332.19,Issued
TKT00000597,PAX00000597,BK00000328,FLT0047899,Economy,330.31,Issued
TKT00000598,PAX00000598,BK00000329,FLT0015905,Economy,441.49,Issued
TKT00000599,PAX00000599,BK00000329,FLT0015905,Economy,398.86,Issued
TKT00000600,PAX00000600,BK00000329,FLT0015905,Business,2083.8,Issued
TKT00000601,PAX00000601,BK00000329,FLT0015905,Economy,183.91,Issued
TKT00000602,PAX00000602,BK00000330,FLT0003483,Economy,420.44,Issued
TKT00000603,PAX00000603,BK00000330,FLT0003483,Economy,80.68,Issued
TKT00000604,PAX00000604,BK00000330,FLT0003483,Economy,311.36,Issued
TKT00000605,PAX00000605,BK00000331,FLT0045270,Economy,238.14,Issued
TKT00000606,PAX00000606,BK00000332,FLT0042870,Economy,457.94,Issued
TKT00000607,PAX00000607,BK00000332,FLT0042870,Economy,569.84,Issued
TKT00000608,PAX00000608,BK00000333,FLT0003118,Economy,443.38,Issued
TKT00000609,PAX00000609,BK00000334,FLT0053893,Business,1445.9,Issued
TKT00000610,PAX00000610,BK00000335,FLT0007858,Economy,349.73,Issued
TKT00000611,PAX00000611,BK00000336,FLT0046093,Business,2823.13,Issued
TKT00000612,PAX00000612,BK00000336,FLT0046093,Economy,257.03,Issued
TKT00000613,PAX00000613,BK00000337,FLT0005194,Economy,484.1,Issued
TKT00000614,PAX00000614,BK00000338,FLT0060780,Economy,342.21,Issued
TKT00000615,PAX00000615,BK00000339,FLT0056131,Premium Economy,403.15,Issued
TKT00000616,PAX00000616,BK00000340,FLT0031903,Economy,214.37,Issued
TKT00000617,PAX00000617,BK00000340,FLT0031903,Premium Economy,605.61,Issued
TKT00000618,PAX00000618,BK00000340,FLT0031903,Economy,454.1,Issued
TKT00000619,PAX00000619,BK00000340,FLT0031903,Economy,321.74,Issued
TKT00000620,PAX00000620,BK00000341,FLT0015290,Economy,258.59,Issued
TKT00000621,PAX00000621,BK00000341,FLT0015290,Economy,211.07,Issued
TKT00000622,PAX00000622,BK00000341,FLT0015290,Economy,115.92,Issued
TKT00000623,PAX00000623,BK00000342,FLT0001764,Economy,164.7,Issued
TKT00000624,PAX00000624,BK00000342,FLT0001764,Economy,356.55,Issued
TKT00000625,PAX00000625,BK00000342,FLT0001764,Economy,354.49,Issued
TKT00000626,PAX00000626,BK00000343,FLT0054844,Economy,145.15,Issued
TKT00000627,PAX00000627,BK00000344,FLT0012963,Economy,461.45,Issued
TKT00000628,PAX00000628,BK00000345,FLT0052095,Economy,492.85,Issued
TKT00000629,PAX00000629,BK00000345,FLT0052095,Economy,221.64,Issued
TKT00000630,PAX00000630,BK00000345,FLT0052095,Economy,202.67,Issued
TKT00000631,PAX00000631,BK00000346,FLT0048211,Economy,429.67,Issued
TKT00000632,PAX00000632,BK00000346,FLT0048211,Economy,544.63,Issued
TKT00000633,PAX00000633,BK00000347,FLT0029197,First,3520.29,Issued
TKT00000634,PAX00000634,BK00000348,FLT0052599,Economy,591.6,Issued
TKT00000635,PAX00000635,BK00000348,FLT0052599,Economy,469.29,Issued
TKT00000636,PAX00000636,BK00000349,FLT0012392,Premium Economy,915.47,Issued
TKT00000637,PAX00000637,BK00000349,FLT0012392,Business,3386.66,Issued
TKT00000638,PAX00000638,BK00000349,FLT0012392,Premium Economy,701.17,Issued
TKT00000639,PAX00000639,BK00000350,FLT0006810,Economy,189.1,Issued
TKT00000640,PAX00000640,BK00000350,FLT0006810,Economy,523.54,Issued
TKT00000641,PAX00000641,BK00000351,FLT0035368,Economy,133.73,Issued
TKT00000642,PAX00000642,BK00000352,FLT0069223,Economy,591.15,Issued
TKT00000643,PAX00000643,BK00000352,FLT0069223,Premium Economy,1146.46,Issued
TKT00000644,PAX00000644,BK00000353,FLT0037273,Premium Economy,482.17,Issued
TKT00000645,PAX00000645,BK00000353,FLT0037273,Premium Economy,1109.99,Issued
TKT00000646,PAX00000646,BK00000353,FLT0037273,Premium Economy,723.14,Issued
TKT00000647,PAX00000647,BK00000354,FLT0020848,Economy,504.07,Issued
TKT00000648,PAX00000648,BK00000354,FLT0020848,Economy,558.13,Issued
