booking_id,customer_id,booking_date,flight_id,channel,booking_status,total_amount,currency
BK00000295,CUS0030832,2025-12-31,FLT0078709,Website,Confirmed,262.55,GBP
BK00000296,CUS0000993,2025-09-26,FLT0044111,Mobile App,Confirmed,3849.22,USD
BK00000297,CUS0042202,2026-02-13,FLT0005274,Airport Kiosk,Confirmed,1248.97,GBP
BK00000298,CUS0035602,2025-08-30,FLT0018043,Mobile App,Confirmed,1145.81,EUR
BK00000299,CUS0019391,2025-12-02,FLT0052155,Mobile App,Confirmed,2966.48,CAD
BK00000300,CUS0027476,2025-08-02,FLT0043531,Call Center,Confirmed,1568.17,USD
BK00000301,CUS0041730,2025-03-31,FLT0058576,Call Center,Confirmed,1424.22,USD
BK00000302,CUS0001187,2026-03-04,FLT0034224,Call Center,Confirmed,669.13,GBP
BK00000303,CUS0000406,2025-05-12,FLT0010447,Travel Agent,Confirmed,3933.73,AUD
BK00000304,CUS0026268,2026-04-29,FLT0010885,Airport Kiosk,Confirmed,4138.12,USD
BK00000305,CUS0033908,2025-09-16,FLT0028639,Mobile App,Confirmed,1148.59,USD
BK00000306,CUS0009953,2026-04-21,FLT0075198,Website,Confirmed,3035.25,AUD
BK00000307,CUS0029355,2025-08-02,FLT0050217,Travel Agent,Confirmed,1818.61,GBP
BK00000308,CUS0030384,2025-10-13,FLT0073353,Airport Kiosk,Confirmed,1697.78,USD
BK00000309,CUS0038015,2025-06-11,FLT0072832,Airport Kiosk,Confirmed,1612.91,USD
BK00000310,CUS0047001,2025-12-11,FLT0043838,Airport Kiosk,Confirmed,4205.44,USD
BK00000311,CUS0035343,2025-09-17,FLT0067380,Mobile App,Confirmed,2588.88,USD
BK00000312,CUS0038992,2025-07-24,FLT0038556,Travel Agent,Confirmed,117.67,USD
BK00000313,CUS0048226,2026-01-27,FLT0006081,Airport Kiosk,Confirmed,596.1,USD
BK00000314,CUS0043448,2026-02-04,FLT0033188,Call Center,Confirmed,3439.29,USD
BK00000315,CUS0043830,2025-09-25,FLT0028106,Mobile App,Confirmed,1768.04,USD
BK00000316,CUS0049870,2025-05-29,FLT0026346,Website,Confirmed,1051.04,GBP
BK00000317,CUS0002614,2026-01-08,FLT0002001,Airport Kiosk,Confirmed,2919.88,USD
BK00000318,CUS0045838,2025-06-27,FLT0054821,Airport Kiosk,Cancelled,2857.62,USD
BK00000319,CUS0054381,2026-02-12,FLT0014246,Airport Kiosk,Confirmed,1027.93,CAD
BK00000320,CUS0000424,2025-09-10,FLT0040673,Call Center,Confirmed,746.37,AUD
BK00000321,CUS0018062,2025-12-02,FLT0048263,Airport Kiosk,Cancelled,3518.99,USD
BK00000322,CUS0049937,2026-01-26,FLT0019084,Website,Confirmed,820.62,EUR
BK00000323,CUS0041019,2025-10-24,FLT0019003,Website,Confirmed,2642.93,USD
BK00000324,CUS0017810,2025-03-21,FLT0007475,Call Center,Confirmed,2339.73,USD
BK00000325,CUS0019824,2025-08-21,FLT0079163,Travel Agent,Confirmed,2626.75,USD
BK00000326,CUS0056581,2025-03-05,FLT0017412,Airport Kiosk,Confirmed,3945.23,EUR
BK00000327,CUS0006604,2025-03-22,FLT0058936,Mobile App,Confirmed,4432.52,AUD
BK00000328,CUS0031382,2026-04-24,FLT0047899,Website,Confirmed,2893.54,EUR
BK00000329,CUS0047579,2025-11-10,FLT0015905,Airport Kiosk,Confirmed,253.9,EUR
BK00000330,CUS0045308,2026-05-04,FLT0003483,Airport Kiosk,Confirmed,265.13,USD
BK00000331,CUS0007760,2025-07-21,FLT0045270,Website,Confirmed,760.81,USD
BK00000332,CUS0026094,2025-10-02,FLT0042870,Website,Confirmed,783.04,CAD
BK00000333,CUS0003042,2025-09-30,FLT0003118,Airport Kiosk,Confirmed,1975.3,USD
BK00000334,CUS0031872,2025-10-16,FLT0053893,Website,Confirmed,1238.42,USD
BK00000335,CUS0017396,2025-11-20,FLT0007858,Travel Agent,Confirmed,359.42,USD
BK00000336,CUS0003052,2025-11-09,FLT0046093,Airport Kiosk,Confirmed,2084.63,USD
BK00000337,CUS0007397,2026-02-14,FLT0005194,Mobile App,Confirmed,959.57,USD
BK00000338,CUS0031475,2026-03-16,FLT0060780,Website,Confirmed,2233.82,USD
BK00000339,CUS0048577,2026-04-04,FLT0056131,Call Center,Confirmed,1004.15,USD
BK00000340,CUS0032436,2025-08-05,FLT0031903,Website,Confirmed,288.5,EUR
BK00000341,CUS0017618,2026-03-27,FLT0015290,Travel Agent,Confirmed,603.67,CAD
BK00000342,CUS0017220,2025-10-03,FLT0001764,Airport Kiosk,Confirmed,951.27,EUR
BK00000343,CUS0056161,2026-04-02,FLT0054844,Travel Agent,Confirmed,1387.05,AUD
BK00000344,CUS0017870,2026-01-09,FLT0012963,Airport Kiosk,Confirmed,648.19,USD
BK00000345,CUS0018999,2026-01-03,FLT0052095,Call Center,Confirmed,3818.04,USD
BK00000346,CUS0018893,2026-02-08,FLT0048211,Website,Confirmed,2565.99,EUR
BK00000347,CUS0044780,2025-12-20,FLT0029197,Website,Confirmed,1516.06,EUR
BK00000348,CUS0054224,2025-11-03,FLT0052599,Airport Kiosk,Confirmed,2187.37,USD
BK00000349,CUS0028291,2026-02-12,FLT0012392,Travel Agent,Confirmed,2003.68,EUR
BK00000350,CUS0006989,2026-04-08,FLT0006810,Mobile App,Confirmed,2401.88,GBP
BK00000351,CUS0024516,2025-08-07,FLT0035368,Website,Confirmed,1221.3,GBP
BK00000352,CUS0014212,2026-01-08,FLT0069223,Travel Agent,Confirmed,4341.96,USD
BK00000353,CUS0027449,2025-08-09,FLT0037273,Call Center,Confirmed,2205.01,USD
BK00000354,CUS0025521,2025-06-12,FLT0020848,Mobile App,Confirmed,607.45,USD
BK00000355,CUS0036668,2025-04-27,FLT0072299,Travel Agent,Confirmed,2486.76,USD
BK00000356,CUS0057127,2026-04-10,FLT0061208,Mobile App,Confirmed,589.72,USD
BK00000357,CUS0016600,2026-04-22,FLT0004381,Airport Kiosk,Confirmed,1397.13,USD
BK00000358,CUS0014024,2025-11-30,FLT0063014,Mobile App,Confirmed,2847.65,GBP
BK00000359,CUS0052924,2025-06-12,FLT0010972,Airport Kiosk,Confirmed,847.47,EUR
BK00000360,CUS0029783,2026-07-14,FLT0029556,Travel Agent,Confirmed,4311.79,CAD
BK00000361,CUS0000783,2025-10-31,FLT0075379,Mobile App,Confirmed,1303.85,USD
BK00000362,CUS0028698,2025-12-11,FLT0050774,Airport Kiosk,Confirmed,727.52,AUD
BK00000363,CUS0037817,2026-02-07,FLT0017816,Airport Kiosk,Confirmed,3141.79,USD
BK00000364,CUS0044588,2025-11-02,FLT0052764,Airport Kiosk,Confirmed,2617.11,EUR
BK00000365,CUS0055972,2025-08-11,FLT0007711,Travel Agent,Confirmed,3529.06,USD
BK00000366,CUS0013653,2025-08-12,FLT0014135,Travel Agent,Confirmed,2005.55,USD
BK00000367,CUS0059569,2025-12-28,FLT0069948,Call Center,Confirmed,1501.3,USD
BK00000368,CUS0010496,2026-05-06,FLT0003907,Website,Confirmed,908.55,USD
BK00000369,CUS0038291,2025-10-10,FLT0063410,Airport Kiosk,Confirmed,914.39,USD
BK00000370,CUS0008382,2026-06-20,FLT0023079,Website,Confirmed,475.6,USD
BK00000371,CUS0044510,2025-08-12,FLT0001258,Mobile App,Confirmed,1452.02,GBP
BK00000372,CUS0014017,2026-05-04,FLT0028235,Travel Agent,Confirmed,2263.94,USD
BK00000373,CUS0001017,2025-10-26,FLT0049436,Website,Confirmed,2428.24,USD
BK00000374,CUS0016093,2026-05-07,FLT0057559,Call Center,Confirmed,3671.51,USD
BK00000375,CUS0039018,2026-02-08,FLT0064603,Mobile App,Confirmed,2315.01,USD
BK00000376,CUS0028375,2025-07-27,FLT0060641,Travel Agent,Confirmed,2533.38,EUR
BK00000377,CUS0014864,2025-08-30,FLT0027964,Mobile App,Confirmed,1355.3,EUR
BK00000378,CUS0047884,2026-03-22,FLT0000287,Call Center,Confirmed,4215.55,USD
BK00000379,CUS0017828,2026-04-02,FLT0009592,Mobile App,Confirmed,3319.55,USD
BK00000380,CUS0023816,2025-12-10,FLT0027902,Mobile App,Confirmed,3995.82,EUR
BK00000381,CUS0023442,2026-05-24,FLT0041192,Call Center,Cancelled,1964.22,USD
BK00000382,CUS0048938,2025-08-31,FLT0017424,Travel Agent,Confirmed,1247.75,CAD
BK00000383,CUS0039152,2025-09-22,FLT0021936,Call Center,Confirmed,4472.38,USD
BK00000384,CUS0035522,2026-01-04,FLT0027684,Mobile App,Confirmed,2170.33,USD
BK00000385,CUS0059642,2025-07-23,FLT0015774,Travel Agent,Confirmed,1203.01,USD
BK00000386,CUS0010081,2025-11-05,FLT0025586,Airport Kiosk,Confirmed,2133.46,EUR
BK00000387,CUS0030980,2026-03-04,FLT0018615,Call Center,Confirmed,1012.15,EUR
BK00000388,CUS0049024,2025-06-02,FLT0037479,Mobile App,Confirmed,2550.21,GBP
BK00000389,CUS0024796,2025-10-26,FLT0013433,Website,Confirmed,122.09,EUR
BK00000390,CUS0016083,2025-08-21,FLT0064174,Airport Kiosk,Confirmed,3668.1,USD
BK00000391,CUS0045318,2025-09-03,FLT0040183,Mobile App,Confirmed,3004.4,EUR
BK00000392,CUS0028849,2025-09-12,FLT0001815,Mobile App,Confirmed,1059.65,GBP
BK00000393,CUS0016654,2025-12-14,FLT0002628,Website,Confirmed,1122.94,USD
BK00000394,CUS0032647,2025-10-29,FLT0059428,Airport Kiosk,Confirmed,1425.48,AUD
BK00000395,CUS0023257,2025-09-16,FLT0035184,Travel Agent,Confirmed,2030.22,EUR
BK00000396,CUS0048477,2026-06-05,FLT0040725,Website,Confirmed,1490.03,EUR
BK00000397,CUS0000631,2026-02-11,FLT0069222,Airport Kiosk,Confirmed,222.41,EUR
BK00000398,CUS0011133,2025-07-10,FLT0042614,Airport Kiosk,Confirmed,4299.51,USD
BK00000399,CUS0009316,2026-06-03,FLT0079544,Website,Confirmed,845.26,USD
BK00000400,CUS0055924,2025-09-18,FLT0075870,Mobile App,Confirmed,1572.24,USD
BK00000401,CUS0020633,2026-01-13,FLT0002949,Travel Agent,Confirmed,1044.2,USD
BK00000402,CUS0029155,2026-02-09,FLT0004599,Travel Agent,Cancelled,1408.0,USD
BK00000403,CUS0054594,2025-04-13,FLT0046990,Website,Confirmed,3202.14,AUD
BK00000404,CUS0007613,2025-09-01,FLT0000531,Airport Kiosk,Confirmed,3475.58,USD
BK00000405,CUS0001152,2025-10-14,FLT0045329,Travel Agent,Confirmed,3792.74,EUR
BK00000406,CUS0056314,2025-08-29,FLT0053090,Travel Agent,Confirmed,2266.91,GBP
BK00000407,CUS0027865,2025-08-21,FLT0070523,Call Center,Confirmed,2726.8,USD
BK00000408,CUS0010251,2026-02-24,FLT0075356,Call Center,Confirmed,2413.3,USD
BK00000409,CUS0042435,2026-02-04,FLT0078088,Mobile App,Confirmed,2036.64,AUD
BK00000410,CUS0011554,2025-12-25,FLT0068501,Travel Agent,Confirmed,655.72,USD
BK00000411,CUS0018955,2025-07-18,FLT0047396,Website,Confirmed,306.41,USD
BK00000412,CUS0024141,2025-06-14,FLT0021039,Airport Kiosk,Confirmed,667.51,USD
BK00000413,CUS0040022,2026-02-06,FLT0069926,Travel Agent,Confirmed,182.92,USD
BK00000414,CUS0043620,2025-09-02,FLT0077724,Mobile App,Cancelled,1156.16,USD
BK00000415,CUS0052806,2025-09-30,FLT0064165,Website,Confirmed,2660.55,USD
BK00000416,CUS0014530,2025-05-25,FLT0037184,Airport Kiosk,Confirmed,2466.35,USD
BK00000417,CUS0008256,2025-12-02,FLT0079979,Call Center,Confirmed,2308.38,USD
BK00000418,CUS0009250,2026-03-09,FLT0033675,Mobile App,Confirmed,1538.89,USD
BK00000419,CUS0031199,2025-10-29,FLT0033129,Website,Confirmed,3130.2,USD
BK00000420,CUS0016570,2025-11-26,FLT0051506,Mobile App,Confirmed,4091.1,USD
BK00000421,CUS0010813,2025-04-11,FLT0010697,Travel Agent,Confirmed,522.48,USD
BK00000422,CUS0011125,2025-09-29,FLT0062160,Website,Confirmed,3118.11,AUD
BK00000423,CUS0022752,2026-01-28,FLT0038868,Website,Confirmed,3160.04,USD
BK00000424,CUS0004482,2025-08-21,FLT0042680,Website,Confirmed,2815.7,CAD
BK00000425,CUS0053311,2026-03-09,FLT0042941,Airport Kiosk,Cancelled,1248.14,USD
BK00000426,CUS0054458,2025-07-07,FLT0042674,Call Center,Confirmed,3070.36,USD
BK00000427,CUS0023346,2025-09-02,FLT0051377,Call Center,Confirmed,4336.66,USD
BK00000428,CUS0006167,2026-02-19,FLT0032167,Call Center,Confirmed,260.8,GBP
BK00000429,CUS0016194,2025-08-30,FLT0029941,Website,Cancelled,1034.93,AUD
BK00000430,CUS0022655,2025-04-23,FLT0024729,Mobile App,Confirmed,2794.12,EUR
BK00000431,CUS0037572,2026-02-03,FLT0055161,Travel Agent,Confirmed,2785.8,USD
BK00000432,CUS0034067,2025-12-27,FLT0022050,Airport Kiosk,Confirmed,320.59,GBP
BK00000433,CUS0059571,2025-08-02,FLT0001822,Mobile App,Confirmed,95.34,USD
BK00000434,CUS0006007,2025-07-19,FLT0056037,Airport Kiosk,Confirmed,2921.18,USD
BK00000435,CUS0039151,2025-10-29,FLT0067357,Travel Agent,Confirmed,4063.13,EUR
BK00000436,CUS0052661,2025-11-19,FLT0026795,Airport Kiosk,Confirmed,1782.52,USD
BK00000437,CUS0032271,2025-08-02,FLT0001520,Airport Kiosk,Confirmed,4224.76,AUD
BK00000438,CUS0035633,2026-03-13,FLT0024023,Website,Confirmed,4271.55,EUR
BK00000439,CUS0056356,2025-10-29,FLT0019782,Mobile App,Confirmed,2212.28,USD
BK00000440,CUS0027414,2026-02-02,FLT0017359,Airport Kiosk,Confirmed,3502.35,USD
BK00000441,CUS0047504,2026-01-09,FLT0064585,Call Center,Confirmed,2011.65,CAD
BK00000442,CUS0052499,2026-01-29,FLT0030164,Mobile App,Confirmed,1982.0,USD
BK00000443,CUS0013741,2026-05-30,FLT0037492,Travel Agent,Confirmed,3752.65,USD
BK00000444,CUS0054599,2026-05-07,FLT0059678,Travel Agent,Confirmed,3383.88,GBP
BK00000445,CUS0054872,2026-04-21,FLT0033069,Airport Kiosk,Confirmed,485.31,EUR
BK00000446,CUS0029795,2026-05-19,FLT0017569,Call Center,Confirmed,3677.55,GBP
BK00000447,CUS0036341,2025-06-15,FLT0032758,Mobile App,Confirmed,2872.92,USD
BK00000448,CUS0052657,2026-01-31,FLT0015034,Travel Agent,Confirmed,1389.7,EUR
BK00000449,CUS0014022,2025-12-26,FLT0052010,Mobile App,Confirmed,1600.81,USD
BK00000450,CUS0059211,2025-06-21,FLT0008708,Website,Confirmed,2415.57,USD
BK00000451,CUS0017125,2025-09-17,FLT0065747,Airport Kiosk,Confirmed,897.25,USD
BK00000452,CUS0018250,2025-09-03,FLT0035788,Mobile App,Confirmed,2076.93,USD
BK00000453,CUS0024291,2026-05-04,FLT0011159,Call Center,Confirmed,497.57,GBP
BK00000454,CUS0059392,2026-05-11,FLT0014611,Travel Agent,Confirmed,279.08,GBP
BK00000455,CUS0016244,2025-07-25,FLT0044870,Website,Confirmed,3608.96,GBP
BK00000456,CUS0027166,2026-03-03,FLT0029192,Website,Confirmed,3912.19,GBP
BK00000457,CUS0025578,2025-06-09,FLT0045100,Website,Confirmed,2434.97,EUR
BK00000458,CUS0053433,2025-09-26,FLT0049438,Travel Agent,Confirmed,394.19,USD
BK00000459,CUS0013978,2025-11-20,FLT0075909,Call Center,Confirmed,146.48,GBP
BK00000460,CUS0002529,2026-03-08,FLT0021406,Call Center,Confirmed,1273.07,GBP
BK00000461,CUS0058139,2025-10-21,FLT0057730,Airport Kiosk,Confirmed,990.2,EUR
BK00000462,CUS0058333,2025-10-10,FLT0012577,Travel Agent,Confirmed,683.63,USD
BK00000463,CUS0027997,2025-12-02,FLT0011504,Website,Cancelled,802.86,AUD
BK00000464,CUS0050171,2025-11-11,FLT0013808,Travel Agent,Confirmed,3177.61,GBP
BK00000465,CUS0007009,2025-08-01,FLT0072499,Website,Confirmed,673.53,USD
BK00000466,CUS0001712,2026-04-26,FLT0011693,Website,Confirmed,2304.79,GBP
BK00000467,CUS0006649,2025-09-20,FLT0022052,Airport Kiosk,Confirmed,3340.98,USD
BK00000468,CUS0016833,2025-11-19,FLT0059285,Travel Agent,Confirmed,2571.55,GBP
BK00000469,CUS0017875,2025-11-08,FLT0017103,Mobile App,Confirmed,407.98,USD
BK00000470,CUS0014835,2025-11-24,FLT0043793,Website,Confirmed,1060.81,USD
BK00000471,CUS0014908,2025-10-17,FLT0048803,Airport Kiosk,Confirmed,3877.59,USD
BK00000472,CUS0035067,2025-04-11,FLT0067755,Call Center,Confirmed,781.57,USD
BK00000473,CUS0050554,2026-06-06,FLT0063212,Travel Agent,Confirmed,3669.1,USD
BK00000474,CUS0013658,2025-06-24,FLT0018088,Travel Agent,Confirmed,359.3,CAD
BK00000475,CUS0057297,2025-10-26,FLT0018174,Website,Confirmed,1494.06,GBP
BK00000476,CUS0015377,2026-04-15,FLT0073908,Airport Kiosk,Confirmed,2637.8,USD
BK00000477,CUS0029724,2026-01-04,FLT0076287,Call Center,Confirmed,2361.19,USD
BK00000478,CUS0037340,2025-11-24,FLT0035916,Mobile App,Cancelled,3973.67,USD
BK00000479,CUS0057219,2025-12-24,FLT0061474,Mobile App,Confirmed,2671.89,USD
BK00000480,CUS0015272,2025-06-20,FLT0058888,Airport Kiosk,Confirmed,3407.6,USD
BK00000481,CUS0059782,2025-04-16,FLT0016815,Mobile App,Confirmed,1434.42,USD
BK00000482,CUS0028560,2025-07-30,FLT0070748,Website,Confirmed,3371.8,GBP
BK00000483,CUS0055186,2025-11-13,FLT0013297,Travel Agent,Confirmed,1278.96,USD
BK00000484,CUS0028738,2026-01-03,FLT0061993,Website,Confirmed,3322.44,GBP
BK00000485,CUS0025441,2025-12-21,FLT0020937,Airport Kiosk,Confirmed,2532.05,USD
BK00000486,CUS0055932,2025-09-04,FLT0023219,Call Center,Confirmed,1037.2,GBP
BK00000487,CUS0014922,2025-07-19,FLT0077137,Mobile App,Confirmed,1531.8,GBP
BK00000488,CUS0024246,2026-04-17,FLT0070855,Airport Kiosk,Confirmed,3789.32,EUR
BK00000489,CUS0033255,2026-03-11,FLT0049489,Mobile App,Confirmed,4266.69,GBP
BK00000490,CUS0047583,2025-04-08,FLT0058191,Mobile App,Confirmed,3771.48,USD
BK00000491,CUS0056336,2025-06-30,FLT0074530,Call Center,Confirmed,1621.45,EUR
BK00000492,CUS0042247,2026-02-10,FLT0041369,Website,Confirmed,2545.18,GBP
BK00000493,CUS0042108,2025-04-25,FLT0038916,Travel Agent,Confirmed,3331.72,CAD
BK00000494,CUS0022470,2025-11-30,FLT0023173,Mobile App,Confirmed,2040.07,USD
BK00000495,CUS0045044,2026-01-05,FLT0023020,Airport Kiosk,Cancelled,780.16,EUR
BK00000496,CUS0051758,2025-06-08,FLT0020940,Call Center,Confirmed,4387.02,EUR
BK00000497,CUS0039548,2025-12-19,FLT0070876,Airport Kiosk,Confirmed,1452.4,USD
BK00000498,CUS0011243,2026-07-03,FLT0015385,Website,Confirmed,243.56,GBP
BK00000499,CUS0009421,2026-03-14,FLT0077051,Mobile App,Confirmed,2232.83,CAD
BK00000500,CUS0042205,2026-03-14,FLT0077681,Website,Confirmed,4251.36,USD
BK00000501,CUS0009359,2025-04-17,FLT0005994,Call Center,Confirmed,3522.75,USD
BK00000502,CUS0000626,2025-10-10,FLT0038262,Mobile App,Confirmed,3537.57,CAD
BK00000503,CUS0012703,2025-07-28,FLT0077137,Travel Agent,Confirmed,3518.4,GBP
BK00000504,CUS0003820,2025-12-07,FLT0028547,Travel Agent,Confirmed,2596.64,USD
BK00000505,CUS0032219,2026-03-04,FLT0070763,Mobile App,Confirmed,917.75,USD
BK00000506,CUS0006749,2025-07-12,FLT0001009,Mobile App,Confirmed,4048.32,USD
BK00000507,CUS0029047,2025-12-29,FLT0056667,Mobile App,Confirmed,4056.67,USD
BK00000508,CUS0011752,2026-03-03,FLT0044636,Mobile App,Cancelled,2249.28,EUR
BK00000509,CUS0027289,2025-07-04,FLT0018345,Mobile App,Confirmed,3054.19,EUR
BK00000510,CUS0010192,2025-10-29,FLT0036534,Travel Agent,Confirmed,953.45,AUD
BK00000511,CUS0007338,2025-06-02,FLT0017738,Mobile App,Confirmed,1030.83,USD
BK00000512,CUS0030769,2025-09-12,FLT0071289,Website,Confirmed,2968.84,USD
BK00000513,CUS0045221,2026-05-02,FLT0056906,Travel Agent,Confirmed,2485.31,AUD
BK00000514,CUS0023334,2025-05-10,FLT0077608,Travel Agent,Confirmed,3984.95,EUR
BK00000515,CUS0001488,2026-02-07,FLT0015796,Travel Agent,Confirmed,4295.33,EUR
BK00000516,CUS0058303,2025-09-01,FLT0003600,Travel Agent,Confirmed,3628.33,USD
BK00000517,CUS0034643,2025-06-23,FLT0027789,Travel Agent,Confirmed,2688.03,USD
BK00000518,CUS0019864,2025-09-05,FLT0028895,Website,Confirmed,379.89,EUR
BK00000519,CUS0054112,2025-06-04,FLT0010646,Website,Confirmed,4331.29,EUR
BK00000520,CUS0033663,2025-03-24,FLT0079968,Mobile App,Confirmed,2857.16,USD
BK00000521,CUS0026458,2025-09-21,FLT0065297,Airport Kiosk,Cancelled,1627.03,EUR
BK00000522,CUS0047591,2025-10-13,FLT0050277,Website,Confirmed,4050.49,USD
BK00000523,CUS0051578,2025-05-26,FLT0057537,Website,Confirmed,338.58,EUR
BK00000524,CUS0036619,2026-03-05,FLT0020502,Mobile App,Confirmed,4073.93,USD
BK00000525,CUS0049124,2026-01-29,FLT0008429,Travel Agent,Cancelled,1257.26,USD
BK00000526,CUS0034780,2026-07-04,FLT0013500,Call Center,Confirmed,1129.52,CAD
BK00000527,CUS0002851,2025-08-01,FLT0046827,Website,Confirmed,4126.87,USD
BK00000528,CUS0057616,2025-05-28,FLT0009100,Website,Confirmed,3602.08,GBP
BK00000529,CUS0020368,2026-06-04,FLT0030989,Airport Kiosk,Confirmed,2484.78,USD
BK00000530,CUS0006696,2025-12-26,FLT0068708,Airport Kiosk,Confirmed,3905.36,USD
BK00000531,CUS0032361,2025-10-07,FLT0039727,Travel Agent,Confirmed,283.27,USD
BK00000532,CUS0044572,2026-01-21,FLT0060652,Mobile App,Confirmed,2212.15,USD
BK00000533,CUS0022714,2026-03-08,FLT0056212,Website,Confirmed,1332.46,AUD
BK00000534,CUS0000840,2025-09-20,FLT0017440,Website,Confirmed,760.96,EUR
BK00000535,CUS0002577,2026-01-01,FLT0029157,Travel Agent,Confirmed,1508.52,GBP
BK00000536,CUS0050625,2026-02-20,FLT0079729,Mobile App,Confirmed,3976.77,EUR
BK00000537,CUS0036726,2026-05-09,FLT0077204,Travel Agent,Confirmed,4413.98,EUR
BK00000538,CUS0036379,2026-07-29,FLT0021189,Mobile App,Confirmed,3190.86,USD
BK00000539,CUS0011494,2026-02-23,FLT0032184,Travel Agent,Confirmed,805.34,GBP
BK00000540,CUS0029952,2025-06-18,FLT0015746,Travel Agent,Cancelled,402.18,AUD
BK00000541,CUS0049626,2025-09-06,FLT0016047,Website,Confirmed,3046.2,USD
BK00000542,CUS0048637,2025-08-23,FLT0015416,Website,Confirmed,4131.16,EUR
BK00000543,CUS0017894,2025-05-20,FLT0004810,Call Center,Confirmed,221.01,EUR
BK00000544,CUS0008596,2025-08-30,FLT0066602,Mobile App,Cancelled,2782.45,USD
BK00000545,CUS0035442,2025-06-08,FLT0069130,Travel Agent,Confirmed,1440.15,USD
BK00000546,CUS0027139,2025-08-24,FLT0055545,Airport Kiosk,Confirmed,2214.5,USD
BK00000547,CUS0051701,2025-09-03,FLT0004189,Travel Agent,Confirmed,2760.33,USD
BK00000548,CUS0028579,2025-09-22,FLT0071498,Mobile App,Confirmed,898.08,USD
BK00000549,CUS0038433,2025-05-14,FLT0068593,Website,Confirmed,2226.37,GBP
BK00000550,CUS0059842,2025-12-25,FLT0027047,Travel Agent,Confirmed,494.49,USD
BK00000551,CUS0000704,2026-01-10,FLT0036726,Website,Confirmed,3222.86,USD
BK00000552,CUS0022155,2026-03-06,FLT0079407,Airport Kiosk,Confirmed,1588.2,EUR
BK00000553,CUS0048471,2025-05-24,FLT0046370,Airport Kiosk,Confirmed,3226.95,USD
BK00000554,CUS0027487,2025-11-12,FLT0029941,Travel Agent,Confirmed,3278.29,USD
BK00000555,CUS0041644,2025-07-26,FLT0009519,Call Center,Confirmed,3362.79,USD
BK00000556,CUS0057490,2025-05-19,FLT0028750,Airport Kiosk,Confirmed,4310.64,USD
BK00000557,CUS0024682,2025-04-20,FLT0034926,Call Center,Confirmed,1455.85,USD
BK00000558,CUS0011063,2025-07-22,FLT0045921,Airport Kiosk,Confirmed,2131.06,USD
BK00000559,CUS0029940,2025-12-31,FLT0013966,Airport Kiosk,Confirmed,1513.91,EUR
BK00000560,CUS0045783,2026-03-14,FLT0038567,Mobile App,Confirmed,2571.66,USD
BK00000561,CUS0000761,2025-08-09,FLT0062431,Airport Kiosk,Confirmed,4171.47,GBP
BK00000562,CUS0012034,2025-02-16,FLT0038151,Airport Kiosk,Confirmed,3706.63,GBP
BK00000563,CUS0014089,2026-03-16,FLT0071564,Airport Kiosk,Cancelled,2875.23,AUD
BK00000564,CUS0018156,2026-05-29,FLT0050836,Website,Confirmed,1130.97,USD
BK00000565,CUS0001663,2025-10-15,FLT0071226,Travel Agent,Confirmed,1740.66,USD
BK00000566,CUS0011107,2025-07-13,FLT0039338,Call Center,Confirmed,2144.25,USD
BK00000567,CUS0048373,2025-04-21,FLT0046182,Call Center,Confirmed,2471.6,GBP
BK00000568,CUS0032049,2025-10-03,FLT0064448,Website,Confirmed,1712.54,USD
BK00000569,CUS0025280,2025-06-04,FLT0071147,Travel Agent,Confirmed,660.15,USD
BK00000570,CUS0032982,2025-04-25,FLT0047447,Travel Agent,Confirmed,3338.95,USD
BK00000571,CUS0042152,2025-08-27,FLT0022399,Website,Confirmed,1389.83,USD
BK00000572,CUS0041971,2025-10-19,FLT0038871,Mobile App,Confirmed,2984.97,GBP
BK00000573,CUS0035852,2025-10-08,FLT0058648,Call Center,Confirmed,3428.49,GBP
BK00000574,CUS0037376,2025-10-06,FLT0012503,Website,Confirmed,2007.08,USD
BK00000575,CUS0038040,2026-04-26,FLT0032884,Call Center,Confirmed,3852.2,AUD
BK00000576,CUS0038819,2026-01-11,FLT0047412,Airport Kiosk,Confirmed,1648.52,CAD
BK00000577,CUS0053000,2026-03-21,FLT0058145,Travel Agent,Confirmed,4017.38,GBP
BK00000578,CUS0041275,2025-12-24,FLT0054477,Call Center,Confirmed,2349.16,CAD
BK00000579,CUS0005567,2025-11-13,FLT0075433,Website,Cancelled,2140.81,USD
BK00000580,CUS0043714,2025-07-15,FLT0047231,Airport Kiosk,Confirmed,614.45,USD
BK00000581,CUS0053067,2025-09-30,FLT0031870,Website,Confirmed,2724.96,USD
BK00000582,CUS0039080,2025-06-16,FLT0077610,Travel Agent,Confirmed,748.28,EUR
