checkin_id,ticket_id,passenger_id,flight_id,checkin_time,checkin_method
CHK00000302,TKT00000358,PAX00000358,FLT0057541,2025-08-29 03:48:00,Online
CHK00000303,TKT00000359,PAX00000359,FLT0057541,2025-08-29 04:28:00,Mobile App
CHK00000304,TKT00000360,PAX00000360,FLT0057541,2025-08-29 05:06:00,Online
CHK00000305,TKT00000362,PAX00000362,FLT0024020,2025-12-07 08:04:00,Airport Kiosk
CHK00000306,TKT00000363,PAX00000363,FLT0024020,2025-12-07 06:07:00,Airport Kiosk
CHK00000307,TKT00000364,PAX00000364,FLT0052421,2026-01-23 19:42:00,Airport Kiosk
CHK00000308,TKT00000366,PAX00000366,FLT0018867,2026-05-21 18:12:00,Online
CHK00000309,TKT00000367,PAX00000367,FLT0018867,2026-05-21 18:35:00,Counter
CHK00000310,TKT00000368,PAX00000368,FLT0018867,2026-05-21 19:04:00,Mobile App
CHK00000311,TKT00000372,PAX00000372,FLT0008832,2026-05-28 13:28:00,Online
CHK00000312,TKT00000373,PAX00000373,FLT0069821,2025-11-25 00:52:00,Online
CHK00000313,TKT00000374,PAX00000374,FLT0069821,2025-11-25 01:01:00,Mobile App
CHK00000314,TKT00000375,PAX00000375,FLT0069821,2025-11-25 03:26:00,Online
CHK00000315,TKT00000376,PAX00000376,FLT0044012,2026-03-17 09:18:00,Online
CHK00000316,TKT00000377,PAX00000377,FLT0044012,2026-03-17 10:19:00,Mobile App
CHK00000317,TKT00000378,PAX00000378,FLT0062523,2025-12-25 22:10:00,Online
CHK00000318,TKT00000379,PAX00000379,FLT0062523,2025-12-25 21:08:00,Online
CHK00000319,TKT00000380,PAX00000380,FLT0062523,2025-12-25 22:17:00,Mobile App
CHK00000320,TKT00000381,PAX00000381,FLT0001881,2025-11-22 22:59:00,Mobile App
CHK00000321,TKT00000382,PAX00000382,FLT0002553,2025-08-21 22:17:00,Airport Kiosk
CHK00000322,TKT00000383,PAX00000383,FLT0022152,2025-08-19 20:43:00,Online
CHK00000323,TKT00000384,PAX00000384,FLT0002222,2025-12-15 04:52:00,Mobile App
CHK00000324,TKT00000385,PAX00000385,FLT0002222,2025-12-15 05:23:00,Counter
CHK00000325,TKT00000386,PAX00000386,FLT0002222,2025-12-15 05:59:00,Airport Kiosk
CHK00000326,TKT00000388,PAX00000388,FLT0015692,2026-07-13 04:34:00,Mobile App
CHK00000327,TKT00000389,PAX00000389,FLT0035826,2026-06-04 10:26:00,Online
CHK00000328,TKT00000390,PAX00000390,FLT0035826,2026-06-04 10:21:00,Online
CHK00000329,TKT00000391,PAX00000391,FLT0064749,2026-07-05 17:13:00,Airport Kiosk
CHK00000330,TKT00000392,PAX00000392,FLT0064749,2026-07-05 18:13:00,Airport Kiosk
CHK00000331,TKT00000393,PAX00000393,FLT0064749,2026-07-05 19:32:00,Counter
CHK00000332,TKT00000394,PAX00000394,FLT0074419,2026-05-17 19:05:00,Online
CHK00000333,TKT00000395,PAX00000395,FLT0045029,2026-07-01 12:45:00,Mobile App
CHK00000334,TKT00000397,PAX00000397,FLT0079399,2026-02-24 11:53:00,Online
CHK00000335,TKT00000398,PAX00000398,FLT0066852,2025-12-13 05:38:00,Airport Kiosk
CHK00000336,TKT00000399,PAX00000399,FLT0049838,2025-09-12 04:05:00,Airport Kiosk
CHK00000337,TKT00000400,PAX00000400,FLT0049838,2025-09-12 03:09:00,Online
CHK00000338,TKT00000403,PAX00000403,FLT0040174,2026-04-07 00:18:00,Mobile App
CHK00000339,TKT00000404,PAX00000404,FLT0040174,2026-04-07 01:58:00,Counter
CHK00000340,TKT00000406,PAX00000406,FLT0010217,2026-05-12 01:45:00,Online
CHK00000341,TKT00000407,PAX00000407,FLT0076443,2026-02-03 14:33:00,Online
CHK00000342,TKT00000408,PAX00000408,FLT0076443,2026-02-03 15:14:00,Counter
CHK00000343,TKT00000409,PAX00000409,FLT0028682,2025-08-16 20:43:00,Online
CHK00000344,TKT00000410,PAX00000410,FLT0028682,2025-08-16 20:45:00,Online
CHK00000345,TKT00000411,PAX00000411,FLT0028682,2025-08-16 22:43:00,Mobile App
CHK00000346,TKT00000412,PAX00000412,FLT0049431,2025-09-24 10:15:00,Online
CHK00000347,TKT00000413,PAX00000413,FLT0049431,2025-09-24 09:23:00,Mobile App
CHK00000348,TKT00000415,PAX00000415,FLT0019703,2025-11-12 02:37:00,Airport Kiosk
CHK00000349,TKT00000417,PAX00000417,FLT0044455,2026-05-30 17:13:00,Airport Kiosk
CHK00000350,TKT00000418,PAX00000418,FLT0044455,2026-05-30 17:52:00,Airport Kiosk
CHK00000351,TKT00000421,PAX00000421,FLT0003881,2026-06-17 18:47:00,Online
CHK00000352,TKT00000422,PAX00000422,FLT0025278,2026-03-31 00:31:00,Online
CHK00000353,TKT00000423,PAX00000423,FLT0025278,2026-03-31 02:09:00,Mobile App
CHK00000354,TKT00000424,PAX00000424,FLT0067502,2026-04-26 06:22:00,Airport Kiosk
CHK00000355,TKT00000426,PAX00000426,FLT0066830,2026-02-15 01:25:00,Airport Kiosk
CHK00000356,TKT00000427,PAX00000427,FLT0074001,2026-05-16 11:25:00,Airport Kiosk
CHK00000357,TKT00000428,PAX00000428,FLT0074001,2026-05-16 10:41:00,Online
CHK00000358,TKT00000429,PAX00000429,FLT0045779,2026-07-05 18:13:00,Mobile App
CHK00000359,TKT00000430,PAX00000430,FLT0045779,2026-07-05 18:16:00,Airport Kiosk
CHK00000360,TKT00000432,PAX00000432,FLT0021084,2026-04-23 05:17:00,Counter
CHK00000361,TKT00000433,PAX00000433,FLT0046866,2026-01-04 23:48:00,Online
CHK00000362,TKT00000437,PAX00000437,FLT0040237,2025-11-20 13:35:00,Counter
CHK00000363,TKT00000439,PAX00000439,FLT0021403,2026-03-28 20:38:00,Online
CHK00000364,TKT00000440,PAX00000440,FLT0017896,2026-06-06 21:35:00,Online
CHK00000365,TKT00000441,PAX00000441,FLT0038724,2026-01-20 02:39:00,Airport Kiosk
CHK00000366,TKT00000442,PAX00000442,FLT0038724,2026-01-20 00:24:00,Online
CHK00000367,TKT00000443,PAX00000443,FLT0002096,2026-02-09 12:32:00,Airport Kiosk
CHK00000368,TKT00000444,PAX00000444,FLT0002096,2026-02-09 12:13:00,Online
CHK00000369,TKT00000445,PAX00000445,FLT0073882,2025-10-11 16:49:00,Mobile App
CHK00000370,TKT00000446,PAX00000446,FLT0073882,2025-10-11 15:17:00,Counter
CHK00000371,TKT00000447,PAX00000447,FLT0058410,2025-09-15 17:44:00,Counter
CHK00000372,TKT00000448,PAX00000448,FLT0014407,2025-11-07 20:14:00,Mobile App
CHK00000373,TKT00000449,PAX00000449,FLT0014407,2025-11-07 21:48:00,Mobile App
CHK00000374,TKT00000450,PAX00000450,FLT0037649,2026-04-02 02:51:00,Online
CHK00000375,TKT00000451,PAX00000451,FLT0037649,2026-04-02 03:03:00,Mobile App
CHK00000376,TKT00000453,PAX00000453,FLT0070486,2025-09-30 15:03:00,Online
CHK00000377,TKT00000454,PAX00000454,FLT0061080,2026-08-02 08:58:00,Counter
CHK00000378,TKT00000455,PAX00000455,FLT0061080,2026-08-02 07:56:00,Mobile App
CHK00000379,TKT00000456,PAX00000456,FLT0008100,2026-05-16 09:04:00,Online
CHK00000380,TKT00000457,PAX00000457,FLT0022144,2026-02-22 19:45:00,Online
CHK00000381,TKT00000458,PAX00000458,FLT0022144,2026-02-22 19:06:00,Mobile App
CHK00000382,TKT00000459,PAX00000459,FLT0022144,2026-02-22 19:56:00,Online
CHK00000383,TKT00000460,PAX00000460,FLT0031034,2026-03-26 10:49:00,Mobile App
CHK00000384,TKT00000462,PAX00000462,FLT0060105,2026-03-10 13:54:00,Mobile App
CHK00000385,TKT00000463,PAX00000463,FLT0060105,2026-03-10 13:16:00,Counter
CHK00000386,TKT00000464,PAX00000464,FLT0012120,2025-11-17 06:29:00,Mobile App
CHK00000387,TKT00000465,PAX00000465,FLT0060366,2026-07-20 15:12:00,Online
CHK00000388,TKT00000466,PAX00000466,FLT0060366,2026-07-20 14:46:00,Online
CHK00000389,TKT00000467,PAX00000467,FLT0015687,2025-08-11 05:01:00,Mobile App
CHK00000390,TKT00000470,PAX00000470,FLT0014664,2026-01-11 19:45:00,Online
CHK00000391,TKT00000471,PAX00000471,FLT0001533,2026-07-22 23:13:00,Mobile App
CHK00000392,TKT00000473,PAX00000473,FLT0001533,2026-07-22 23:53:00,Mobile App
CHK00000393,TKT00000474,PAX00000474,FLT0001533,2026-07-22 23:09:00,Mobile App
CHK00000394,TKT00000475,PAX00000475,FLT0068436,2026-07-13 23:57:00,Online
CHK00000395,TKT00000476,PAX00000476,FLT0003785,2025-10-22 15:33:00,Counter
CHK00000396,TKT00000477,PAX00000477,FLT0003785,2025-10-22 14:00:00,Online
CHK00000397,TKT00000478,PAX00000478,FLT0003785,2025-10-22 14:33:00,Airport Kiosk
CHK00000398,TKT00000479,PAX00000479,FLT0003785,2025-10-22 14:47:00,Online
CHK00000399,TKT00000480,PAX00000480,FLT0000509,2025-11-08 04:31:00,Airport Kiosk
CHK00000400,TKT00000481,PAX00000481,FLT0028038,2025-12-10 11:52:00,Airport Kiosk
CHK00000401,TKT00000482,PAX00000482,FLT0029898,2025-08-03 09:32:00,Mobile App
CHK00000402,TKT00000483,PAX00000483,FLT0029898,2025-08-03 08:44:00,Online
CHK00000403,TKT00000484,PAX00000484,FLT0029898,2025-08-03 09:45:00,Online
CHK00000404,TKT00000488,PAX00000488,FLT0048392,2026-05-05 04:43:00,Mobile App
CHK00000405,TKT00000489,PAX00000489,FLT0042814,2025-12-06 17:34:00,Mobile App
CHK00000406,TKT00000490,PAX00000490,FLT0042814,2025-12-06 17:48:00,Online
CHK00000407,TKT00000491,PAX00000491,FLT0014533,2026-02-03 20:17:00,Airport Kiosk
CHK00000408,TKT00000493,PAX00000493,FLT0014533,2026-02-03 21:11:00,Mobile App
CHK00000409,TKT00000494,PAX00000494,FLT0015999,2026-03-25 18:38:00,Online
CHK00000410,TKT00000495,PAX00000495,FLT0006919,2025-10-23 04:44:00,Online
CHK00000411,TKT00000498,PAX00000498,FLT0069278,2026-02-23 03:48:00,Airport Kiosk
CHK00000412,TKT00000502,PAX00000502,FLT0046601,2025-11-06 05:30:00,Mobile App
CHK00000413,TKT00000503,PAX00000503,FLT0046601,2025-11-06 05:26:00,Online
CHK00000414,TKT00000504,PAX00000504,FLT0072549,2025-09-05 12:56:00,Online
CHK00000415,TKT00000505,PAX00000505,FLT0072549,2025-09-05 13:19:00,Mobile App
CHK00000416,TKT00000506,PAX00000506,FLT0072549,2025-09-05 13:55:00,Airport Kiosk
CHK00000417,TKT00000507,PAX00000507,FLT0010764,2025-08-04 11:18:00,Mobile App
CHK00000418,TKT00000508,PAX00000508,FLT0010764,2025-08-04 09:36:00,Online
CHK00000419,TKT00000511,PAX00000511,FLT0040156,2026-04-18 19:39:00,Online
CHK00000420,TKT00000512,PAX00000512,FLT0059929,2026-04-30 15:20:00,Online
CHK00000421,TKT00000513,PAX00000513,FLT0027019,2025-11-02 09:21:00,Airport Kiosk
CHK00000422,TKT00000514,PAX00000514,FLT0027019,2025-11-02 09:03:00,Airport Kiosk
CHK00000423,TKT00000515,PAX00000515,FLT0034066,2026-04-16 03:28:00,Mobile App
CHK00000424,TKT00000516,PAX00000516,FLT0010423,2026-04-24 05:43:00,Airport Kiosk
CHK00000425,TKT00000518,PAX00000518,FLT0010423,2026-04-24 06:30:00,Online
CHK00000426,TKT00000519,PAX00000519,FLT0052548,2025-09-07 04:01:00,Online
CHK00000427,TKT00000520,PAX00000520,FLT0052548,2025-09-07 05:10:00,Online
CHK00000428,TKT00000521,PAX00000521,FLT0030827,2025-10-30 19:09:00,Online
CHK00000429,TKT00000522,PAX00000522,FLT0030827,2025-10-30 17:22:00,Online
CHK00000430,TKT00000523,PAX00000523,FLT0034630,2026-04-22 15:07:00,Online
CHK00000431,TKT00000524,PAX00000524,FLT0034630,2026-04-22 13:20:00,Mobile App
CHK00000432,TKT00000525,PAX00000525,FLT0034630,2026-04-22 14:48:00,Online
CHK00000433,TKT00000526,PAX00000526,FLT0023236,2026-02-06 05:44:00,Counter
CHK00000434,TKT00000527,PAX00000527,FLT0021002,2025-12-15 14:04:00,Counter
CHK00000435,TKT00000528,PAX00000528,FLT0021002,2025-12-15 15:25:00,Online
CHK00000436,TKT00000529,PAX00000529,FLT0021002,2025-12-15 14:34:00,Mobile App
CHK00000437,TKT00000530,PAX00000530,FLT0008277,2025-12-29 00:31:00,Online
CHK00000438,TKT00000531,PAX00000531,FLT0040254,2026-04-09 09:47:00,Airport Kiosk
CHK00000439,TKT00000532,PAX00000532,FLT0040254,2026-04-09 09:59:00,Airport Kiosk
CHK00000440,TKT00000533,PAX00000533,FLT0057261,2026-01-07 21:35:00,Counter
CHK00000441,TKT00000534,PAX00000534,FLT0057261,2026-01-07 20:43:00,Online
CHK00000442,TKT00000535,PAX00000535,FLT0057261,2026-01-07 21:33:00,Airport Kiosk
CHK00000443,TKT00000536,PAX00000536,FLT0068671,2025-08-15 14:29:00,Mobile App
CHK00000444,TKT00000537,PAX00000537,FLT0029523,2025-08-03 11:19:00,Counter
CHK00000445,TKT00000538,PAX00000538,FLT0029523,2025-08-03 10:08:00,Online
CHK00000446,TKT00000540,PAX00000540,FLT0029523,2025-08-03 11:45:00,Online
CHK00000447,TKT00000543,PAX00000543,FLT0078709,2026-01-29 04:54:00,Online
CHK00000448,TKT00000544,PAX00000544,FLT0078709,2026-01-29 03:46:00,Mobile App
CHK00000449,TKT00000545,PAX00000545,FLT0044111,2025-11-12 00:12:00,Counter
CHK00000450,TKT00000546,PAX00000546,FLT0005274,2026-04-11 15:03:00,Online
CHK00000451,TKT00000547,PAX00000547,FLT0018043,2025-12-16 04:02:00,Online
CHK00000452,TKT00000548,PAX00000548,FLT0018043,2025-12-16 04:23:00,Mobile App
CHK00000453,TKT00000549,PAX00000549,FLT0052155,2026-02-22 18:30:00,Online
CHK00000454,TKT00000550,PAX00000550,FLT0043531,2026-01-20 14:05:00,Mobile App
CHK00000455,TKT00000551,PAX00000551,FLT0043531,2026-01-20 13:59:00,Online
CHK00000456,TKT00000552,PAX00000552,FLT0058576,2025-08-10 15:58:00,Airport Kiosk
CHK00000457,TKT00000553,PAX00000553,FLT0034224,2026-06-21 16:57:00,Counter
CHK00000458,TKT00000554,PAX00000554,FLT0034224,2026-06-21 17:06:00,Online
CHK00000459,TKT00000555,PAX00000555,FLT0010447,2025-09-16 14:29:00,Online
CHK00000460,TKT00000556,PAX00000556,FLT0010447,2025-09-16 14:47:00,Mobile App
CHK00000461,TKT00000557,PAX00000557,FLT0010885,2026-07-09 09:38:00,Counter
CHK00000462,TKT00000558,PAX00000558,FLT0010885,2026-07-09 08:23:00,Online
CHK00000463,TKT00000559,PAX00000559,FLT0028639,2025-09-23 17:47:00,Online
CHK00000464,TKT00000560,PAX00000560,FLT0075198,2026-05-29 10:28:00,Online
CHK00000465,TKT00000561,PAX00000561,FLT0075198,2026-05-29 11:22:00,Counter
CHK00000466,TKT00000562,PAX00000562,FLT0050217,2025-12-03 09:32:00,Online
CHK00000467,TKT00000563,PAX00000563,FLT0050217,2025-12-03 09:07:00,Airport Kiosk
CHK00000468,TKT00000564,PAX00000564,FLT0050217,2025-12-03 08:51:00,Airport Kiosk
CHK00000469,TKT00000565,PAX00000565,FLT0050217,2025-12-03 10:55:00,Online
CHK00000470,TKT00000566,PAX00000566,FLT0073353,2026-02-12 09:24:00,Mobile App
CHK00000471,TKT00000567,PAX00000567,FLT0072832,2025-08-19 02:51:00,Online
CHK00000472,TKT00000568,PAX00000568,FLT0072832,2025-08-19 03:20:00,Mobile App
CHK00000473,TKT00000569,PAX00000569,FLT0043838,2026-01-31 06:41:00,Online
CHK00000474,TKT00000570,PAX00000570,FLT0067380,2025-11-07 05:38:00,Online
CHK00000475,TKT00000571,PAX00000571,FLT0067380,2025-11-07 05:40:00,Online
CHK00000476,TKT00000572,PAX00000572,FLT0038556,2025-11-12 06:06:00,Counter
CHK00000477,TKT00000573,PAX00000573,FLT0038556,2025-11-12 04:58:00,Mobile App
CHK00000478,TKT00000574,PAX00000574,FLT0038556,2025-11-12 05:35:00,Mobile App
CHK00000479,TKT00000575,PAX00000575,FLT0006081,2026-03-22 21:51:00,Online
CHK00000480,TKT00000576,PAX00000576,FLT0033188,2026-06-19 04:12:00,Airport Kiosk
CHK00000481,TKT00000577,PAX00000577,FLT0028106,2026-02-18 05:59:00,Mobile App
CHK00000482,TKT00000578,PAX00000578,FLT0026346,2025-08-04 22:17:00,Airport Kiosk
CHK00000483,TKT00000579,PAX00000579,FLT0002001,2026-01-25 08:15:00,Airport Kiosk
CHK00000484,TKT00000581,PAX00000581,FLT0014246,2026-07-27 15:10:00,Online
CHK00000485,TKT00000583,PAX00000583,FLT0040673,2026-02-18 22:37:00,Mobile App
CHK00000486,TKT00000585,PAX00000585,FLT0019084,2026-07-23 21:30:00,Online
CHK00000487,TKT00000586,PAX00000586,FLT0019084,2026-07-23 23:53:00,Online
CHK00000488,TKT00000587,PAX00000587,FLT0019084,2026-07-23 23:20:00,Airport Kiosk
CHK00000489,TKT00000588,PAX00000588,FLT0019003,2026-04-04 04:02:00,Mobile App
CHK00000490,TKT00000589,PAX00000589,FLT0007475,2025-08-21 15:06:00,Counter
CHK00000491,TKT00000590,PAX00000590,FLT0007475,2025-08-21 15:40:00,Mobile App
CHK00000492,TKT00000591,PAX00000591,FLT0079163,2025-10-07 06:53:00,Airport Kiosk
CHK00000493,TKT00000592,PAX00000592,FLT0017412,2025-08-26 06:57:00,Airport Kiosk
CHK00000494,TKT00000593,PAX00000593,FLT0058936,2025-09-11 10:22:00,Airport Kiosk
CHK00000495,TKT00000594,PAX00000594,FLT0058936,2025-09-11 09:20:00,Online
CHK00000496,TKT00000595,PAX00000595,FLT0058936,2025-09-11 09:13:00,Mobile App
CHK00000497,TKT00000596,PAX00000596,FLT0058936,2025-09-11 10:14:00,Counter
CHK00000498,TKT00000597,PAX00000597,FLT0047899,2026-07-10 16:56:00,Online
CHK00000499,TKT00000598,PAX00000598,FLT0015905,2025-12-06 23:10:00,Online
CHK00000500,TKT00000599,PAX00000599,FLT0015905,2025-12-06 23:53:00,Airport Kiosk
CHK00000501,TKT00000600,PAX00000600,FLT0015905,2025-12-06 21:56:00,Online
CHK00000502,TKT00000601,PAX00000601,FLT0015905,2025-12-07 00:16:00,Airport Kiosk
CHK00000503,TKT00000602,PAX00000602,FLT0003483,2026-07-22 19:49:00,Online
CHK00000504,TKT00000603,PAX00000603,FLT0003483,2026-07-22 20:53:00,Mobile App
CHK00000505,TKT00000604,PAX00000604,FLT0003483,2026-07-22 21:34:00,Online
CHK00000506,TKT00000605,PAX00000605,FLT0045270,2025-10-22 05:44:00,Online
CHK00000507,TKT00000606,PAX00000606,FLT0042870,2025-11-08 10:49:00,Online
CHK00000508,TKT00000607,PAX00000607,FLT0042870,2025-11-08 10:06:00,Airport Kiosk
CHK00000509,TKT00000608,PAX00000608,FLT0003118,2026-02-13 03:39:00,Airport Kiosk
CHK00000510,TKT00000609,PAX00000609,FLT0053893,2026-02-02 02:19:00,Mobile App
CHK00000511,TKT00000610,PAX00000610,FLT0007858,2025-12-15 20:12:00,Online
CHK00000512,TKT00000611,PAX00000611,FLT0046093,2026-01-12 19:00:00,Online
CHK00000513,TKT00000612,PAX00000612,FLT0046093,2026-01-12 19:25:00,Online
CHK00000514,TKT00000613,PAX00000613,FLT0005194,2026-05-23 08:48:00,Mobile App
CHK00000515,TKT00000614,PAX00000614,FLT0060780,2026-08-15 20:22:00,Online
CHK00000516,TKT00000615,PAX00000615,FLT0056131,2026-04-12 18:44:00,Online
CHK00000517,TKT00000616,PAX00000616,FLT0031903,2025-08-27 05:47:00,Online
CHK00000518,TKT00000617,PAX00000617,FLT0031903,2025-08-27 06:21:00,Online
CHK00000519,TKT00000618,PAX00000618,FLT0031903,2025-08-27 04:16:00,Online
CHK00000520,TKT00000619,PAX00000619,FLT0031903,2025-08-27 04:37:00,Counter
CHK00000521,TKT00000620,PAX00000620,FLT0015290,2026-04-19 16:50:00,Online
CHK00000522,TKT00000621,PAX00000621,FLT0015290,2026-04-19 18:37:00,Online
CHK00000523,TKT00000622,PAX00000622,FLT0015290,2026-04-19 18:20:00,Mobile App
CHK00000524,TKT00000623,PAX00000623,FLT0001764,2026-02-16 12:35:00,Online
CHK00000525,TKT00000624,PAX00000624,FLT0001764,2026-02-16 13:30:00,Airport Kiosk
CHK00000526,TKT00000625,PAX00000625,FLT0001764,2026-02-16 13:42:00,Online
CHK00000527,TKT00000626,PAX00000626,FLT0054844,2026-06-05 10:00:00,Airport Kiosk
CHK00000528,TKT00000627,PAX00000627,FLT0012963,2026-05-12 14:00:00,Online
CHK00000529,TKT00000628,PAX00000628,FLT0052095,2026-06-29 12:55:00,Counter
CHK00000530,TKT00000629,PAX00000629,FLT0052095,2026-06-29 12:02:00,Online
CHK00000531,TKT00000632,PAX00000632,FLT0048211,2026-02-24 12:53:00,Online
CHK00000532,TKT00000633,PAX00000633,FLT0029197,2026-03-06 00:24:00,Online
CHK00000533,TKT00000634,PAX00000634,FLT0052599,2026-04-17 00:14:00,Airport Kiosk
CHK00000534,TKT00000636,PAX00000636,FLT0012392,2026-08-05 08:52:00,Online
CHK00000535,TKT00000637,PAX00000637,FLT0012392,2026-08-05 09:31:00,Counter
CHK00000536,TKT00000638,PAX00000638,FLT0012392,2026-08-05 09:17:00,Airport Kiosk
CHK00000537,TKT00000639,PAX00000639,FLT0006810,2026-07-07 19:27:00,Online
CHK00000538,TKT00000640,PAX00000640,FLT0006810,2026-07-07 19:16:00,Mobile App
CHK00000539,TKT00000641,PAX00000641,FLT0035368,2025-08-28 10:33:00,Online
CHK00000540,TKT00000642,PAX00000642,FLT0069223,2026-03-01 14:30:00,Online
CHK00000541,TKT00000643,PAX00000643,FLT0069223,2026-03-01 15:13:00,Airport Kiosk
CHK00000542,TKT00000644,PAX00000644,FLT0037273,2026-01-21 04:44:00,Online
CHK00000543,TKT00000645,PAX00000645,FLT0037273,2026-01-21 04:43:00,Counter
CHK00000544,TKT00000646,PAX00000646,FLT0037273,2026-01-21 03:00:00,Online
CHK00000545,TKT00000647,PAX00000647,FLT0020848,2025-11-28 12:53:00,Online
CHK00000546,TKT00000648,PAX00000648,FLT0020848,2025-11-28 11:24:00,Online
CHK00000547,TKT00000649,PAX00000649,FLT0072299,2025-10-03 14:34:00,Airport Kiosk
CHK00000548,TKT00000650,PAX00000650,FLT0072299,2025-10-03 13:13:00,Online
CHK00000549,TKT00000651,PAX00000651,FLT0061208,2026-06-16 14:34:00,Online
CHK00000550,TKT00000652,PAX00000652,FLT0061208,2026-06-16 16:24:00,Mobile App
CHK00000551,TKT00000653,PAX00000653,FLT0004381,2026-05-12 13:04:00,Mobile App
CHK00000552,TKT00000654,PAX00000654,FLT0004381,2026-05-12 14:03:00,Online
CHK00000553,TKT00000655,PAX00000655,FLT0063014,2026-02-09 02:24:00,Online
CHK00000554,TKT00000656,PAX00000656,FLT0010972,2025-11-14 16:41:00,Airport Kiosk
CHK00000555,TKT00000657,PAX00000657,FLT0010972,2025-11-14 16:28:00,Mobile App
CHK00000556,TKT00000658,PAX00000658,FLT0029556,2026-08-08 22:29:00,Airport Kiosk
CHK00000557,TKT00000659,PAX00000659,FLT0075379,2026-02-11 01:11:00,Online
CHK00000558,TKT00000660,PAX00000660,FLT0050774,2026-01-09 05:19:00,Online
CHK00000559,TKT00000661,PAX00000661,FLT0017816,2026-04-20 16:19:00,Online
CHK00000560,TKT00000662,PAX00000662,FLT0052764,2026-02-16 21:52:00,Airport Kiosk
CHK00000561,TKT00000663,PAX00000663,FLT0052764,2026-02-16 21:32:00,Mobile App
CHK00000562,TKT00000664,PAX00000664,FLT0007711,2025-10-08 14:21:00,Online
CHK00000563,TKT00000665,PAX00000665,FLT0014135,2025-10-26 10:50:00,Mobile App
CHK00000564,TKT00000666,PAX00000666,FLT0069948,2026-05-11 15:17:00,Mobile App
CHK00000565,TKT00000667,PAX00000667,FLT0003907,2026-08-15 01:04:00,Counter
CHK00000566,TKT00000668,PAX00000668,FLT0063410,2025-11-05 11:44:00,Online
CHK00000567,TKT00000669,PAX00000669,FLT0063410,2025-11-05 11:51:00,Airport Kiosk
CHK00000568,TKT00000670,PAX00000670,FLT0063410,2025-11-05 11:52:00,Mobile App
CHK00000569,TKT00000671,PAX00000671,FLT0023079,2026-06-28 04:58:00,Online
CHK00000570,TKT00000672,PAX00000672,FLT0001258,2025-11-18 02:26:00,Online
CHK00000571,TKT00000673,PAX00000673,FLT0001258,2025-11-18 02:48:00,Airport Kiosk
CHK00000572,TKT00000674,PAX00000674,FLT0028235,2026-07-02 10:13:00,Online
CHK00000573,TKT00000675,PAX00000675,FLT0049436,2026-01-07 01:15:00,Mobile App
CHK00000574,TKT00000676,PAX00000676,FLT0057559,2026-05-12 14:19:00,Airport Kiosk
CHK00000575,TKT00000677,PAX00000677,FLT0057559,2026-05-12 16:21:00,Online
CHK00000576,TKT00000678,PAX00000678,FLT0064603,2026-06-15 05:35:00,Online
CHK00000577,TKT00000679,PAX00000679,FLT0064603,2026-06-15 07:15:00,Online
CHK00000578,TKT00000680,PAX00000680,FLT0060641,2025-11-25 05:01:00,Airport Kiosk
CHK00000579,TKT00000682,PAX00000682,FLT0027964,2025-10-25 03:09:00,Airport Kiosk
CHK00000580,TKT00000683,PAX00000683,FLT0027964,2025-10-25 03:21:00,Online
CHK00000581,TKT00000684,PAX00000684,FLT0000287,2026-04-18 02:54:00,Airport Kiosk
CHK00000582,TKT00000685,PAX00000685,FLT0000287,2026-04-18 03:36:00,Counter
CHK00000583,TKT00000686,PAX00000686,FLT0000287,2026-04-18 02:44:00,Online
CHK00000584,TKT00000687,PAX00000687,FLT0009592,2026-07-16 17:39:00,Mobile App
CHK00000585,TKT00000689,PAX00000689,FLT0027902,2026-02-27 02:13:00,Online
CHK00000586,TKT00000690,PAX00000690,FLT0027902,2026-02-27 01:24:00,Airport Kiosk
CHK00000587,TKT00000693,PAX00000693,FLT0017424,2026-02-12 20:26:00,Mobile App
