feedback_id,customer_id,flight_id,rating,comments,submitted_date
FB000400,CUS0045355,FLT0049107,3,Smooth check-in process.,2025-02-22
FB000401,CUS0015775,,5,"Excellent crew, will fly again.",2024-07-09
FB000402,CUS0048766,FLT0017880,4,Flight was delayed but staff were helpful.,2024-10-18
FB000403,CUS0046805,FLT0065702,5,"Excellent crew, will fly again.",2025-08-25
FB000404,CUS0026673,FLT0018139,1,Flight was delayed but staff were helpful.,2025-08-20
FB000405,CUS0055522,FLT0003668,1,,2024-02-28
FB000406,CUS0054140,FLT0048123,1,,2024-11-05
FB000407,CUS0043909,FLT0008137,3,,2024-12-04
FB000408,CUS0012536,,3,"Lost my baggage, very disappointed.",2026-03-04
FB000409,CUS0026188,FLT0067230,2,Flight was delayed but staff were helpful.,2026-03-26
FB000410,CUS0055394,FLT0064392,3,,2024-04-25
FB000411,CUS0015447,FLT0032187,2,Great service!,2025-02-08
FB000412,CUS0000459,FLT0035024,2,Comfortable seats.,2025-02-28
FB000413,CUS0046645,FLT0027846,3,Comfortable seats.,2025-09-28
FB000414,CUS0059053,FLT0019970,1,,2024-08-24
FB000415,CUS0028458,,1,,2024-12-18
FB000416,CUS0044090,FLT0062699,4,,2025-08-31
FB000417,CUS0017004,FLT0034654,2,"Lost my baggage, very disappointed.",2024-09-10
FB000418,CUS0056078,FLT0054981,1,"Lost my baggage, very disappointed.",2024-02-27
FB000419,CUS0040369,FLT0035210,1,"Lost my baggage, very disappointed.",2025-08-24
FB000420,CUS0005088,FLT0075901,1,Food could be better.,2025-08-16
FB000421,CUS0007498,FLT0059282,1,Flight was delayed but staff were helpful.,2024-03-10
FB000422,CUS0049914,,5,Comfortable seats.,2025-11-07
FB000423,CUS0000033,FLT0044285,5,Great service!,2025-01-18
FB000424,CUS0000619,FLT0023340,1,"Lost my baggage, very disappointed.",2024-12-02
FB000425,CUS0013463,FLT0000059,1,,2025-02-19
FB000426,CUS0041566,FLT0012201,4,,2024-05-15
FB000427,CUS0045371,FLT0006071,2,"Excellent crew, will fly again.",2026-06-10
FB000428,CUS0009679,FLT0005645,4,Smooth check-in process.,2025-07-10
FB000429,CUS0030484,FLT0027096,1,Smooth check-in process.,2025-02-28
FB000430,CUS0020095,FLT0038695,4,,2024-09-18
FB000431,CUS0012105,FLT0031789,5,Smooth check-in process.,2024-02-28
FB000432,CUS0049924,FLT0003246,5,Food could be better.,2025-09-26
FB000433,CUS0011239,FLT0052291,1,Great service!,2024-02-24
FB000434,CUS0015817,FLT0034833,4,,2026-05-15
FB000435,CUS0033491,FLT0024632,4,Flight was delayed but staff were helpful.,2024-04-03
FB000436,CUS0037963,FLT0058307,2,"Lost my baggage, very disappointed.",2024-11-15
FB000437,CUS0005367,FLT0001565,2,Food could be better.,2024-02-09
FB000438,CUS0025725,,4,"Excellent crew, will fly again.",2026-07-02
FB000439,CUS0024719,,2,"Excellent crew, will fly again.",2026-03-01
FB000440,CUS0007120,FLT0002761,3,Smooth check-in process.,2025-11-05
FB000441,CUS0008413,FLT0024189,3,Food could be better.,2024-07-02
FB000442,CUS0042180,FLT0077306,4,Great service!,2026-05-25
FB000443,CUS0030323,,1,Flight was delayed but staff were helpful.,2024-03-17
FB000444,CUS0039895,FLT0056083,1,Food could be better.,2025-07-09
FB000445,CUS0047631,FLT0054833,4,Food could be better.,2024-06-20
FB000446,CUS0041103,FLT0003232,2,Comfortable seats.,2025-08-16
FB000447,CUS0049125,,4,"Excellent crew, will fly again.",2026-03-15
FB000448,CUS0040923,FLT0078908,3,Flight was delayed but staff were helpful.,2024-08-30
FB000449,CUS0049407,FLT0000829,5,,2025-04-13
FB000450,CUS0001685,FLT0015027,3,Great service!,2024-01-30
FB000451,CUS0038328,FLT0033278,3,Flight was delayed but staff were helpful.,2024-11-30
FB000452,CUS0019712,FLT0031053,2,Food could be better.,2024-04-07
FB000453,CUS0054860,FLT0003626,5,"Excellent crew, will fly again.",2025-02-12
FB000454,CUS0042109,FLT0063908,5,Smooth check-in process.,2024-07-05
FB000455,CUS0008711,,5,Food could be better.,2025-06-19
FB000456,CUS0041304,FLT0053189,5,"Excellent crew, will fly again.",2024-06-25
FB000457,CUS0031741,FLT0037289,1,,2026-05-31
FB000458,CUS0044025,FLT0060676,4,,2025-07-01
FB000459,CUS0023799,FLT0056863,1,Comfortable seats.,2025-09-15
FB000460,CUS0034446,,1,Food could be better.,2026-06-28
FB000461,CUS0054654,FLT0078161,1,Flight was delayed but staff were helpful.,2026-04-30
FB000462,CUS0021935,FLT0051447,3,Comfortable seats.,2025-02-09
FB000463,CUS0010079,FLT0032024,1,,2024-08-09
FB000464,CUS0011562,FLT0057997,4,"Excellent crew, will fly again.",2024-02-03
FB000465,CUS0036744,FLT0009426,3,Comfortable seats.,2026-01-11
FB000466,CUS0043384,FLT0014109,1,,2025-07-27
FB000467,CUS0015098,FLT0059293,5,"Lost my baggage, very disappointed.",2025-07-07
FB000468,CUS0011266,FLT0004496,2,Food could be better.,2025-03-31
FB000469,CUS0012967,FLT0044243,3,Smooth check-in process.,2024-10-18
FB000470,CUS0056287,FLT0019803,5,Comfortable seats.,2024-06-17
FB000471,CUS0026485,FLT0058444,3,Flight was delayed but staff were helpful.,2025-10-30
FB000472,CUS0036745,FLT0042663,3,Flight was delayed but staff were helpful.,2024-03-27
FB000473,CUS0002632,FLT0020052,1,Smooth check-in process.,2024-01-23
FB000474,CUS0024018,FLT0017896,5,Smooth check-in process.,2025-01-20
FB000475,CUS0046922,FLT0001860,3,Food could be better.,2025-05-13
FB000476,CUS0019899,FLT0045725,1,Smooth check-in process.,2025-01-22
FB000477,CUS0028194,,1,Flight was delayed but staff were helpful.,2026-07-09
FB000478,CUS0000882,FLT0053980,1,Comfortable seats.,2024-10-18
FB000479,CUS0001462,FLT0070849,2,Great service!,2025-02-17
FB000480,CUS0028331,FLT0008378,3,,2025-11-15
FB000481,CUS0040221,,2,Food could be better.,2024-04-30
FB000482,CUS0005419,FLT0075074,4,,2025-12-05
FB000483,CUS0031972,FLT0011795,3,,2026-05-22
FB000484,CUS0011251,FLT0005118,5,,2025-09-08
FB000485,CUS0045512,FLT0058296,1,Comfortable seats.,2025-02-18
FB000486,CUS0052335,FLT0063672,4,,2026-03-20
FB000487,CUS0008407,FLT0043534,3,"Excellent crew, will fly again.",2024-12-30
FB000488,CUS0000869,FLT0059430,5,Smooth check-in process.,2025-08-06
FB000489,CUS0040021,,5,Great service!,2026-04-18
FB000490,CUS0039741,FLT0064103,2,,2024-02-05
FB000491,CUS0050688,FLT0056629,1,,2025-06-25
FB000492,CUS0050435,FLT0070349,2,,2025-01-03
FB000493,CUS0058190,,4,"Lost my baggage, very disappointed.",2024-09-11
FB000494,CUS0041982,FLT0052451,3,Comfortable seats.,2025-10-06
FB000495,CUS0014221,FLT0019827,3,"Lost my baggage, very disappointed.",2025-06-04
FB000496,CUS0037893,FLT0006162,2,,2024-11-03
FB000497,CUS0022467,FLT0027472,5,"Excellent crew, will fly again.",2026-06-19
FB000498,CUS0042220,FLT0002577,4,Flight was delayed but staff were helpful.,2024-10-23
FB000499,CUS0021791,FLT0037746,3,Smooth check-in process.,2025-04-20
FB000500,CUS0052686,FLT0033004,5,,2024-04-23
FB000501,CUS0051836,,1,Food could be better.,2024-03-17
FB000502,CUS0004923,FLT0063342,3,Smooth check-in process.,2026-07-29
FB000503,CUS0030847,FLT0047333,5,Great service!,2024-08-29
FB000504,CUS0047339,FLT0048083,3,"Excellent crew, will fly again.",2026-02-10
FB000505,CUS0040993,FLT0075187,2,Food could be better.,2024-07-14
FB000506,CUS0045694,,3,"Excellent crew, will fly again.",2025-05-08
FB000507,CUS0053563,FLT0034125,4,,2024-03-03
FB000508,CUS0038192,FLT0008860,5,Great service!,2024-05-30
FB000509,CUS0017776,FLT0028762,5,,2025-05-23
FB000510,CUS0006736,FLT0045308,5,,2024-07-06
FB000511,CUS0001973,FLT0055138,3,"Lost my baggage, very disappointed.",2024-04-07
FB000512,CUS0011090,FLT0049708,1,"Excellent crew, will fly again.",2024-12-04
FB000513,CUS0038431,FLT0038204,2,Flight was delayed but staff were helpful.,2025-09-24
FB000514,CUS0045250,FLT0023087,5,,2026-05-22
FB000515,CUS0056794,FLT0012476,5,,2024-04-27
FB000516,CUS0027322,FLT0045525,2,Smooth check-in process.,2024-01-02
FB000517,CUS0005215,FLT0028469,2,,2026-02-06
FB000518,CUS0013465,FLT0075549,2,Great service!,2024-07-28
FB000519,CUS0001752,,4,,2025-01-03
FB000520,CUS0027811,,2,Comfortable seats.,2025-10-05
FB000521,CUS0042030,,4,,2026-06-19
FB000522,CUS0047283,FLT0002202,4,Comfortable seats.,2024-10-17
FB000523,CUS0012862,FLT0060962,3,Great service!,2025-06-02
FB000524,CUS0014740,FLT0050470,3,,2024-02-03
FB000525,CUS0008075,FLT0049007,2,,2026-01-07
FB000526,CUS0019948,FLT0068600,1,Comfortable seats.,2025-02-07
FB000527,CUS0052833,FLT0024757,3,Great service!,2025-04-03
FB000528,CUS0019207,FLT0003010,3,"Excellent crew, will fly again.",2024-01-15
FB000529,CUS0020991,FLT0023362,3,,2025-04-20
FB000530,CUS0001911,FLT0030907,4,"Lost my baggage, very disappointed.",2026-06-14
FB000531,CUS0033965,FLT0045043,3,,2025-10-23
FB000532,CUS0032809,FLT0013414,5,"Excellent crew, will fly again.",2025-05-16
FB000533,CUS0058579,FLT0041637,2,,2024-02-24
FB000534,CUS0011177,FLT0036422,2,Great service!,2026-01-31
FB000535,CUS0001361,FLT0015369,2,"Lost my baggage, very disappointed.",2024-11-09
FB000536,CUS0026382,FLT0074155,5,"Lost my baggage, very disappointed.",2026-06-14
FB000537,CUS0036844,FLT0045895,3,Great service!,2024-09-14
FB000538,CUS0028961,,1,"Lost my baggage, very disappointed.",2024-05-21
FB000539,CUS0031020,FLT0030915,2,Food could be better.,2026-03-05
FB000540,CUS0055347,,3,"Excellent crew, will fly again.",2026-02-25
FB000541,CUS0057649,,5,Flight was delayed but staff were helpful.,2024-10-23
FB000542,CUS0007732,FLT0071666,3,"Lost my baggage, very disappointed.",2025-07-18
FB000543,CUS0003571,FLT0050695,1,Smooth check-in process.,2025-08-06
FB000544,CUS0051620,FLT0043023,4,Smooth check-in process.,2024-02-18
FB000545,CUS0044410,,1,Flight was delayed but staff were helpful.,2026-07-16
FB000546,CUS0040419,,2,Flight was delayed but staff were helpful.,2024-08-21
FB000547,CUS0043560,FLT0001506,1,Great service!,2024-10-16
FB000548,CUS0040200,FLT0079828,1,"Lost my baggage, very disappointed.",2024-04-22
FB000549,CUS0041366,FLT0030646,1,"Excellent crew, will fly again.",2024-09-16
FB000550,CUS0041449,FLT0027388,4,Flight was delayed but staff were helpful.,2025-05-05
FB000551,CUS0050117,,2,"Lost my baggage, very disappointed.",2025-11-11
FB000552,CUS0057249,FLT0066729,4,Food could be better.,2024-11-09
FB000553,CUS0034181,FLT0051241,5,Great service!,2026-03-29
FB000554,CUS0020447,FLT0036525,1,,2024-09-12
FB000555,CUS0033969,FLT0063842,2,Smooth check-in process.,2024-04-30
FB000556,CUS0029520,FLT0073941,1,,2024-07-15
FB000557,CUS0019668,FLT0055120,5,Smooth check-in process.,2025-09-08
FB000558,CUS0026917,FLT0057416,4,Comfortable seats.,2025-09-16
FB000559,CUS0006657,FLT0056055,1,,2026-01-29
FB000560,CUS0059243,FLT0005161,1,,2026-01-23
FB000561,CUS0003220,,4,Great service!,2024-10-13
FB000562,CUS0008842,FLT0064229,4,"Lost my baggage, very disappointed.",2024-11-13
FB000563,CUS0031069,FLT0035836,2,Smooth check-in process.,2026-04-17
FB000564,CUS0051892,FLT0076958,5,,2026-02-16
FB000565,CUS0057260,FLT0041221,2,Comfortable seats.,2025-12-27
FB000566,CUS0054151,FLT0022801,2,,2025-08-30
FB000567,CUS0041496,,1,Smooth check-in process.,2025-11-19
FB000568,CUS0018965,FLT0025018,5,,2026-05-30
FB000569,CUS0000359,FLT0027254,3,Great service!,2025-03-18
FB000570,CUS0011439,,3,,2024-09-20
FB000571,CUS0044951,FLT0035895,3,Smooth check-in process.,2025-01-11
FB000572,CUS0029345,FLT0048064,4,,2025-11-02
FB000573,CUS0028700,FLT0001874,4,,2026-01-06
FB000574,CUS0017543,,1,"Lost my baggage, very disappointed.",2025-05-31
FB000575,CUS0013149,FLT0051533,3,,2025-08-14
FB000576,CUS0037146,FLT0024868,2,Food could be better.,2024-12-27
FB000577,CUS0022248,FLT0016287,3,Great service!,2025-04-10
FB000578,CUS0036498,FLT0000897,2,Flight was delayed but staff were helpful.,2024-07-28
FB000579,CUS0041153,FLT0050979,1,"Lost my baggage, very disappointed.",2025-08-30
FB000580,CUS0006664,FLT0010427,5,"Lost my baggage, very disappointed.",2026-04-02
FB000581,CUS0059097,FLT0013091,3,,2024-07-25
FB000582,CUS0029120,FLT0042298,4,Comfortable seats.,2026-01-28
FB000583,CUS0056339,FLT0037442,4,Comfortable seats.,2025-06-14
FB000584,CUS0000322,FLT0022347,2,Great service!,2025-04-16
FB000585,CUS0038489,,2,,2024-07-23
FB000586,CUS0041936,FLT0006677,4,Great service!,2026-02-20
FB000587,CUS0051292,FLT0043700,5,,2025-12-28
FB000588,CUS0058024,FLT0002051,4,Comfortable seats.,2024-10-24
FB000589,CUS0002898,,4,,2026-03-01
FB000590,CUS0000002,FLT0002854,3,,2024-03-11
FB000591,CUS0011783,FLT0079900,3,"Excellent crew, will fly again.",2025-10-23
FB000592,CUS0032429,FLT0034229,4,,2025-10-17
FB000593,CUS0022388,FLT0031833,1,"Excellent crew, will fly again.",2025-09-14
FB000594,CUS0050350,,3,Food could be better.,2024-07-21
FB000595,CUS0006260,FLT0021090,5,Great service!,2024-11-06
FB000596,CUS0032115,FLT0034469,1,,2024-08-07
FB000597,CUS0013928,FLT0067342,1,Flight was delayed but staff were helpful.,2024-09-12
FB000598,CUS0023981,,5,Food could be better.,2024-11-12
FB000599,CUS0052677,FLT0031236,1,"Excellent crew, will fly again.",2026-07-06
FB000600,CUS0057562,FLT0022199,1,Comfortable seats.,2026-06-30
FB000601,CUS0036168,,5,,2024-01-30
FB000602,CUS0022726,FLT0063806,2,,2026-02-10
FB000603,CUS0053302,FLT0013342,3,Great service!,2025-01-17
FB000604,CUS0009332,FLT0066677,1,Food could be better.,2025-04-19
FB000605,CUS0038136,,4,"Lost my baggage, very disappointed.",2025-03-10
FB000606,CUS0000828,FLT0066469,3,Smooth check-in process.,2025-09-10
FB000607,CUS0019696,FLT0059909,1,"Lost my baggage, very disappointed.",2024-03-02
FB000608,CUS0049843,FLT0054168,2,Food could be better.,2026-01-01
FB000609,CUS0056823,FLT0067667,2,,2025-05-19
FB000610,CUS0021560,,3,Great service!,2025-07-17
FB000611,CUS0037181,FLT0065188,3,"Excellent crew, will fly again.",2024-11-20
FB000612,CUS0019524,FLT0041311,3,Flight was delayed but staff were helpful.,2026-03-05
FB000613,CUS0020010,FLT0007120,5,Smooth check-in process.,2026-03-14
FB000614,CUS0055578,,5,Comfortable seats.,2024-07-29
FB000615,CUS0019286,FLT0078985,1,,2025-05-21
FB000616,CUS0024715,FLT0010583,3,,2025-10-16
FB000617,CUS0015667,FLT0076193,5,Flight was delayed but staff were helpful.,2026-02-11
FB000618,CUS0031059,FLT0068780,4,Comfortable seats.,2025-10-02
FB000619,CUS0010585,FLT0029217,4,,2024-07-01
FB000620,CUS0023618,FLT0025239,5,Smooth check-in process.,2024-08-30
FB000621,CUS0032633,FLT0062609,1,,2024-04-16
FB000622,CUS0021303,,1,Comfortable seats.,2025-07-21
FB000623,CUS0002261,FLT0049094,4,,2025-07-13
FB000624,CUS0058591,FLT0079098,5,Flight was delayed but staff were helpful.,2026-01-09
FB000625,CUS0025243,FLT0007842,4,,2025-11-02
FB000626,CUS0016068,FLT0032915,3,Food could be better.,2025-12-12
FB000627,CUS0038597,FLT0014363,5,,2024-02-03
FB000628,CUS0055090,,3,"Excellent crew, will fly again.",2024-06-25
FB000629,CUS0002420,FLT0048677,5,Great service!,2024-09-01
FB000630,CUS0013241,FLT0021088,1,"Excellent crew, will fly again.",2024-02-29
FB000631,CUS0052820,,4,,2024-07-04
FB000632,CUS0018484,FLT0039683,4,"Lost my baggage, very disappointed.",2024-01-02
FB000633,CUS0058244,FLT0004426,5,Great service!,2026-07-10
FB000634,CUS0056546,FLT0059937,3,Comfortable seats.,2026-03-22
FB000635,CUS0018541,FLT0009632,5,Great service!,2024-10-22
FB000636,CUS0053785,FLT0061167,4,Comfortable seats.,2026-05-01
FB000637,CUS0011334,,5,,2024-02-27
FB000638,CUS0021330,,2,"Excellent crew, will fly again.",2024-05-24
FB000639,CUS0039161,FLT0077260,5,Food could be better.,2025-07-28
FB000640,CUS0024903,,1,Food could be better.,2026-01-02
FB000641,CUS0055446,FLT0023089,4,Comfortable seats.,2025-09-12
FB000642,CUS0020497,FLT0017752,4,Smooth check-in process.,2025-01-31
FB000643,CUS0037231,FLT0010486,1,,2024-09-22
FB000644,CUS0009134,,2,Food could be better.,2024-09-10
FB000645,CUS0016594,FLT0001787,1,,2025-04-02
FB000646,CUS0059059,FLT0019570,3,"Lost my baggage, very disappointed.",2025-02-24
FB000647,CUS0051781,FLT0011168,1,Comfortable seats.,2025-03-10
FB000648,CUS0026673,FLT0010766,5,Food could be better.,2025-03-27
FB000649,CUS0009825,FLT0034034,5,"Excellent crew, will fly again.",2025-09-12
FB000650,CUS0014306,FLT0069129,3,Smooth check-in process.,2026-06-25
FB000651,CUS0003739,FLT0012136,4,Smooth check-in process.,2025-01-28
FB000652,CUS0040814,FLT0035957,3,Great service!,2025-07-21
FB000653,CUS0003053,,1,,2025-11-28
FB000654,CUS0023243,,1,"Lost my baggage, very disappointed.",2025-11-27
FB000655,CUS0024287,FLT0027357,3,Comfortable seats.,2026-03-15
FB000656,CUS0049993,,4,Flight was delayed but staff were helpful.,2025-02-16
FB000657,CUS0047258,FLT0018558,2,Smooth check-in process.,2025-09-26
FB000658,CUS0019466,,4,,2024-01-25
FB000659,CUS0010252,FLT0052019,3,Food could be better.,2025-06-30
FB000660,CUS0021774,FLT0001559,4,Great service!,2026-07-21
FB000661,CUS0054472,FLT0002221,3,Comfortable seats.,2025-12-05
FB000662,CUS0029658,,2,Great service!,2025-07-06
FB000663,CUS0003122,FLT0000468,2,"Lost my baggage, very disappointed.",2025-06-16
FB000664,CUS0055704,FLT0065900,1,,2026-01-31
FB000665,CUS0008922,FLT0052075,4,,2024-11-26
FB000666,CUS0007798,FLT0055782,1,Smooth check-in process.,2026-07-03
FB000667,CUS0055526,FLT0073241,5,Comfortable seats.,2024-02-05
FB000668,CUS0042767,FLT0000998,4,"Lost my baggage, very disappointed.",2025-01-11
FB000669,CUS0020702,FLT0054491,4,Smooth check-in process.,2026-03-10
FB000670,CUS0059070,FLT0005045,1,Food could be better.,2026-05-06
FB000671,CUS0049884,FLT0030809,2,Smooth check-in process.,2025-09-21
FB000672,CUS0001848,FLT0026276,1,"Excellent crew, will fly again.",2025-10-01
FB000673,CUS0051971,FLT0057819,5,,2025-12-25
FB000674,CUS0022943,FLT0002408,5,Flight was delayed but staff were helpful.,2025-03-23
FB000675,CUS0046982,FLT0036951,3,"Lost my baggage, very disappointed.",2025-11-28
FB000676,CUS0011395,,1,Comfortable seats.,2024-05-15
FB000677,CUS0046584,FLT0075038,4,Smooth check-in process.,2026-05-02
FB000678,CUS0043230,FLT0076592,2,Smooth check-in process.,2024-02-15
FB000679,CUS0008301,,5,,2024-01-15
FB000680,CUS0020089,FLT0058526,4,,2025-02-12
FB000681,CUS0045687,,5,Great service!,2026-02-26
FB000682,CUS0034511,FLT0072126,5,,2026-01-20
FB000683,CUS0008644,FLT0011509,1,Smooth check-in process.,2026-02-18
FB000684,CUS0004682,FLT0073784,4,,2024-09-02
FB000685,CUS0007537,FLT0016043,3,Smooth check-in process.,2026-03-18
FB000686,CUS0047051,FLT0012440,4,Comfortable seats.,2025-01-23
FB000687,CUS0010753,FLT0046393,5,Great service!,2025-11-05
FB000688,CUS0048066,FLT0009166,1,Flight was delayed but staff were helpful.,2024-01-15
FB000689,CUS0027890,FLT0025452,1,Smooth check-in process.,2025-04-12
FB000690,CUS0023307,,1,,2024-06-09
FB000691,CUS0002442,FLT0065465,3,Comfortable seats.,2026-07-23
FB000692,CUS0033482,FLT0001708,2,Great service!,2026-03-25
FB000693,CUS0015355,FLT0077264,2,Great service!,2026-03-31
FB000694,CUS0012324,FLT0066842,2,"Excellent crew, will fly again.",2024-03-13
FB000695,CUS0013767,FLT0039856,5,,2025-12-10
FB000696,CUS0044885,FLT0071275,5,"Excellent crew, will fly again.",2025-05-02
FB000697,CUS0023286,,4,Flight was delayed but staff were helpful.,2025-01-16
FB000698,CUS0059811,FLT0052380,5,,2025-01-30
FB000699,CUS0036786,FLT0043028,5,"Lost my baggage, very disappointed.",2026-01-26
FB000700,CUS0009445,FLT0053597,2,Flight was delayed but staff were helpful.,2024-09-11
FB000701,CUS0010151,FLT0032073,5,Flight was delayed but staff were helpful.,2025-06-09
FB000702,CUS0007278,FLT0064351,2,Flight was delayed but staff were helpful.,2026-02-11
FB000703,CUS0038749,FLT0042327,5,,2025-07-27
FB000704,CUS0023074,,1,,2024-01-25
FB000705,CUS0001276,FLT0063718,4,,2024-05-10
FB000706,CUS0005314,FLT0031195,4,Comfortable seats.,2025-11-10
FB000707,CUS0019373,FLT0056713,4,Flight was delayed but staff were helpful.,2025-11-17
FB000708,CUS0042212,FLT0038695,4,"Excellent crew, will fly again.",2026-03-08
FB000709,CUS0013526,,1,,2025-01-07
FB000710,CUS0017836,FLT0053859,1,,2024-12-15
FB000711,CUS0046773,,2,Great service!,2024-12-23
FB000712,CUS0041960,FLT0049574,2,"Lost my baggage, very disappointed.",2026-02-10
FB000713,CUS0041465,FLT0046853,2,Smooth check-in process.,2024-05-30
FB000714,CUS0002110,FLT0060748,2,"Excellent crew, will fly again.",2024-06-16
FB000715,CUS0025918,FLT0060660,5,,2024-10-29
FB000716,CUS0041451,FLT0018758,2,Comfortable seats.,2025-06-10
FB000717,CUS0049947,FLT0014227,4,,2024-06-21
FB000718,CUS0039020,FLT0060984,4,Food could be better.,2025-02-09
FB000719,CUS0024448,FLT0049487,4,Great service!,2025-04-29
FB000720,CUS0053254,FLT0032714,5,,2026-06-03
FB000721,CUS0012586,FLT0072914,1,,2024-02-03
FB000722,CUS0055570,FLT0061173,2,,2025-02-24
FB000723,CUS0047682,FLT0055967,4,Flight was delayed but staff were helpful.,2024-06-29
