fuel_id,flight_id,aircraft_id,fuel_liters,fuel_cost
FUEL0000436,FLT0000436,ACFT00092,30084.4,32980.8
FUEL0000437,FLT0000437,ACFT00434,15105.7,14865.16
FUEL0000438,FLT0000438,ACFT00021,16247.5,13134.7
FUEL0000439,FLT0000439,ACFT00560,7232.9,5900.31
FUEL0000440,FLT0000440,ACFT00355,31085.0,29621.25
FUEL0000441,FLT0000441,ACFT00557,6189.4,6248.35
FUEL0000442,FLT0000442,ACFT00149,32854.7,34022.44
FUEL0000443,FLT0000443,ACFT00474,6558.8,5439.71
FUEL0000444,FLT0000444,ACFT00398,26819.9,24068.38
FUEL0000445,FLT0000445,ACFT00245,2713.4,2744.53
FUEL0000446,FLT0000446,ACFT00225,37414.5,36901.4
FUEL0000447,FLT0000447,ACFT00118,8856.1,9038.65
FUEL0000448,FLT0000448,ACFT00131,20439.9,16505.81
FUEL0000449,FLT0000449,ACFT00125,41610.5,39067.22
FUEL0000450,FLT0000450,ACFT00401,7625.2,6880.5
FUEL0000451,FLT0000451,ACFT00222,8905.8,7584.19
FUEL0000452,FLT0000452,ACFT00541,23733.4,24814.91
FUEL0000453,FLT0000453,ACFT00420,12943.8,14085.3
FUEL0000454,FLT0000454,ACFT00001,54183.9,44045.39
FUEL0000455,FLT0000455,ACFT00409,1238.1,1237.38
FUEL0000456,FLT0000456,ACFT00020,46929.2,46304.46
FUEL0000457,FLT0000457,ACFT00442,48342.4,50392.67
FUEL0000458,FLT0000458,ACFT00126,4659.8,4296.41
FUEL0000459,FLT0000459,ACFT00393,10404.6,11361.13
FUEL0000460,FLT0000460,ACFT00081,6691.0,6047.23
FUEL0000461,FLT0000461,ACFT00257,13779.4,12949.83
FUEL0000462,FLT0000462,ACFT00540,5458.1,5513.96
FUEL0000463,FLT0000463,ACFT00308,44980.4,43677.16
FUEL0000464,FLT0000464,ACFT00297,34261.6,35982.67
FUEL0000465,FLT0000465,ACFT00060,11523.8,11348.51
FUEL0000466,FLT0000466,ACFT00122,23036.4,18892.32
FUEL0000467,FLT0000467,ACFT00315,19569.3,16833.36
FUEL0000468,FLT0000468,ACFT00553,28795.0,31400.93
FUEL0000469,FLT0000469,ACFT00498,21326.2,23182.46
FUEL0000470,FLT0000470,ACFT00399,41495.9,44285.53
FUEL0000471,FLT0000471,ACFT00505,47542.8,45017.43
FUEL0000472,FLT0000472,ACFT00561,33232.8,31495.21
FUEL0000473,FLT0000473,ACFT00109,55816.3,48788.8
FUEL0000474,FLT0000474,ACFT00574,38879.5,37758.02
FUEL0000475,FLT0000475,ACFT00248,43383.0,40611.88
FUEL0000476,FLT0000476,ACFT00478,39425.2,40527.69
FUEL0000477,FLT0000477,ACFT00378,7762.7,6120.26
FUEL0000478,FLT0000478,ACFT00368,53851.0,49886.64
FUEL0000479,FLT0000479,ACFT00344,22503.9,22915.69
FUEL0000480,FLT0000480,ACFT00100,11881.4,9158.26
FUEL0000481,FLT0000481,ACFT00279,48988.4,51992.66
FUEL0000482,FLT0000482,ACFT00090,26440.5,24371.28
FUEL0000483,FLT0000483,ACFT00421,17570.6,16121.84
FUEL0000484,FLT0000484,ACFT00471,37459.2,37277.71
FUEL0000485,FLT0000485,ACFT00585,54149.6,46243.82
FUEL0000486,FLT0000486,ACFT00219,41184.8,45256.48
FUEL0000487,FLT0000487,ACFT00157,2451.7,2387.25
FUEL0000488,FLT0000488,ACFT00525,29066.4,21934.58
FUEL0000489,FLT0000489,ACFT00397,19328.7,16078.82
FUEL0000490,FLT0000490,ACFT00453,5125.4,5251.57
FUEL0000491,FLT0000491,ACFT00092,16610.4,14139.78
FUEL0000492,FLT0000492,ACFT00129,25370.0,23090.72
FUEL0000493,FLT0000493,ACFT00447,15846.4,12530.15
FUEL0000494,FLT0000494,ACFT00365,12275.4,9437.99
FUEL0000495,FLT0000495,ACFT00345,3957.9,4325.56
FUEL0000496,FLT0000496,ACFT00274,45318.0,37226.96
FUEL0000497,FLT0000497,ACFT00393,14002.5,10595.25
FUEL0000498,FLT0000498,ACFT00076,16008.7,17074.68
FUEL0000499,FLT0000499,ACFT00165,29953.0,23209.34
FUEL0000500,FLT0000500,ACFT00087,42142.3,41134.6
FUEL0000501,FLT0000501,ACFT00439,41419.5,35575.21
FUEL0000502,FLT0000502,ACFT00261,23267.1,24025.72
FUEL0000503,FLT0000503,ACFT00005,44132.9,45222.44
FUEL0000504,FLT0000504,ACFT00261,6626.6,5237.14
FUEL0000505,FLT0000505,ACFT00046,25620.8,24330.14
FUEL0000506,FLT0000506,ACFT00518,19612.5,16249.18
FUEL0000507,FLT0000507,ACFT00262,43386.5,34703.89
FUEL0000508,FLT0000508,ACFT00515,34700.5,28893.64
FUEL0000509,FLT0000509,ACFT00226,9941.1,10832.56
FUEL0000510,FLT0000510,ACFT00222,12419.7,13614.85
FUEL0000511,FLT0000511,ACFT00455,18035.0,19703.25
FUEL0000512,FLT0000512,ACFT00372,43271.6,40343.85
FUEL0000513,FLT0000513,ACFT00412,29658.5,30724.13
FUEL0000514,FLT0000514,ACFT00241,41563.3,45658.72
FUEL0000515,FLT0000515,ACFT00286,17084.8,13637.93
FUEL0000516,FLT0000516,ACFT00125,24790.3,22682.47
FUEL0000517,FLT0000517,ACFT00206,49702.3,39642.56
FUEL0000518,FLT0000518,ACFT00395,14476.4,13727.04
FUEL0000519,FLT0000519,ACFT00022,46084.9,35955.52
FUEL0000520,FLT0000520,ACFT00534,32368.4,32999.35
FUEL0000521,FLT0000521,ACFT00173,2404.7,2385.66
FUEL0000522,FLT0000522,ACFT00591,37439.2,29672.22
FUEL0000523,FLT0000523,ACFT00579,17663.2,15319.99
FUEL0000524,FLT0000524,ACFT00188,3942.7,4261.21
FUEL0000525,FLT0000525,ACFT00004,10291.9,7777.41
FUEL0000526,FLT0000526,ACFT00565,41412.6,32307.5
FUEL0000527,FLT0000527,ACFT00433,3054.8,2994.38
FUEL0000528,FLT0000528,ACFT00576,12918.2,10420.37
FUEL0000529,FLT0000529,ACFT00217,14690.9,12041.21
FUEL0000530,FLT0000530,ACFT00548,38771.0,34537.78
FUEL0000531,FLT0000531,ACFT00573,4708.1,4965.97
FUEL0000532,FLT0000532,ACFT00076,27159.9,25485.16
FUEL0000533,FLT0000533,ACFT00533,38497.5,34302.3
FUEL0000534,FLT0000534,ACFT00250,15292.5,15160.9
FUEL0000535,FLT0000535,ACFT00411,17422.7,17503.97
FUEL0000536,FLT0000536,ACFT00459,26939.0,24232.37
FUEL0000537,FLT0000537,ACFT00076,50072.9,43202.71
FUEL0000538,FLT0000538,ACFT00220,38689.9,34526.35
FUEL0000539,FLT0000539,ACFT00030,19716.4,16189.79
FUEL0000540,FLT0000540,ACFT00428,2005.7,1880.56
FUEL0000541,FLT0000541,ACFT00112,31199.1,32672.26
FUEL0000542,FLT0000542,ACFT00399,6728.9,6587.29
FUEL0000543,FLT0000543,ACFT00398,16543.7,15184.13
FUEL0000544,FLT0000544,ACFT00052,40529.4,33192.96
FUEL0000545,FLT0000545,ACFT00201,5985.8,6097.05
FUEL0000546,FLT0000546,ACFT00462,41780.6,39134.72
FUEL0000547,FLT0000547,ACFT00363,15694.9,12159.04
FUEL0000548,FLT0000548,ACFT00392,15405.7,15460.81
FUEL0000549,FLT0000549,ACFT00504,49170.0,53614.08
FUEL0000550,FLT0000550,ACFT00051,29595.9,25831.06
FUEL0000551,FLT0000551,ACFT00531,44269.8,39360.73
FUEL0000552,FLT0000552,ACFT00522,21994.6,18621.26
FUEL0000553,FLT0000553,ACFT00269,28378.4,26954.6
FUEL0000554,FLT0000554,ACFT00181,16760.0,15161.38
FUEL0000555,FLT0000555,ACFT00500,6547.2,5326.13
FUEL0000556,FLT0000556,ACFT00303,23378.8,19430.89
FUEL0000557,FLT0000557,ACFT00024,4459.4,4303.64
FUEL0000558,FLT0000558,ACFT00250,10602.6,10675.12
FUEL0000559,FLT0000559,ACFT00328,5716.4,6227.06
FUEL0000560,FLT0000560,ACFT00199,30751.2,32612.94
FUEL0000561,FLT0000561,ACFT00544,15146.1,11578.91
FUEL0000562,FLT0000562,ACFT00330,2328.6,1991.1
FUEL0000563,FLT0000563,ACFT00076,39207.1,30867.37
FUEL0000564,FLT0000564,ACFT00289,12050.2,11723.49
FUEL0000565,FLT0000565,ACFT00460,10391.7,8682.45
FUEL0000566,FLT0000566,ACFT00214,48447.0,38084.42
FUEL0000567,FLT0000567,ACFT00499,16982.9,13833.09
FUEL0000568,FLT0000568,ACFT00556,31521.1,33884.18
FUEL0000569,FLT0000569,ACFT00463,12283.1,10184.43
FUEL0000570,FLT0000570,ACFT00233,6036.6,6397.27
FUEL0000571,FLT0000571,ACFT00126,9560.6,10118.9
FUEL0000572,FLT0000572,ACFT00141,31135.5,28218.82
FUEL0000573,FLT0000573,ACFT00126,32349.8,28004.95
FUEL0000574,FLT0000574,ACFT00036,20822.7,21127.3
FUEL0000575,FLT0000575,ACFT00410,34161.2,30501.05
FUEL0000576,FLT0000576,ACFT00276,9678.9,10423.9
FUEL0000577,FLT0000577,ACFT00403,24103.8,21048.35
FUEL0000578,FLT0000578,ACFT00565,39771.1,34402.76
FUEL0000579,FLT0000579,ACFT00155,22486.9,17664.44
FUEL0000580,FLT0000580,ACFT00312,21418.3,21849.56
FUEL0000581,FLT0000581,ACFT00319,14455.3,13964.41
FUEL0000582,FLT0000582,ACFT00516,2503.5,2059.05
FUEL0000583,FLT0000583,ACFT00162,28850.3,24344.96
FUEL0000584,FLT0000584,ACFT00266,37042.6,35998.78
FUEL0000585,FLT0000585,ACFT00390,34126.1,34517.94
FUEL0000586,FLT0000586,ACFT00057,2770.0,2397.53
FUEL0000587,FLT0000587,ACFT00005,23442.8,19023.08
FUEL0000588,FLT0000588,ACFT00416,16790.6,14292.96
FUEL0000589,FLT0000589,ACFT00026,8260.0,7377.5
FUEL0000590,FLT0000590,ACFT00219,40308.7,33886.51
FUEL0000591,FLT0000591,ACFT00501,5162.1,3976.22
FUEL0000592,FLT0000592,ACFT00276,37689.7,37998.07
FUEL0000593,FLT0000593,ACFT00433,32436.9,28257.94
FUEL0000594,FLT0000594,ACFT00574,30010.4,24330.51
FUEL0000595,FLT0000595,ACFT00190,36750.0,34170.57
FUEL0000596,FLT0000596,ACFT00222,38713.9,38407.72
FUEL0000597,FLT0000597,ACFT00170,31213.8,30394.26
FUEL0000598,FLT0000598,ACFT00173,43723.6,47648.86
FUEL0000599,FLT0000599,ACFT00380,40531.9,37879.06
FUEL0000600,FLT0000600,ACFT00114,37376.9,34357.67
FUEL0000601,FLT0000601,ACFT00149,36736.1,37638.01
FUEL0000602,FLT0000602,ACFT00474,22492.9,21051.03
FUEL0000603,FLT0000603,ACFT00004,51999.7,39823.87
FUEL0000604,FLT0000604,ACFT00299,24630.3,22302.73
FUEL0000605,FLT0000605,ACFT00216,33257.1,33033.6
FUEL0000606,FLT0000606,ACFT00527,41818.4,42582.22
FUEL0000607,FLT0000607,ACFT00121,51712.7,50396.41
FUEL0000608,FLT0000608,ACFT00269,22896.7,23601.4
FUEL0000609,FLT0000609,ACFT00220,27836.5,24336.64
FUEL0000610,FLT0000610,ACFT00280,42747.7,32502.47
FUEL0000611,FLT0000611,ACFT00081,25952.6,21181.79
FUEL0000612,FLT0000612,ACFT00124,12280.4,13104.59
FUEL0000613,FLT0000613,ACFT00351,33612.6,31216.54
FUEL0000614,FLT0000614,ACFT00355,6831.9,6444.92
FUEL0000615,FLT0000615,ACFT00136,28171.8,25675.68
FUEL0000616,FLT0000616,ACFT00047,11401.5,8558.71
FUEL0000617,FLT0000617,ACFT00018,39194.4,38404.83
FUEL0000618,FLT0000618,ACFT00198,17596.3,15574.25
FUEL0000619,FLT0000619,ACFT00129,22246.5,18490.42
FUEL0000620,FLT0000620,ACFT00500,15771.9,17223.13
FUEL0000621,FLT0000621,ACFT00439,24491.5,25623.08
FUEL0000622,FLT0000622,ACFT00400,41024.1,37665.49
FUEL0000623,FLT0000623,ACFT00564,48447.3,42243.7
FUEL0000624,FLT0000624,ACFT00497,13615.7,12642.49
FUEL0000625,FLT0000625,ACFT00080,32742.5,26188.23
FUEL0000626,FLT0000626,ACFT00110,7552.6,8165.48
FUEL0000627,FLT0000627,ACFT00434,42471.2,36073.36
FUEL0000628,FLT0000628,ACFT00370,25829.6,21447.47
FUEL0000629,FLT0000629,ACFT00020,40689.0,32563.09
FUEL0000630,FLT0000630,ACFT00412,22099.2,19355.2
FUEL0000631,FLT0000631,ACFT00193,19050.0,20914.96
FUEL0000632,FLT0000632,ACFT00350,16458.7,16799.29
FUEL0000633,FLT0000633,ACFT00157,17272.8,16957.51
FUEL0000634,FLT0000634,ACFT00034,12083.8,10688.56
FUEL0000635,FLT0000635,ACFT00117,10233.1,10836.82
FUEL0000636,FLT0000636,ACFT00299,38576.5,32176.68
FUEL0000637,FLT0000637,ACFT00283,30158.1,24179.2
FUEL0000638,FLT0000638,ACFT00223,19601.4,15664.66
FUEL0000639,FLT0000639,ACFT00490,18206.8,16808.23
FUEL0000640,FLT0000640,ACFT00150,41872.4,42893.53
FUEL0000641,FLT0000641,ACFT00128,21850.3,22759.35
FUEL0000642,FLT0000642,ACFT00192,6059.3,6522.63
FUEL0000643,FLT0000643,ACFT00560,30173.2,26877.37
FUEL0000644,FLT0000644,ACFT00557,23557.0,20815.96
FUEL0000645,FLT0000645,ACFT00433,27385.0,25165.41
FUEL0000646,FLT0000646,ACFT00357,38970.4,30573.34
FUEL0000647,FLT0000647,ACFT00349,10568.2,8395.77
FUEL0000648,FLT0000648,ACFT00531,7663.7,5988.6
FUEL0000649,FLT0000649,ACFT00572,36359.2,29634.05
FUEL0000650,FLT0000650,ACFT00090,12416.0,13096.26
FUEL0000651,FLT0000651,ACFT00025,2169.5,2324.66
FUEL0000652,FLT0000652,ACFT00335,41135.1,41499.45
FUEL0000653,FLT0000653,ACFT00337,14830.2,15460.1
FUEL0000654,FLT0000654,ACFT00467,13276.7,14274.89
FUEL0000655,FLT0000655,ACFT00442,20272.6,15897.16
FUEL0000656,FLT0000656,ACFT00191,30266.4,24914.35
FUEL0000657,FLT0000657,ACFT00103,32037.6,31793.51
FUEL0000658,FLT0000658,ACFT00157,9653.3,8072.62
FUEL0000659,FLT0000659,ACFT00377,18015.3,17171.51
FUEL0000660,FLT0000660,ACFT00439,5906.7,4659.4
FUEL0000661,FLT0000661,ACFT00105,15150.6,15931.51
FUEL0000662,FLT0000662,ACFT00174,32803.7,28840.34
FUEL0000663,FLT0000663,ACFT00495,37575.5,32903.55
FUEL0000664,FLT0000664,ACFT00121,47393.9,42754.1
FUEL0000665,FLT0000665,ACFT00362,2464.0,1860.0
FUEL0000666,FLT0000666,ACFT00357,36390.3,36885.08
FUEL0000667,FLT0000667,ACFT00230,10486.0,9584.92
FUEL0000668,FLT0000668,ACFT00400,23424.4,19003.17
FUEL0000669,FLT0000669,ACFT00061,24239.1,23092.3
FUEL0000670,FLT0000670,ACFT00018,29049.3,22054.56
FUEL0000671,FLT0000671,ACFT00248,49057.4,52715.74
FUEL0000672,FLT0000672,ACFT00505,45713.9,35653.02
FUEL0000673,FLT0000673,ACFT00577,40480.7,36164.44
FUEL0000674,FLT0000674,ACFT00585,39509.6,31512.95
FUEL0000675,FLT0000675,ACFT00368,18993.9,18923.57
FUEL0000676,FLT0000676,ACFT00012,15255.3,13868.87
FUEL0000677,FLT0000677,ACFT00550,28145.3,22553.35
FUEL0000678,FLT0000678,ACFT00119,43302.5,37157.12
FUEL0000679,FLT0000679,ACFT00456,5419.9,5511.26
FUEL0000680,FLT0000680,ACFT00436,35077.6,36606.21
FUEL0000681,FLT0000681,ACFT00119,5865.7,4404.54
FUEL0000682,FLT0000682,ACFT00547,23257.3,20178.78
FUEL0000683,FLT0000683,ACFT00163,53986.2,56975.37
FUEL0000684,FLT0000684,ACFT00299,17615.9,14018.94
FUEL0000685,FLT0000685,ACFT00147,14208.6,12159.62
FUEL0000686,FLT0000686,ACFT00532,40166.5,39894.82
FUEL0000687,FLT0000687,ACFT00523,26382.1,22600.74
FUEL0000688,FLT0000688,ACFT00221,39252.1,41102.36
FUEL0000689,FLT0000689,ACFT00464,50629.1,43151.18
FUEL0000690,FLT0000690,ACFT00316,41582.5,40640.82
FUEL0000691,FLT0000691,ACFT00468,40877.8,41203.29
FUEL0000692,FLT0000692,ACFT00023,38019.9,30634.61
FUEL0000693,FLT0000693,ACFT00504,19504.2,18290.05
FUEL0000694,FLT0000694,ACFT00146,16157.9,13963.47
FUEL0000695,FLT0000695,ACFT00434,8208.0,6812.99
FUEL0000696,FLT0000696,ACFT00017,26138.0,22096.84
FUEL0000697,FLT0000697,ACFT00481,20525.8,20230.88
FUEL0000698,FLT0000698,ACFT00563,30811.3,24180.83
FUEL0000699,FLT0000699,ACFT00027,37709.7,34707.89
FUEL0000700,FLT0000700,ACFT00557,45093.2,36254.28
FUEL0000701,FLT0000701,ACFT00124,38651.4,35546.3
FUEL0000702,FLT0000702,ACFT00517,9437.2,10090.82
FUEL0000703,FLT0000703,ACFT00224,14599.6,15482.0
FUEL0000704,FLT0000704,ACFT00217,3356.7,2818.15
FUEL0000705,FLT0000705,ACFT00376,11427.2,11987.02
FUEL0000706,FLT0000706,ACFT00234,30252.2,23776.26
FUEL0000707,FLT0000707,ACFT00249,39951.3,38545.15
FUEL0000708,FLT0000708,ACFT00293,3730.8,2940.98
FUEL0000709,FLT0000709,ACFT00451,25859.8,24345.15
FUEL0000710,FLT0000710,ACFT00211,6342.0,5111.07
FUEL0000711,FLT0000711,ACFT00481,40763.0,35344.18
FUEL0000712,FLT0000712,ACFT00287,17429.0,14772.92
FUEL0000713,FLT0000713,ACFT00140,4631.6,4369.91
FUEL0000714,FLT0000714,ACFT00436,35590.3,31971.73
FUEL0000715,FLT0000715,ACFT00142,18954.4,20007.74
FUEL0000716,FLT0000716,ACFT00349,4880.4,5003.03
FUEL0000717,FLT0000717,ACFT00435,8838.1,7285.05
FUEL0000718,FLT0000718,ACFT00208,16346.5,13209.22
FUEL0000719,FLT0000719,ACFT00501,43517.1,34347.14
FUEL0000720,FLT0000720,ACFT00320,32195.6,34676.65
FUEL0000721,FLT0000721,ACFT00554,42589.3,33847.32
FUEL0000722,FLT0000722,ACFT00534,31879.7,27403.94
FUEL0000723,FLT0000723,ACFT00498,44054.2,36786.55
FUEL0000724,FLT0000724,ACFT00214,13469.9,11761.18
FUEL0000725,FLT0000725,ACFT00154,35800.7,36084.08
FUEL0000726,FLT0000726,ACFT00336,27738.6,25878.11
FUEL0000727,FLT0000727,ACFT00486,20273.7,16527.32
FUEL0000728,FLT0000728,ACFT00508,25601.5,22364.69
FUEL0000729,FLT0000729,ACFT00012,13740.0,13932.81
FUEL0000730,FLT0000730,ACFT00288,44807.2,41471.89
FUEL0000731,FLT0000731,ACFT00347,36326.0,39834.3
FUEL0000732,FLT0000732,ACFT00232,18728.8,17524.22
FUEL0000733,FLT0000733,ACFT00036,39501.0,38836.49
FUEL0000734,FLT0000734,ACFT00579,5511.6,5292.27
FUEL0000735,FLT0000735,ACFT00219,12371.3,11805.61
FUEL0000736,FLT0000736,ACFT00140,31546.2,32129.79
FUEL0000737,FLT0000737,ACFT00177,16176.1,12605.9
FUEL0000738,FLT0000738,ACFT00348,42089.0,37530.95
FUEL0000739,FLT0000739,ACFT00450,23520.0,25199.17
FUEL0000740,FLT0000740,ACFT00199,9520.5,7359.57
FUEL0000741,FLT0000741,ACFT00386,42074.6,43131.27
FUEL0000742,FLT0000742,ACFT00161,4176.2,3655.33
FUEL0000743,FLT0000743,ACFT00019,38388.9,31192.66
FUEL0000744,FLT0000744,ACFT00083,37797.8,37606.21
FUEL0000745,FLT0000745,ACFT00553,41206.4,39581.97
FUEL0000746,FLT0000746,ACFT00055,30567.0,29237.02
FUEL0000747,FLT0000747,ACFT00182,16748.2,17303.23
FUEL0000748,FLT0000748,ACFT00181,10225.0,9014.65
FUEL0000749,FLT0000749,ACFT00265,30646.6,23355.84
FUEL0000750,FLT0000750,ACFT00026,15194.5,14656.81
FUEL0000751,FLT0000751,ACFT00001,29346.0,22856.43
FUEL0000752,FLT0000752,ACFT00512,4254.5,3455.27
FUEL0000753,FLT0000753,ACFT00284,1388.2,1328.69
FUEL0000754,FLT0000754,ACFT00362,26694.4,25117.07
FUEL0000755,FLT0000755,ACFT00042,49556.9,50762.14
FUEL0000756,FLT0000756,ACFT00358,56289.3,60755.67
FUEL0000757,FLT0000757,ACFT00382,42100.4,44192.02
FUEL0000758,FLT0000758,ACFT00438,32239.7,24678.51
FUEL0000759,FLT0000759,ACFT00195,25036.5,22249.12
FUEL0000760,FLT0000760,ACFT00027,49223.3,38074.92
FUEL0000761,FLT0000761,ACFT00264,37141.9,40439.94
FUEL0000762,FLT0000762,ACFT00032,10371.6,9082.81
FUEL0000763,FLT0000763,ACFT00333,20812.4,22757.29
FUEL0000764,FLT0000764,ACFT00282,42766.4,37063.57
FUEL0000765,FLT0000765,ACFT00206,22151.0,17269.04
FUEL0000766,FLT0000766,ACFT00142,1296.1,1223.18
FUEL0000767,FLT0000767,ACFT00561,42599.6,33862.97
FUEL0000768,FLT0000768,ACFT00479,24436.6,24623.53
FUEL0000769,FLT0000769,ACFT00532,4715.1,4750.21
FUEL0000770,FLT0000770,ACFT00229,7712.1,6840.95
FUEL0000771,FLT0000771,ACFT00068,2551.4,1993.82
FUEL0000772,FLT0000772,ACFT00513,40214.7,41033.51
FUEL0000773,FLT0000773,ACFT00006,10656.3,8241.46
FUEL0000774,FLT0000774,ACFT00289,24761.8,26634.11
FUEL0000775,FLT0000775,ACFT00121,48683.5,40404.19
FUEL0000776,FLT0000776,ACFT00364,35325.5,36463.52
FUEL0000777,FLT0000777,ACFT00534,10388.6,10823.21
FUEL0000778,FLT0000778,ACFT00481,27074.7,24234.39
FUEL0000779,FLT0000779,ACFT00140,38888.8,39750.03
FUEL0000780,FLT0000780,ACFT00408,9454.3,8399.3
FUEL0000781,FLT0000781,ACFT00227,10939.1,11256.76
FUEL0000782,FLT0000782,ACFT00035,20811.2,19186.31
FUEL0000783,FLT0000783,ACFT00022,30774.6,26924.15
FUEL0000784,FLT0000784,ACFT00406,16501.8,17551.82
FUEL0000785,FLT0000785,ACFT00117,2404.0,2296.29
FUEL0000786,FLT0000786,ACFT00029,35606.4,35978.93
FUEL0000787,FLT0000787,ACFT00563,3506.1,3575.06
FUEL0000788,FLT0000788,ACFT00148,9715.8,8869.42
FUEL0000789,FLT0000789,ACFT00008,37953.8,32271.76
FUEL0000790,FLT0000790,ACFT00600,31433.2,28091.93
FUEL0000791,FLT0000791,ACFT00428,23760.3,22468.55
FUEL0000792,FLT0000792,ACFT00239,11492.9,11575.61
FUEL0000793,FLT0000793,ACFT00314,20751.6,21569.95
FUEL0000794,FLT0000794,ACFT00514,29975.9,29872.64
FUEL0000795,FLT0000795,ACFT00360,46270.7,47043.49
FUEL0000796,FLT0000796,ACFT00402,22357.1,24288.36
FUEL0000797,FLT0000797,ACFT00239,42713.2,34562.4
FUEL0000798,FLT0000798,ACFT00594,20939.3,17126.36
FUEL0000799,FLT0000799,ACFT00081,8639.0,7619.16
FUEL0000800,FLT0000800,ACFT00126,31144.6,30820.78
FUEL0000801,FLT0000801,ACFT00526,17198.0,18897.81
FUEL0000802,FLT0000802,ACFT00387,26195.0,27770.04
FUEL0000803,FLT0000803,ACFT00521,5678.0,5318.72
FUEL0000804,FLT0000804,ACFT00167,23254.9,18766.52
FUEL0000805,FLT0000805,ACFT00371,4283.2,4279.5
FUEL0000806,FLT0000806,ACFT00148,20345.8,18225.39
FUEL0000807,FLT0000807,ACFT00029,46735.1,39799.8
FUEL0000808,FLT0000808,ACFT00018,4294.9,3462.41
FUEL0000809,FLT0000809,ACFT00478,46852.2,36316.8
FUEL0000810,FLT0000810,ACFT00587,21375.5,18756.03
FUEL0000811,FLT0000811,ACFT00017,30726.5,28501.09
FUEL0000812,FLT0000812,ACFT00405,5475.7,5766.46
FUEL0000813,FLT0000813,ACFT00399,57671.7,56976.15
FUEL0000814,FLT0000814,ACFT00480,38057.2,39414.03
FUEL0000815,FLT0000815,ACFT00202,30166.3,25179.09
FUEL0000816,FLT0000816,ACFT00338,18429.7,16813.16
FUEL0000817,FLT0000817,ACFT00297,14375.2,13720.7
FUEL0000818,FLT0000818,ACFT00135,28986.7,23189.21
FUEL0000819,FLT0000819,ACFT00262,18186.3,17709.41
FUEL0000820,FLT0000820,ACFT00155,9417.7,9990.28
FUEL0000821,FLT0000821,ACFT00072,50496.0,51889.29
FUEL0000822,FLT0000822,ACFT00596,10344.4,9925.46
FUEL0000823,FLT0000823,ACFT00261,18966.8,14776.01
FUEL0000824,FLT0000824,ACFT00579,6407.9,6536.44
FUEL0000825,FLT0000825,ACFT00347,28446.0,24780.73
FUEL0000826,FLT0000826,ACFT00304,2783.3,2275.1
FUEL0000827,FLT0000827,ACFT00390,17668.7,14581.59
FUEL0000828,FLT0000828,ACFT00514,28735.6,23801.83
FUEL0000829,FLT0000829,ACFT00363,16687.1,16515.76
FUEL0000830,FLT0000830,ACFT00400,29035.0,25775.05
FUEL0000831,FLT0000831,ACFT00560,11262.0,9251.39
FUEL0000832,FLT0000832,ACFT00200,37361.0,34927.23
FUEL0000833,FLT0000833,ACFT00265,47337.2,49718.31
FUEL0000834,FLT0000834,ACFT00239,35026.2,36953.62
FUEL0000835,FLT0000835,ACFT00110,45249.3,43594.24
FUEL0000836,FLT0000836,ACFT00229,30980.7,23467.79
FUEL0000837,FLT0000837,ACFT00026,9644.2,8606.29
FUEL0000838,FLT0000838,ACFT00084,36809.7,38942.59
FUEL0000839,FLT0000839,ACFT00302,28986.9,30582.4
FUEL0000840,FLT0000840,ACFT00329,18420.5,16871.68
FUEL0000841,FLT0000841,ACFT00002,49165.7,46202.33
FUEL0000842,FLT0000842,ACFT00090,11575.6,11159.85
FUEL0000843,FLT0000843,ACFT00504,44190.5,44250.16
FUEL0000844,FLT0000844,ACFT00344,36253.2,30171.86
FUEL0000845,FLT0000845,ACFT00380,35420.7,27724.45
FUEL0000846,FLT0000846,ACFT00251,22016.2,24082.58
FUEL0000847,FLT0000847,ACFT00016,26993.1,29260.78
FUEL0000848,FLT0000848,ACFT00001,35137.2,37699.58
FUEL0000849,FLT0000849,ACFT00312,15722.2,12175.45
FUEL0000850,FLT0000850,ACFT00118,30642.0,30774.49
FUEL0000851,FLT0000851,ACFT00532,4390.7,3312.78
FUEL0000852,FLT0000852,ACFT00297,2730.1,2868.15
FUEL0000853,FLT0000853,ACFT00124,23705.3,20344.3
FUEL0000854,FLT0000854,ACFT00155,8430.7,6526.88
FUEL0000855,FLT0000855,ACFT00130,16026.7,16837.87
FUEL0000856,FLT0000856,ACFT00404,20629.9,22593.49
FUEL0000857,FLT0000857,ACFT00278,31281.8,29113.06
FUEL0000858,FLT0000858,ACFT00157,16333.2,13922.02
FUEL0000859,FLT0000859,ACFT00016,5690.7,5270.5
FUEL0000860,FLT0000860,ACFT00117,5624.3,6021.53
FUEL0000861,FLT0000861,ACFT00369,6589.0,6363.77
FUEL0000862,FLT0000862,ACFT00381,4669.5,4655.4
FUEL0000863,FLT0000863,ACFT00348,2764.8,2644.25
FUEL0000864,FLT0000864,ACFT00215,33803.9,31324.16
FUEL0000865,FLT0000865,ACFT00084,15119.9,13804.92
FUEL0000866,FLT0000866,ACFT00134,45860.6,48606.82
FUEL0000867,FLT0000867,ACFT00247,27436.4,26629.64
FUEL0000868,FLT0000868,ACFT00427,40775.0,38611.66
FUEL0000869,FLT0000869,ACFT00448,50375.4,53702.04
FUEL0000870,FLT0000870,ACFT00248,38836.3,32479.19
FUEL0000871,FLT0000871,ACFT00318,30552.0,28415.92
