service_id,booking_id,passenger_id,service_type,amount,status
ANC0000369,BK00050189,PAX00092653,Priority Boarding,21.14,Confirmed
ANC0000370,BK00018350,PAX00033945,Extra Baggage,42.73,Cancelled
ANC0000371,BK00018350,PAX00033945,Seat Upgrade,117.78,Confirmed
ANC0000372,BK00075232,PAX00139014,In-flight Meal,28.55,Cancelled
ANC0000373,BK00092384,PAX00170917,Seat Upgrade,27.21,Confirmed
ANC0000374,BK00092384,PAX00170916,Seat Upgrade,223.64,Confirmed
ANC0000375,BK00142622,PAX00263615,Travel Insurance,59.79,Cancelled
ANC0000376,BK00142622,PAX00263615,In-flight Meal,15.07,Confirmed
ANC0000377,BK00058080,PAX00107151,Seat Upgrade,246.6,Confirmed
ANC0000378,BK00000379,PAX00000687,In-flight Meal,12.95,Cancelled
ANC0000379,BK00000379,PAX00000687,In-flight Meal,12.63,Confirmed
ANC0000380,BK00042028,PAX00077571,Lounge Access,64.5,Confirmed
ANC0000381,BK00042028,PAX00077569,Travel Insurance,47.46,Confirmed
ANC0000382,BK00097216,PAX00179848,Lounge Access,52.5,Cancelled
ANC0000383,BK00105730,PAX00195604,Wi-Fi,17.48,Confirmed
ANC0000384,BK00105730,PAX00195605,Travel Insurance,45.8,Cancelled
ANC0000385,BK00077483,PAX00143204,Pet Fee,175.35,Cancelled
ANC0000386,BK00077483,PAX00143204,Wi-Fi,13.66,Confirmed
ANC0000387,BK00009460,PAX00017550,In-flight Meal,24.1,Confirmed
ANC0000388,BK00001967,PAX00003603,Seat Upgrade,185.53,Confirmed
ANC0000389,BK00135292,PAX00250102,Extra Baggage,66.5,Confirmed
ANC0000390,BK00102721,PAX00190024,Lounge Access,59.46,Confirmed
ANC0000391,BK00102721,PAX00190023,Priority Boarding,35.93,Confirmed
ANC0000392,BK00074833,PAX00138289,Lounge Access,75.69,Cancelled
ANC0000393,BK00074833,PAX00138289,Pet Fee,152.21,Confirmed
ANC0000394,BK00126478,PAX00233784,Pet Fee,85.57,Cancelled
ANC0000395,BK00065363,PAX00120715,Priority Boarding,23.29,Confirmed
ANC0000396,BK00031600,PAX00058430,Extra Baggage,135.34,Confirmed
ANC0000397,BK00031600,PAX00058431,Wi-Fi,9.96,Confirmed
ANC0000398,BK00088376,PAX00163457,Pet Fee,154.71,Cancelled
ANC0000399,BK00088376,PAX00163459,Seat Upgrade,161.65,Confirmed
ANC0000400,BK00051910,PAX00095843,Seat Upgrade,80.73,Cancelled
ANC0000401,BK00051910,PAX00095843,Extra Baggage,67.34,Confirmed
ANC0000402,BK00089821,PAX00166154,Seat Upgrade,253.47,Cancelled
ANC0000403,BK00089821,PAX00166153,Travel Insurance,39.32,Confirmed
ANC0000404,BK00024012,PAX00044486,Priority Boarding,20.93,Cancelled
ANC0000405,BK00075577,PAX00139643,Extra Baggage,54.19,Confirmed
ANC0000406,BK00075577,PAX00139644,Pet Fee,138.18,Confirmed
ANC0000407,BK00099095,PAX00183335,Travel Insurance,56.21,Confirmed
ANC0000408,BK00104668,PAX00193628,In-flight Meal,30.17,Confirmed
ANC0000409,BK00085148,PAX00157400,Priority Boarding,38.82,Confirmed
ANC0000410,BK00085148,PAX00157400,In-flight Meal,34.96,Cancelled
ANC0000411,BK00124522,PAX00230205,Lounge Access,74.97,Confirmed
ANC0000412,BK00124522,PAX00230205,Extra Baggage,80.0,Cancelled
ANC0000413,BK00013229,PAX00024486,Seat Upgrade,175.25,Confirmed
ANC0000414,BK00013229,PAX00024486,In-flight Meal,35.79,Confirmed
ANC0000415,BK00011134,PAX00020659,Wi-Fi,23.27,Confirmed
ANC0000416,BK00011134,PAX00020659,Wi-Fi,19.63,Confirmed
ANC0000417,BK00007493,PAX00013955,Pet Fee,157.14,Confirmed
ANC0000418,BK00007493,PAX00013955,Seat Upgrade,37.21,Confirmed
ANC0000419,BK00134583,PAX00248743,Seat Upgrade,141.37,Confirmed
ANC0000420,BK00134583,PAX00248743,Wi-Fi,20.76,Confirmed
ANC0000421,BK00068555,PAX00126651,Pet Fee,98.67,Confirmed
ANC0000422,BK00066842,PAX00123435,Pet Fee,98.24,Confirmed
ANC0000423,BK00052387,PAX00096728,Seat Upgrade,150.56,Confirmed
ANC0000424,BK00010694,PAX00019815,Extra Baggage,76.12,Cancelled
ANC0000425,BK00010694,PAX00019815,In-flight Meal,20.81,Confirmed
ANC0000426,BK00132901,PAX00245633,In-flight Meal,25.77,Cancelled
ANC0000427,BK00021004,PAX00038785,In-flight Meal,12.43,Cancelled
ANC0000428,BK00021004,PAX00038784,Seat Upgrade,119.93,Confirmed
ANC0000429,BK00139451,PAX00257699,In-flight Meal,13.52,Confirmed
ANC0000430,BK00139451,PAX00257699,Priority Boarding,39.77,Confirmed
ANC0000431,BK00068111,PAX00125829,Extra Baggage,132.73,Cancelled
ANC0000432,BK00024340,PAX00045082,Seat Upgrade,231.93,Confirmed
ANC0000433,BK00024340,PAX00045082,Priority Boarding,35.71,Confirmed
ANC0000434,BK00037984,PAX00070135,Pet Fee,51.65,Confirmed
ANC0000435,BK00127074,PAX00234862,Travel Insurance,16.77,Cancelled
ANC0000436,BK00135637,PAX00250722,Extra Baggage,135.36,Confirmed
ANC0000437,BK00103830,PAX00192072,Seat Upgrade,26.98,Cancelled
ANC0000438,BK00057138,PAX00105448,Priority Boarding,16.67,Confirmed
ANC0000439,BK00030175,PAX00055849,Lounge Access,71.53,Confirmed
ANC0000440,BK00030175,PAX00055850,Travel Insurance,39.28,Cancelled
ANC0000441,BK00071499,PAX00132120,Pet Fee,195.82,Cancelled
ANC0000442,BK00071499,PAX00132120,Travel Insurance,35.38,Cancelled
ANC0000443,BK00000950,PAX00001754,Lounge Access,66.74,Confirmed
ANC0000444,BK00000950,PAX00001754,Travel Insurance,17.08,Confirmed
ANC0000445,BK00029756,PAX00055070,Lounge Access,86.86,Confirmed
ANC0000446,BK00029756,PAX00055069,Wi-Fi,15.89,Confirmed
ANC0000447,BK00108996,PAX00201601,Wi-Fi,22.22,Confirmed
ANC0000448,BK00108996,PAX00201601,Extra Baggage,87.02,Cancelled
ANC0000449,BK00005492,PAX00010182,Wi-Fi,12.51,Confirmed
ANC0000450,BK00072293,PAX00133613,Wi-Fi,10.26,Cancelled
ANC0000451,BK00086836,PAX00160577,Wi-Fi,10.78,Confirmed
ANC0000452,BK00086836,PAX00160578,Extra Baggage,88.68,Cancelled
ANC0000453,BK00138012,PAX00255070,Pet Fee,163.21,Confirmed
ANC0000454,BK00138012,PAX00255070,Priority Boarding,36.61,Confirmed
ANC0000455,BK00014500,PAX00026836,Travel Insurance,17.13,Confirmed
ANC0000456,BK00014500,PAX00026836,Pet Fee,112.48,Cancelled
ANC0000457,BK00026204,PAX00048517,Priority Boarding,34.4,Cancelled
ANC0000458,BK00077616,PAX00143455,Priority Boarding,19.92,Confirmed
ANC0000459,BK00077616,PAX00143453,Lounge Access,79.98,Confirmed
ANC0000460,BK00024846,PAX00046001,Priority Boarding,25.47,Confirmed
ANC0000461,BK00059494,PAX00109773,Pet Fee,56.21,Cancelled
ANC0000462,BK00044033,PAX00081258,In-flight Meal,13.81,Confirmed
ANC0000463,BK00044033,PAX00081258,Extra Baggage,137.38,Confirmed
ANC0000464,BK00114112,PAX00210957,Travel Insurance,43.18,Confirmed
ANC0000465,BK00114112,PAX00210957,Seat Upgrade,189.49,Confirmed
ANC0000466,BK00068985,PAX00127436,Wi-Fi,15.19,Cancelled
ANC0000467,BK00068985,PAX00127436,In-flight Meal,38.41,Confirmed
ANC0000468,BK00123139,PAX00227616,Travel Insurance,38.09,Cancelled
ANC0000469,BK00149912,PAX00277094,Seat Upgrade,234.52,Cancelled
ANC0000470,BK00149912,PAX00277094,Wi-Fi,20.16,Confirmed
ANC0000471,BK00148383,PAX00274274,Pet Fee,61.16,Confirmed
ANC0000472,BK00148383,PAX00274274,Extra Baggage,127.06,Confirmed
ANC0000473,BK00076988,PAX00142269,Priority Boarding,33.51,Cancelled
ANC0000474,BK00099913,PAX00184834,Travel Insurance,34.02,Confirmed
ANC0000475,BK00016108,PAX00029793,Lounge Access,68.64,Confirmed
ANC0000476,BK00009503,PAX00017622,Priority Boarding,36.17,Confirmed
ANC0000477,BK00010871,PAX00020134,Pet Fee,184.89,Confirmed
ANC0000478,BK00057863,PAX00106777,In-flight Meal,37.61,Confirmed
ANC0000479,BK00057863,PAX00106778,Priority Boarding,38.82,Confirmed
ANC0000480,BK00061113,PAX00112777,In-flight Meal,10.07,Confirmed
ANC0000481,BK00061113,PAX00112776,Priority Boarding,34.12,Cancelled
ANC0000482,BK00040012,PAX00073897,Extra Baggage,120.38,Confirmed
ANC0000483,BK00020490,PAX00037840,Extra Baggage,114.18,Confirmed
ANC0000484,BK00077364,PAX00142981,Pet Fee,169.25,Confirmed
ANC0000485,BK00077364,PAX00142980,Extra Baggage,82.51,Confirmed
ANC0000486,BK00005615,PAX00010428,Lounge Access,42.32,Confirmed
ANC0000487,BK00071708,PAX00132513,Lounge Access,57.44,Confirmed
ANC0000488,BK00071708,PAX00132513,Seat Upgrade,129.04,Confirmed
ANC0000489,BK00110430,PAX00204229,Extra Baggage,34.37,Confirmed
ANC0000490,BK00110430,PAX00204230,Lounge Access,66.18,Cancelled
ANC0000491,BK00066971,PAX00123677,Priority Boarding,36.16,Confirmed
ANC0000492,BK00066971,PAX00123678,Lounge Access,68.09,Confirmed
ANC0000493,BK00103168,PAX00190834,Extra Baggage,139.13,Cancelled
ANC0000494,BK00103168,PAX00190834,Travel Insurance,57.51,Confirmed
ANC0000495,BK00058394,PAX00107717,Wi-Fi,5.23,Cancelled
ANC0000496,BK00058394,PAX00107717,Extra Baggage,149.61,Cancelled
ANC0000497,BK00047168,PAX00087032,Seat Upgrade,277.72,Cancelled
ANC0000498,BK00109111,PAX00201836,Seat Upgrade,255.98,Cancelled
ANC0000499,BK00026380,PAX00048867,Travel Insurance,57.04,Confirmed
ANC0000500,BK00026380,PAX00048867,In-flight Meal,39.63,Confirmed
ANC0000501,BK00062852,PAX00116081,Travel Insurance,23.93,Confirmed
ANC0000502,BK00062852,PAX00116081,In-flight Meal,36.9,Confirmed
ANC0000503,BK00112813,PAX00208568,Seat Upgrade,268.53,Cancelled
ANC0000504,BK00015839,PAX00029323,Seat Upgrade,189.67,Cancelled
ANC0000505,BK00015839,PAX00029324,In-flight Meal,18.81,Confirmed
ANC0000506,BK00062517,PAX00115423,Pet Fee,67.26,Confirmed
ANC0000507,BK00098437,PAX00182128,Wi-Fi,20.35,Confirmed
ANC0000508,BK00109545,PAX00202609,Seat Upgrade,228.48,Confirmed
ANC0000509,BK00032103,PAX00059373,Travel Insurance,48.76,Confirmed
ANC0000510,BK00028202,PAX00052214,Travel Insurance,46.69,Confirmed
ANC0000511,BK00052640,PAX00097179,Travel Insurance,12.29,Confirmed
ANC0000512,BK00086739,PAX00160402,Priority Boarding,22.74,Confirmed
ANC0000513,BK00086739,PAX00160403,Pet Fee,135.17,Confirmed
ANC0000514,BK00013381,PAX00024763,Travel Insurance,16.33,Confirmed
ANC0000515,BK00020591,PAX00038035,Wi-Fi,14.88,Confirmed
ANC0000516,BK00020591,PAX00038035,Seat Upgrade,268.24,Cancelled
ANC0000517,BK00006060,PAX00011257,Extra Baggage,32.7,Cancelled
ANC0000518,BK00006060,PAX00011257,Pet Fee,199.62,Confirmed
ANC0000519,BK00073283,PAX00135457,Priority Boarding,24.66,Confirmed
ANC0000520,BK00007848,PAX00014611,In-flight Meal,26.78,Confirmed
ANC0000521,BK00007848,PAX00014611,Seat Upgrade,45.56,Confirmed
ANC0000522,BK00114103,PAX00210946,Extra Baggage,55.9,Confirmed
ANC0000523,BK00114103,PAX00210946,Priority Boarding,33.04,Confirmed
ANC0000524,BK00064067,PAX00118307,Seat Upgrade,88.86,Confirmed
ANC0000525,BK00147005,PAX00271721,In-flight Meal,14.38,Confirmed
ANC0000526,BK00114481,PAX00211623,Lounge Access,38.11,Confirmed
ANC0000527,BK00083910,PAX00155105,Travel Insurance,39.71,Confirmed
ANC0000528,BK00083910,PAX00155105,Travel Insurance,13.66,Confirmed
ANC0000529,BK00101374,PAX00187565,Seat Upgrade,262.69,Confirmed
ANC0000530,BK00101374,PAX00187565,Priority Boarding,38.15,Cancelled
ANC0000531,BK00036931,PAX00068195,Travel Insurance,36.16,Confirmed
ANC0000532,BK00036931,PAX00068194,Priority Boarding,30.58,Cancelled
ANC0000533,BK00050489,PAX00093204,Lounge Access,86.88,Cancelled
ANC0000534,BK00050489,PAX00093204,In-flight Meal,39.16,Cancelled
ANC0000535,BK00014469,PAX00026780,In-flight Meal,39.2,Cancelled
ANC0000536,BK00075079,PAX00138746,In-flight Meal,31.87,Cancelled
ANC0000537,BK00075079,PAX00138747,Priority Boarding,22.42,Confirmed
ANC0000538,BK00041661,PAX00076871,Lounge Access,53.36,Confirmed
ANC0000539,BK00041661,PAX00076872,Lounge Access,59.57,Confirmed
ANC0000540,BK00051286,PAX00094668,Pet Fee,63.7,Confirmed
ANC0000541,BK00051286,PAX00094669,In-flight Meal,43.76,Confirmed
ANC0000542,BK00136573,PAX00252479,Extra Baggage,112.41,Confirmed
ANC0000543,BK00141622,PAX00261720,Travel Insurance,16.3,Confirmed
ANC0000544,BK00141622,PAX00261720,Seat Upgrade,81.17,Confirmed
ANC0000545,BK00099945,PAX00184889,Priority Boarding,25.24,Confirmed
ANC0000546,BK00099945,PAX00184889,Seat Upgrade,99.46,Confirmed
ANC0000547,BK00073036,PAX00134997,Seat Upgrade,207.38,Cancelled
ANC0000548,BK00073036,PAX00134997,Lounge Access,89.34,Cancelled
ANC0000549,BK00105167,PAX00194574,Pet Fee,82.02,Confirmed
ANC0000550,BK00057281,PAX00105711,Extra Baggage,38.03,Confirmed
ANC0000551,BK00057281,PAX00105711,Seat Upgrade,269.44,Confirmed
ANC0000552,BK00105216,PAX00194666,Travel Insurance,32.47,Confirmed
ANC0000553,BK00105216,PAX00194666,Lounge Access,33.09,Confirmed
ANC0000554,BK00101381,PAX00187574,Wi-Fi,7.56,Confirmed
ANC0000555,BK00101381,PAX00187574,Wi-Fi,15.81,Confirmed
ANC0000556,BK00115961,PAX00214370,Priority Boarding,22.73,Confirmed
ANC0000557,BK00003167,PAX00005864,Wi-Fi,22.12,Confirmed
ANC0000558,BK00039707,PAX00073318,Wi-Fi,12.55,Confirmed
ANC0000559,BK00095642,PAX00176940,Extra Baggage,43.87,Confirmed
ANC0000560,BK00095642,PAX00176941,Extra Baggage,113.6,Confirmed
ANC0000561,BK00121711,PAX00224996,Travel Insurance,41.6,Confirmed
ANC0000562,BK00121711,PAX00224996,Extra Baggage,47.26,Confirmed
ANC0000563,BK00059437,PAX00109670,Pet Fee,125.85,Confirmed
ANC0000564,BK00116508,PAX00215402,Lounge Access,83.95,Cancelled
ANC0000565,BK00116508,PAX00215402,Priority Boarding,35.16,Confirmed
ANC0000566,BK00034413,PAX00063602,Extra Baggage,122.29,Confirmed
ANC0000567,BK00034413,PAX00063602,Wi-Fi,14.35,Confirmed
ANC0000568,BK00147041,PAX00271798,Priority Boarding,16.48,Cancelled
ANC0000569,BK00147041,PAX00271798,Wi-Fi,8.57,Confirmed
ANC0000570,BK00081717,PAX00151086,In-flight Meal,21.63,Confirmed
ANC0000571,BK00000227,PAX00000421,Priority Boarding,32.3,Confirmed
ANC0000572,BK00000227,PAX00000421,Lounge Access,78.29,Confirmed
ANC0000573,BK00023193,PAX00042923,Priority Boarding,32.56,Confirmed
ANC0000574,BK00023193,PAX00042923,Pet Fee,79.0,Confirmed
ANC0000575,BK00067285,PAX00124270,Wi-Fi,6.92,Confirmed
ANC0000576,BK00000822,PAX00001512,Pet Fee,192.66,Confirmed
ANC0000577,BK00000822,PAX00001512,Priority Boarding,24.46,Cancelled
ANC0000578,BK00025883,PAX00047955,Seat Upgrade,240.63,Confirmed
ANC0000579,BK00101069,PAX00187009,Priority Boarding,24.79,Confirmed
ANC0000580,BK00101069,PAX00187009,Lounge Access,43.98,Confirmed
ANC0000581,BK00042211,PAX00077879,Extra Baggage,114.63,Confirmed
ANC0000582,BK00082731,PAX00152965,In-flight Meal,35.93,Confirmed
ANC0000583,BK00074524,PAX00137736,Travel Insurance,58.88,Confirmed
ANC0000584,BK00094269,PAX00174389,Seat Upgrade,251.75,Confirmed
ANC0000585,BK00094269,PAX00174389,Seat Upgrade,25.02,Cancelled
ANC0000586,BK00044275,PAX00081729,Priority Boarding,19.18,Confirmed
ANC0000587,BK00087325,PAX00161467,Wi-Fi,7.39,Confirmed
ANC0000588,BK00087325,PAX00161467,Seat Upgrade,46.62,Confirmed
ANC0000589,BK00148331,PAX00274176,Priority Boarding,18.59,Confirmed
ANC0000590,BK00148331,PAX00274176,Seat Upgrade,203.43,Confirmed
ANC0000591,BK00136765,PAX00252800,Priority Boarding,34.13,Confirmed
ANC0000592,BK00120992,PAX00223645,Pet Fee,168.6,Confirmed
ANC0000593,BK00019142,PAX00035376,Pet Fee,183.49,Confirmed
ANC0000594,BK00119190,PAX00220379,Seat Upgrade,187.92,Cancelled
ANC0000595,BK00148181,PAX00273914,Travel Insurance,44.15,Confirmed
ANC0000596,BK00128765,PAX00237964,In-flight Meal,14.05,Confirmed
ANC0000597,BK00093112,PAX00172229,Travel Insurance,58.47,Cancelled
ANC0000598,BK00116461,PAX00215317,Seat Upgrade,226.67,Confirmed
ANC0000599,BK00116461,PAX00215318,Priority Boarding,39.92,Cancelled
ANC0000600,BK00127758,PAX00236160,Pet Fee,90.02,Cancelled
ANC0000601,BK00127758,PAX00236160,Wi-Fi,9.08,Confirmed
ANC0000602,BK00074828,PAX00138284,Wi-Fi,19.92,Confirmed
ANC0000603,BK00142067,PAX00262566,In-flight Meal,17.33,Confirmed
ANC0000604,BK00142067,PAX00262564,Lounge Access,85.25,Confirmed
ANC0000605,BK00118239,PAX00218594,Extra Baggage,139.74,Confirmed
ANC0000606,BK00090658,PAX00167695,Wi-Fi,20.11,Cancelled
ANC0000607,BK00064232,PAX00118614,Travel Insurance,33.44,Confirmed
ANC0000608,BK00144541,PAX00267127,Pet Fee,113.47,Cancelled
ANC0000609,BK00099294,PAX00183693,Travel Insurance,31.78,Confirmed
ANC0000610,BK00080283,PAX00148425,Seat Upgrade,55.71,Confirmed
ANC0000611,BK00080283,PAX00148425,In-flight Meal,18.17,Confirmed
ANC0000612,BK00147677,PAX00272977,Wi-Fi,17.91,Confirmed
ANC0000613,BK00147677,PAX00272977,Seat Upgrade,32.99,Cancelled
ANC0000614,BK00065236,PAX00120477,Extra Baggage,127.57,Confirmed
ANC0000615,BK00065236,PAX00120477,Wi-Fi,8.25,Confirmed
ANC0000616,BK00031896,PAX00058978,Pet Fee,184.77,Confirmed
ANC0000617,BK00031896,PAX00058979,Extra Baggage,84.06,Confirmed
ANC0000618,BK00077993,PAX00144166,Pet Fee,187.83,Cancelled
ANC0000619,BK00073894,PAX00136593,Lounge Access,56.59,Confirmed
ANC0000620,BK00073894,PAX00136593,Wi-Fi,19.9,Confirmed
ANC0000621,BK00090203,PAX00166874,Travel Insurance,47.43,Cancelled
ANC0000622,BK00090203,PAX00166874,Wi-Fi,13.59,Confirmed
ANC0000623,BK00081654,PAX00150968,Extra Baggage,58.78,Confirmed
ANC0000624,BK00089436,PAX00165428,Wi-Fi,11.1,Confirmed
ANC0000625,BK00126742,PAX00234270,Extra Baggage,132.73,Confirmed
ANC0000626,BK00126742,PAX00234270,Travel Insurance,13.59,Confirmed
ANC0000627,BK00006096,PAX00011320,Priority Boarding,27.39,Confirmed
ANC0000628,BK00110242,PAX00203868,Priority Boarding,37.43,Confirmed
ANC0000629,BK00110242,PAX00203868,Pet Fee,128.5,Confirmed
ANC0000630,BK00077183,PAX00142621,Extra Baggage,136.13,Confirmed
ANC0000631,BK00077183,PAX00142622,Lounge Access,75.46,Confirmed
ANC0000632,BK00129825,PAX00239906,Priority Boarding,21.08,Confirmed
ANC0000633,BK00129825,PAX00239906,Lounge Access,37.45,Cancelled
ANC0000634,BK00065731,PAX00121389,Priority Boarding,27.42,Confirmed
ANC0000635,BK00065731,PAX00121388,Lounge Access,50.31,Confirmed
ANC0000636,BK00049333,PAX00091077,Seat Upgrade,128.57,Confirmed
ANC0000637,BK00003223,PAX00005967,Lounge Access,80.0,Confirmed
ANC0000638,BK00003223,PAX00005967,In-flight Meal,40.79,Confirmed
ANC0000639,BK00090707,PAX00167780,Extra Baggage,147.34,Confirmed
ANC0000640,BK00057556,PAX00106228,Seat Upgrade,275.49,Confirmed
ANC0000641,BK00023018,PAX00042591,Wi-Fi,23.42,Confirmed
ANC0000642,BK00023018,PAX00042592,In-flight Meal,14.78,Confirmed
ANC0000643,BK00029385,PAX00054387,Extra Baggage,91.91,Confirmed
ANC0000644,BK00057061,PAX00105308,Priority Boarding,17.73,Confirmed
ANC0000645,BK00039589,PAX00073102,Wi-Fi,24.23,Confirmed
ANC0000646,BK00098822,PAX00182842,Travel Insurance,53.49,Confirmed
ANC0000647,BK00038759,PAX00071562,Travel Insurance,26.53,Confirmed
ANC0000648,BK00038759,PAX00071562,Priority Boarding,26.91,Cancelled
ANC0000649,BK00137636,PAX00254367,Lounge Access,43.61,Confirmed
ANC0000650,BK00137636,PAX00254368,In-flight Meal,22.5,Confirmed
ANC0000651,BK00145040,PAX00268038,In-flight Meal,11.17,Cancelled
ANC0000652,BK00145040,PAX00268039,Seat Upgrade,103.9,Confirmed
ANC0000653,BK00051324,PAX00094736,Pet Fee,199.24,Confirmed
ANC0000654,BK00051324,PAX00094736,Travel Insurance,17.74,Confirmed
ANC0000655,BK00115810,PAX00214089,Pet Fee,192.33,Cancelled
ANC0000656,BK00115810,PAX00214089,Extra Baggage,119.66,Confirmed
ANC0000657,BK00012388,PAX00022963,Seat Upgrade,36.06,Confirmed
ANC0000658,BK00012388,PAX00022963,Wi-Fi,11.25,Confirmed
ANC0000659,BK00020333,PAX00037540,Extra Baggage,127.39,Cancelled
ANC0000660,BK00020333,PAX00037540,Priority Boarding,26.72,Confirmed
ANC0000661,BK00115707,PAX00213907,Wi-Fi,17.09,Confirmed
ANC0000662,BK00115707,PAX00213907,Travel Insurance,14.69,Confirmed
ANC0000663,BK00118151,PAX00218440,Wi-Fi,5.44,Confirmed
ANC0000664,BK00118151,PAX00218440,Lounge Access,32.89,Confirmed
ANC0000665,BK00042961,PAX00079305,Travel Insurance,14.65,Confirmed
ANC0000666,BK00073032,PAX00134990,Priority Boarding,31.56,Confirmed
ANC0000667,BK00081821,PAX00151292,Extra Baggage,59.66,Confirmed
ANC0000668,BK00081821,PAX00151292,Extra Baggage,94.68,Confirmed
ANC0000669,BK00075117,PAX00138809,In-flight Meal,27.22,Confirmed
ANC0000670,BK00075117,PAX00138809,Seat Upgrade,275.21,Confirmed
ANC0000671,BK00052002,PAX00096017,Extra Baggage,88.52,Confirmed
ANC0000672,BK00052002,PAX00096018,Priority Boarding,22.16,Confirmed
ANC0000673,BK00122230,PAX00225963,Lounge Access,76.39,Confirmed
ANC0000674,BK00122230,PAX00225965,Pet Fee,69.9,Confirmed
ANC0000675,BK00077941,PAX00144065,In-flight Meal,21.89,Cancelled
ANC0000676,BK00077941,PAX00144065,Travel Insurance,24.09,Confirmed
ANC0000677,BK00054601,PAX00100739,Lounge Access,74.83,Cancelled
ANC0000678,BK00054601,PAX00100739,Travel Insurance,20.53,Confirmed
ANC0000679,BK00120535,PAX00222812,Wi-Fi,23.8,Confirmed
ANC0000680,BK00124026,PAX00229248,Travel Insurance,30.47,Confirmed
ANC0000681,BK00025145,PAX00046562,In-flight Meal,22.4,Cancelled
ANC0000682,BK00018634,PAX00034484,In-flight Meal,34.13,Confirmed
ANC0000683,BK00018634,PAX00034483,Priority Boarding,38.19,Confirmed
ANC0000684,BK00000804,PAX00001481,In-flight Meal,15.55,Confirmed
ANC0000685,BK00116160,PAX00214740,Wi-Fi,14.46,Confirmed
ANC0000686,BK00116160,PAX00214739,Priority Boarding,32.68,Confirmed
ANC0000687,BK00099590,PAX00184238,Lounge Access,77.56,Confirmed
ANC0000688,BK00099590,PAX00184238,Lounge Access,45.9,Confirmed
ANC0000689,BK00005331,PAX00009882,Travel Insurance,51.48,Confirmed
ANC0000690,BK00065482,PAX00120929,Travel Insurance,19.56,Cancelled
ANC0000691,BK00065482,PAX00120929,Priority Boarding,29.41,Cancelled
ANC0000692,BK00032811,PAX00060689,In-flight Meal,19.18,Cancelled
ANC0000693,BK00140869,PAX00260334,Lounge Access,48.17,Confirmed
ANC0000694,BK00140869,PAX00260334,Travel Insurance,45.35,Confirmed
ANC0000695,BK00144083,PAX00266280,Priority Boarding,24.14,Confirmed
ANC0000696,BK00107922,PAX00199628,Seat Upgrade,221.5,Confirmed
ANC0000697,BK00086746,PAX00160414,Priority Boarding,22.56,Confirmed
ANC0000698,BK00054707,PAX00100929,Priority Boarding,34.43,Cancelled
ANC0000699,BK00041494,PAX00076548,Extra Baggage,35.33,Confirmed
ANC0000700,BK00041494,PAX00076548,Pet Fee,91.91,Confirmed
ANC0000701,BK00029973,PAX00055462,Priority Boarding,21.18,Cancelled
ANC0000702,BK00029973,PAX00055462,Lounge Access,47.37,Cancelled
ANC0000703,BK00023948,PAX00044374,Extra Baggage,58.17,Confirmed
ANC0000704,BK00023948,PAX00044373,Lounge Access,74.25,Confirmed
ANC0000705,BK00076137,PAX00140680,Extra Baggage,125.95,Confirmed
ANC0000706,BK00037683,PAX00069586,Priority Boarding,35.7,Confirmed
ANC0000707,BK00042062,PAX00077628,Extra Baggage,132.5,Confirmed
ANC0000708,BK00080669,PAX00149163,In-flight Meal,39.64,Confirmed
