transaction_id,loyalty_id,flight_id,points_earned,points_redeemed,transaction_date,transaction_type
LT00000402,LOY0031382,,4971,0,2023-02-20,Earn
LT00000403,LOY0022571,,0,0,2020-07-15,Adjustment
LT00000404,LOY0015279,FLT0003595,3508,0,2025-07-12,Earn
LT00000405,LOY0028996,FLT0016957,700,0,2021-02-21,Earn
LT00000406,LOY0019945,,0,5688,2021-04-29,Redeem
LT00000407,LOY0006148,FLT0056739,1392,0,2026-07-22,Earn
LT00000408,LOY0015569,FLT0071928,0,12285,2021-02-07,Redeem
LT00000409,LOY0001337,,658,0,2020-11-06,Earn
LT00000410,LOY0008693,FLT0017977,710,0,2023-12-13,Earn
LT00000411,LOY0002925,FLT0006485,0,0,2026-07-29,Adjustment
LT00000412,LOY0030082,,2093,0,2021-05-01,Earn
LT00000413,LOY0011306,,0,11507,2023-11-06,Redeem
LT00000414,LOY0026878,FLT0021352,244,0,2024-08-31,Bonus
LT00000415,LOY0015741,FLT0057435,0,6827,2025-04-21,Redeem
LT00000416,LOY0008202,FLT0001310,0,16262,2024-08-13,Redeem
LT00000417,LOY0010658,FLT0052915,0,11753,2023-06-27,Redeem
LT00000418,LOY0004654,FLT0067393,310,0,2020-07-29,Bonus
LT00000419,LOY0018948,FLT0013600,0,7489,2026-06-10,Redeem
LT00000420,LOY0019476,FLT0004742,1181,0,2025-10-15,Earn
LT00000421,LOY0017209,FLT0075359,4623,0,2022-07-03,Bonus
LT00000422,LOY0006947,,3862,0,2026-02-26,Earn
LT00000423,LOY0026843,FLT0055467,266,0,2021-08-06,Earn
LT00000424,LOY0014381,FLT0053629,2798,0,2021-02-10,Earn
LT00000425,LOY0029081,FLT0058803,945,0,2021-06-12,Earn
LT00000426,LOY0007620,,3177,0,2025-09-19,Earn
LT00000427,LOY0014444,FLT0075429,3286,0,2026-06-09,Bonus
LT00000428,LOY0018791,FLT0061960,675,0,2023-09-05,Bonus
LT00000429,LOY0007642,FLT0052960,1714,0,2020-03-30,Earn
LT00000430,LOY0019233,FLT0024555,0,0,2023-05-25,Adjustment
LT00000431,LOY0018363,,3987,0,2026-05-14,Earn
LT00000432,LOY0008217,,2636,0,2022-01-14,Earn
LT00000433,LOY0001383,FLT0043350,885,0,2021-06-16,Bonus
LT00000434,LOY0018089,FLT0009327,948,0,2021-04-17,Bonus
LT00000435,LOY0020476,FLT0029528,0,0,2021-09-15,Adjustment
LT00000436,LOY0005989,FLT0035026,2808,0,2021-11-13,Earn
LT00000437,LOY0012307,FLT0029389,0,2096,2025-12-17,Redeem
LT00000438,LOY0007643,,3312,0,2021-10-22,Bonus
LT00000439,LOY0009200,,0,15924,2024-04-15,Redeem
LT00000440,LOY0008879,FLT0009402,2379,0,2022-12-02,Earn
LT00000441,LOY0032843,FLT0021449,1440,0,2021-01-15,Earn
LT00000442,LOY0006683,FLT0033509,0,12564,2024-11-13,Redeem
LT00000443,LOY0000966,FLT0013964,2538,0,2026-03-17,Earn
LT00000444,LOY0000764,FLT0046515,0,14899,2023-10-20,Redeem
LT00000445,LOY0013980,FLT0013705,2630,0,2023-12-22,Earn
LT00000446,LOY0001480,FLT0035254,1606,0,2020-10-25,Earn
LT00000447,LOY0002870,FLT0029261,4013,0,2023-04-10,Earn
LT00000448,LOY0030890,FLT0054088,0,11059,2023-01-27,Redeem
LT00000449,LOY0004436,,1106,0,2024-07-31,Bonus
LT00000450,LOY0012330,FLT0074583,1459,0,2022-10-21,Earn
LT00000451,LOY0023573,,3553,0,2024-09-27,Earn
LT00000452,LOY0020951,,3407,0,2024-09-07,Earn
LT00000453,LOY0012724,FLT0047051,1871,0,2023-11-09,Earn
LT00000454,LOY0016894,,2388,0,2020-11-19,Bonus
LT00000455,LOY0008111,FLT0077594,4275,0,2020-05-18,Earn
LT00000456,LOY0006185,,0,0,2020-06-26,Adjustment
LT00000457,LOY0014603,FLT0008832,3432,0,2021-07-17,Bonus
LT00000458,LOY0008556,FLT0042591,4776,0,2026-01-22,Earn
LT00000459,LOY0013494,FLT0017170,0,12119,2026-05-04,Redeem
LT00000460,LOY0005382,FLT0019547,4068,0,2025-05-01,Earn
LT00000461,LOY0028960,FLT0063729,0,7693,2024-07-29,Redeem
LT00000462,LOY0025133,FLT0003338,0,18876,2023-03-06,Redeem
LT00000463,LOY0025245,,3865,0,2025-01-04,Earn
LT00000464,LOY0011857,FLT0064260,1741,0,2024-12-20,Earn
LT00000465,LOY0023559,FLT0017879,1578,0,2021-12-27,Bonus
LT00000466,LOY0004163,,0,7427,2021-11-06,Redeem
LT00000467,LOY0030021,FLT0018902,722,0,2024-10-19,Bonus
LT00000468,LOY0016604,,2313,0,2020-09-14,Earn
LT00000469,LOY0008862,FLT0069176,4821,0,2023-01-08,Bonus
LT00000470,LOY0004258,,2913,0,2024-11-27,Earn
LT00000471,LOY0009114,,759,0,2021-02-15,Earn
LT00000472,LOY0005663,FLT0068571,1471,0,2023-08-02,Bonus
LT00000473,LOY0019872,FLT0005095,1472,0,2023-04-04,Bonus
LT00000474,LOY0031495,FLT0072297,0,11226,2025-12-22,Redeem
LT00000475,LOY0026417,,4212,0,2022-06-24,Earn
LT00000476,LOY0025159,FLT0054858,3732,0,2022-11-15,Bonus
LT00000477,LOY0020763,,0,7677,2025-04-18,Redeem
LT00000478,LOY0007784,FLT0021172,0,0,2021-07-14,Adjustment
LT00000479,LOY0025684,FLT0027806,2814,0,2020-05-29,Earn
LT00000480,LOY0032676,FLT0002928,0,6103,2021-12-17,Redeem
LT00000481,LOY0030829,FLT0063632,0,1544,2024-05-27,Redeem
LT00000482,LOY0003020,FLT0016402,0,0,2020-03-23,Adjustment
LT00000483,LOY0025649,,3703,0,2026-01-26,Earn
LT00000484,LOY0015874,,2365,0,2026-01-04,Earn
LT00000485,LOY0031559,FLT0048569,0,4403,2020-09-10,Redeem
LT00000486,LOY0007228,FLT0032637,1449,0,2022-03-30,Earn
LT00000487,LOY0028900,FLT0063704,0,0,2023-06-20,Adjustment
LT00000488,LOY0030112,FLT0011807,440,0,2020-07-07,Earn
LT00000489,LOY0009130,FLT0068984,1723,0,2024-04-18,Earn
LT00000490,LOY0026400,FLT0025044,4835,0,2026-01-22,Earn
LT00000491,LOY0031089,FLT0007049,0,0,2025-08-29,Adjustment
LT00000492,LOY0010863,FLT0070380,0,11102,2023-10-14,Redeem
LT00000493,LOY0002186,FLT0032926,0,11525,2026-06-23,Redeem
LT00000494,LOY0007100,,2201,0,2024-05-16,Earn
LT00000495,LOY0014349,FLT0027202,3185,0,2020-04-26,Earn
LT00000496,LOY0021589,,815,0,2023-03-20,Earn
LT00000497,LOY0000052,,0,16382,2021-10-31,Redeem
LT00000498,LOY0028181,,1824,0,2020-11-22,Earn
LT00000499,LOY0021822,FLT0045212,374,0,2023-08-03,Earn
LT00000500,LOY0023914,,0,9619,2024-03-06,Redeem
LT00000501,LOY0006174,,2138,0,2020-09-18,Earn
LT00000502,LOY0006069,,0,16092,2026-02-04,Redeem
LT00000503,LOY0006457,,671,0,2025-05-23,Earn
LT00000504,LOY0017991,,1882,0,2023-01-09,Earn
LT00000505,LOY0019365,FLT0028626,0,18873,2023-10-04,Redeem
LT00000506,LOY0001989,,0,8790,2025-09-26,Redeem
LT00000507,LOY0002345,FLT0034523,3065,0,2020-07-24,Bonus
LT00000508,LOY0015338,,516,0,2023-09-12,Earn
LT00000509,LOY0028107,,2016,0,2023-04-07,Earn
LT00000510,LOY0002188,FLT0073886,4181,0,2021-07-16,Earn
LT00000511,LOY0020201,FLT0053648,4753,0,2020-01-15,Earn
LT00000512,LOY0032321,FLT0003551,3295,0,2024-04-15,Earn
LT00000513,LOY0023078,FLT0037773,0,0,2021-05-31,Adjustment
LT00000514,LOY0031783,,3023,0,2021-12-07,Earn
LT00000515,LOY0032449,FLT0066103,0,15282,2023-01-03,Redeem
LT00000516,LOY0002277,,3348,0,2024-10-08,Bonus
LT00000517,LOY0029746,FLT0068367,3668,0,2020-02-21,Bonus
LT00000518,LOY0021220,FLT0064704,3963,0,2025-01-19,Earn
LT00000519,LOY0006657,FLT0007705,3064,0,2021-08-25,Earn
LT00000520,LOY0010281,FLT0052199,4834,0,2023-02-22,Bonus
LT00000521,LOY0014179,FLT0025803,326,0,2023-07-15,Earn
LT00000522,LOY0005184,FLT0036329,4134,0,2021-03-05,Earn
LT00000523,LOY0012084,,655,0,2025-12-26,Earn
LT00000524,LOY0031433,FLT0031939,0,1889,2023-07-26,Redeem
LT00000525,LOY0029334,FLT0028350,52,0,2022-06-26,Earn
LT00000526,LOY0016363,FLT0049743,258,0,2024-09-21,Earn
LT00000527,LOY0012090,,2951,0,2026-01-18,Bonus
LT00000528,LOY0006934,,2049,0,2025-06-18,Earn
LT00000529,LOY0004788,FLT0059166,2071,0,2026-06-21,Earn
LT00000530,LOY0018416,FLT0002233,1019,0,2020-05-28,Earn
LT00000531,LOY0001867,FLT0043052,4221,0,2025-01-02,Earn
LT00000532,LOY0012449,,0,6897,2022-05-08,Redeem
LT00000533,LOY0022885,FLT0054803,3585,0,2022-12-20,Earn
LT00000534,LOY0030662,FLT0002481,982,0,2023-03-25,Earn
LT00000535,LOY0020598,FLT0005451,0,6202,2026-04-28,Redeem
LT00000536,LOY0013649,FLT0047547,0,1266,2021-12-17,Redeem
LT00000537,LOY0027909,,265,0,2023-07-16,Earn
LT00000538,LOY0004679,FLT0064512,421,0,2024-06-16,Earn
LT00000539,LOY0000818,FLT0077569,3259,0,2025-07-25,Bonus
LT00000540,LOY0029918,,0,3949,2021-01-01,Redeem
LT00000541,LOY0032431,,4165,0,2023-09-14,Earn
LT00000542,LOY0015435,FLT0017962,4534,0,2025-10-16,Earn
LT00000543,LOY0004149,FLT0006956,0,0,2022-05-30,Adjustment
LT00000544,LOY0025071,FLT0011670,197,0,2023-10-07,Earn
LT00000545,LOY0028209,FLT0000024,1817,0,2026-01-25,Earn
LT00000546,LOY0027131,FLT0040049,1339,0,2025-01-05,Earn
LT00000547,LOY0024411,,0,5496,2024-02-15,Redeem
LT00000548,LOY0014567,FLT0030814,0,17927,2024-06-14,Redeem
LT00000549,LOY0005425,FLT0065891,612,0,2022-05-03,Earn
LT00000550,LOY0014266,FLT0022853,4964,0,2022-06-06,Earn
LT00000551,LOY0009162,,212,0,2026-01-01,Earn
LT00000552,LOY0012256,FLT0033423,4111,0,2023-10-14,Earn
LT00000553,LOY0022315,FLT0076262,0,755,2024-07-06,Redeem
LT00000554,LOY0000752,FLT0000487,563,0,2020-05-10,Bonus
LT00000555,LOY0017990,FLT0024596,4320,0,2026-07-22,Earn
LT00000556,LOY0026266,FLT0031978,621,0,2020-12-01,Earn
LT00000557,LOY0016466,,1493,0,2020-07-01,Earn
LT00000558,LOY0016972,FLT0001460,4859,0,2026-05-28,Bonus
LT00000559,LOY0012461,FLT0008217,0,8902,2024-08-04,Redeem
LT00000560,LOY0029860,FLT0074065,4695,0,2023-07-22,Earn
LT00000561,LOY0005591,FLT0063979,2943,0,2025-05-07,Earn
LT00000562,LOY0017026,FLT0022498,0,0,2024-05-05,Adjustment
LT00000563,LOY0010974,,0,4286,2026-07-27,Redeem
LT00000564,LOY0015115,FLT0002678,0,5775,2026-03-19,Redeem
LT00000565,LOY0032863,FLT0026486,0,5302,2025-10-20,Redeem
LT00000566,LOY0024689,FLT0047599,0,12707,2021-08-22,Redeem
LT00000567,LOY0024683,FLT0057966,632,0,2025-08-16,Earn
LT00000568,LOY0029842,FLT0035273,767,0,2025-06-25,Earn
LT00000569,LOY0013903,FLT0004768,3417,0,2025-12-26,Earn
LT00000570,LOY0004330,FLT0028723,0,0,2022-02-28,Adjustment
LT00000571,LOY0032691,FLT0041311,0,0,2023-12-16,Adjustment
LT00000572,LOY0002320,FLT0010072,1876,0,2020-09-01,Earn
LT00000573,LOY0024667,,0,0,2023-07-13,Adjustment
LT00000574,LOY0009477,,3110,0,2021-08-22,Earn
LT00000575,LOY0031452,,0,655,2023-05-13,Redeem
LT00000576,LOY0024625,FLT0041334,3085,0,2026-08-02,Bonus
LT00000577,LOY0021597,FLT0029199,566,0,2023-02-01,Earn
LT00000578,LOY0028601,FLT0057503,1207,0,2026-06-22,Earn
LT00000579,LOY0001399,,0,13727,2022-08-18,Redeem
LT00000580,LOY0001235,FLT0015940,159,0,2025-06-12,Earn
LT00000581,LOY0029117,FLT0053528,4527,0,2025-08-04,Earn
LT00000582,LOY0001347,FLT0012882,0,3762,2024-06-21,Redeem
LT00000583,LOY0011204,FLT0046473,0,9265,2020-11-14,Redeem
LT00000584,LOY0012232,,2124,0,2021-08-24,Bonus
LT00000585,LOY0021484,FLT0070323,0,6384,2026-01-08,Redeem
LT00000586,LOY0015666,FLT0026438,0,13853,2021-03-11,Redeem
LT00000587,LOY0022910,FLT0078672,0,7182,2020-12-30,Redeem
LT00000588,LOY0022838,,683,0,2024-03-08,Bonus
LT00000589,LOY0005210,,0,16112,2023-11-04,Redeem
LT00000590,LOY0031812,FLT0034490,0,12948,2021-02-09,Redeem
LT00000591,LOY0029785,,0,0,2024-04-21,Adjustment
LT00000592,LOY0022969,FLT0016124,0,10325,2021-12-19,Redeem
LT00000593,LOY0003816,FLT0028464,0,14862,2021-12-10,Redeem
LT00000594,LOY0007429,FLT0020705,0,11006,2021-08-03,Redeem
LT00000595,LOY0019154,FLT0003108,3381,0,2020-05-08,Earn
LT00000596,LOY0027098,FLT0018667,0,0,2021-10-01,Adjustment
LT00000597,LOY0032114,FLT0012720,0,13877,2024-02-07,Redeem
LT00000598,LOY0004181,FLT0069448,1204,0,2020-07-12,Earn
LT00000599,LOY0001944,FLT0004369,0,1629,2025-11-19,Redeem
LT00000600,LOY0001081,,0,0,2023-06-27,Adjustment
LT00000601,LOY0013030,,3097,0,2025-05-16,Bonus
LT00000602,LOY0006779,FLT0038557,0,10301,2023-04-09,Redeem
LT00000603,LOY0003508,FLT0010069,150,0,2024-09-04,Earn
LT00000604,LOY0019887,FLT0043142,3034,0,2020-01-08,Earn
LT00000605,LOY0032499,FLT0065900,0,1339,2024-09-25,Redeem
LT00000606,LOY0032466,FLT0011627,484,0,2020-11-30,Earn
LT00000607,LOY0000061,FLT0025955,0,12524,2023-12-04,Redeem
LT00000608,LOY0008779,FLT0056340,4260,0,2024-12-02,Earn
LT00000609,LOY0018243,FLT0006458,1444,0,2022-01-09,Earn
LT00000610,LOY0004059,FLT0023806,3191,0,2024-03-20,Earn
LT00000611,LOY0012705,FLT0035844,4903,0,2023-10-31,Earn
LT00000612,LOY0007805,FLT0042041,2408,0,2024-01-05,Bonus
LT00000613,LOY0008986,FLT0029721,3208,0,2022-06-13,Earn
LT00000614,LOY0028876,FLT0079731,3415,0,2026-05-16,Bonus
LT00000615,LOY0007619,FLT0039215,0,0,2026-02-24,Adjustment
LT00000616,LOY0021792,FLT0076825,2999,0,2024-10-18,Earn
LT00000617,LOY0020539,FLT0015781,2204,0,2021-08-23,Earn
LT00000618,LOY0001775,FLT0025593,0,18210,2023-02-19,Redeem
LT00000619,LOY0006579,FLT0051611,0,10641,2021-01-05,Redeem
LT00000620,LOY0024631,FLT0029893,0,8952,2020-02-14,Redeem
LT00000621,LOY0003040,,4285,0,2024-08-25,Bonus
LT00000622,LOY0021444,,0,0,2025-06-16,Adjustment
LT00000623,LOY0019281,,2794,0,2023-10-17,Earn
LT00000624,LOY0016154,,0,0,2020-08-28,Adjustment
LT00000625,LOY0003238,,0,0,2026-07-05,Adjustment
LT00000626,LOY0009227,FLT0056100,0,0,2020-08-10,Adjustment
LT00000627,LOY0020118,FLT0048514,0,14843,2020-09-07,Redeem
LT00000628,LOY0026148,,3611,0,2025-02-17,Bonus
LT00000629,LOY0024174,FLT0007227,1418,0,2024-03-07,Earn
LT00000630,LOY0031366,FLT0014351,570,0,2024-08-19,Earn
LT00000631,LOY0019882,FLT0008152,3307,0,2024-07-11,Earn
LT00000632,LOY0013199,FLT0075370,4638,0,2021-03-14,Earn
LT00000633,LOY0029295,FLT0051973,0,6485,2024-12-10,Redeem
LT00000634,LOY0020709,FLT0025842,1483,0,2021-09-02,Earn
LT00000635,LOY0010618,FLT0002857,2147,0,2023-01-16,Earn
LT00000636,LOY0010831,,86,0,2022-03-23,Earn
LT00000637,LOY0001935,FLT0032969,3284,0,2026-06-10,Earn
LT00000638,LOY0003538,FLT0012087,2410,0,2021-02-03,Earn
LT00000639,LOY0016516,FLT0069132,3240,0,2025-03-28,Earn
LT00000640,LOY0030507,FLT0005812,0,4063,2022-12-24,Redeem
LT00000641,LOY0026873,FLT0068639,2048,0,2025-08-29,Earn
LT00000642,LOY0015826,FLT0025237,3600,0,2021-05-31,Earn
LT00000643,LOY0011764,FLT0019669,59,0,2021-06-10,Earn
LT00000644,LOY0004816,,4797,0,2023-11-14,Earn
LT00000645,LOY0011229,,2948,0,2020-12-08,Earn
LT00000646,LOY0028421,FLT0042496,3821,0,2025-06-02,Earn
LT00000647,LOY0003169,FLT0071042,1241,0,2022-03-30,Earn
LT00000648,LOY0010659,FLT0039341,2936,0,2022-10-03,Earn
LT00000649,LOY0011666,FLT0027888,0,0,2020-02-01,Adjustment
LT00000650,LOY0006579,FLT0075240,0,0,2023-12-05,Adjustment
LT00000651,LOY0032408,FLT0046077,1661,0,2024-01-23,Earn
LT00000652,LOY0002524,,0,1909,2022-09-26,Redeem
LT00000653,LOY0027032,FLT0029623,4048,0,2022-10-07,Earn
LT00000654,LOY0025416,,1693,0,2025-11-19,Earn
LT00000655,LOY0006112,FLT0004266,3993,0,2022-10-20,Earn
LT00000656,LOY0000573,FLT0012800,0,14313,2020-06-25,Redeem
LT00000657,LOY0004139,FLT0010487,879,0,2022-07-09,Earn
LT00000658,LOY0024202,,2417,0,2023-09-12,Earn
LT00000659,LOY0015217,FLT0005602,3122,0,2022-02-08,Bonus
LT00000660,LOY0014083,FLT0044570,2532,0,2025-06-20,Earn
LT00000661,LOY0008082,FLT0008805,0,11123,2022-10-06,Redeem
LT00000662,LOY0018210,FLT0017139,1139,0,2021-07-10,Earn
LT00000663,LOY0025625,,0,0,2026-01-28,Adjustment
LT00000664,LOY0008421,FLT0019607,744,0,2025-01-01,Earn
LT00000665,LOY0011318,FLT0067822,4913,0,2020-09-07,Earn
LT00000666,LOY0022985,FLT0073400,0,0,2020-02-10,Adjustment
LT00000667,LOY0005731,FLT0008902,796,0,2025-02-12,Earn
LT00000668,LOY0018096,FLT0021930,0,10086,2022-12-23,Redeem
LT00000669,LOY0023168,FLT0032478,0,4430,2022-07-12,Redeem
LT00000670,LOY0005593,,1734,0,2023-06-16,Earn
LT00000671,LOY0024302,FLT0037637,0,4725,2023-01-11,Redeem
LT00000672,LOY0000846,FLT0026247,0,10135,2024-11-25,Redeem
LT00000673,LOY0014498,FLT0002440,0,13337,2023-05-31,Redeem
LT00000674,LOY0022488,FLT0036160,0,10714,2022-08-12,Redeem
LT00000675,LOY0004323,,4657,0,2024-09-09,Earn
LT00000676,LOY0022911,FLT0053489,0,0,2024-08-02,Adjustment
LT00000677,LOY0031414,,0,7142,2025-07-12,Redeem
LT00000678,LOY0026211,FLT0028290,2374,0,2021-08-27,Earn
LT00000679,LOY0014935,FLT0073546,0,16680,2026-06-20,Redeem
LT00000680,LOY0010645,FLT0032900,1011,0,2021-12-24,Bonus
LT00000681,LOY0028262,FLT0079782,0,13870,2021-03-06,Redeem
LT00000682,LOY0019445,,0,0,2020-03-27,Adjustment
LT00000683,LOY0027901,,2272,0,2021-08-04,Earn
LT00000684,LOY0023360,FLT0074324,1047,0,2022-02-14,Earn
LT00000685,LOY0032643,FLT0007503,4621,0,2020-06-29,Earn
LT00000686,LOY0027321,FLT0057958,0,15117,2021-01-04,Redeem
LT00000687,LOY0007859,FLT0042698,3455,0,2025-03-31,Earn
LT00000688,LOY0032025,FLT0035456,949,0,2020-09-25,Earn
LT00000689,LOY0031921,FLT0073043,0,0,2024-09-29,Adjustment
LT00000690,LOY0014149,,73,0,2025-02-08,Earn
LT00000691,LOY0008832,FLT0078334,0,10027,2025-06-24,Redeem
LT00000692,LOY0017583,FLT0051225,3045,0,2024-09-09,Earn
LT00000693,LOY0032464,FLT0007530,1329,0,2026-03-30,Bonus
LT00000694,LOY0015346,FLT0077213,1340,0,2022-05-01,Earn
LT00000695,LOY0015658,FLT0029837,3161,0,2026-08-03,Earn
LT00000696,LOY0024356,FLT0053877,0,10726,2025-06-07,Redeem
LT00000697,LOY0018170,,4555,0,2022-06-16,Earn
LT00000698,LOY0016820,FLT0060049,3311,0,2020-03-02,Earn
LT00000699,LOY0031105,FLT0004499,3155,0,2020-03-20,Earn
LT00000700,LOY0025556,,332,0,2025-01-01,Earn
LT00000701,LOY0002503,FLT0008889,0,0,2025-09-26,Adjustment
LT00000702,LOY0030424,,567,0,2022-08-05,Earn
LT00000703,LOY0006286,FLT0045370,0,1392,2020-07-15,Redeem
LT00000704,LOY0007777,FLT0063682,2247,0,2025-01-29,Earn
LT00000705,LOY0006326,,3284,0,2022-09-09,Earn
LT00000706,LOY0020032,FLT0037467,0,0,2020-09-13,Adjustment
LT00000707,LOY0023159,FLT0005543,2888,0,2025-10-05,Earn
LT00000708,LOY0002843,FLT0014050,2894,0,2021-06-20,Bonus
LT00000709,LOY0017553,FLT0050158,3698,0,2020-05-03,Earn
LT00000710,LOY0022716,FLT0061680,1205,0,2021-07-29,Bonus
LT00000711,LOY0013294,,4462,0,2025-01-15,Earn
LT00000712,LOY0010840,FLT0045811,0,4781,2026-04-25,Redeem
LT00000713,LOY0010727,,0,0,2025-03-05,Adjustment
LT00000714,LOY0018854,FLT0034964,3429,0,2025-02-04,Earn
LT00000715,LOY0004074,,4087,0,2021-01-24,Bonus
LT00000716,LOY0014723,FLT0037628,3662,0,2021-09-13,Earn
LT00000717,LOY0019430,FLT0069605,2675,0,2021-07-12,Earn
LT00000718,LOY0019797,FLT0028063,2669,0,2024-03-01,Earn
LT00000719,LOY0024232,FLT0034325,1953,0,2020-07-13,Earn
LT00000720,LOY0005997,FLT0037365,0,6123,2022-08-21,Redeem
LT00000721,LOY0013457,FLT0010716,751,0,2023-08-31,Earn
LT00000722,LOY0024651,FLT0029360,0,14265,2020-03-05,Redeem
LT00000723,LOY0020359,,0,11210,2023-02-22,Redeem
LT00000724,LOY0005247,FLT0005540,3642,0,2022-07-06,Earn
LT00000725,LOY0004096,FLT0000648,4273,0,2025-06-26,Earn
LT00000726,LOY0013361,FLT0037156,4479,0,2025-04-16,Earn
LT00000727,LOY0009037,FLT0039864,0,10101,2021-11-09,Redeem
LT00000728,LOY0016575,,1638,0,2023-08-16,Earn
LT00000729,LOY0003449,FLT0049659,0,11973,2023-05-14,Redeem
LT00000730,LOY0026153,FLT0021156,3015,0,2024-12-31,Earn
LT00000731,LOY0006655,FLT0051267,0,10224,2025-09-19,Redeem
LT00000732,LOY0010286,FLT0061861,0,2315,2020-07-21,Redeem
LT00000733,LOY0015285,FLT0019014,0,19721,2025-04-26,Redeem
LT00000734,LOY0011647,FLT0071602,2451,0,2022-02-03,Bonus
LT00000735,LOY0019120,FLT0019878,1247,0,2024-12-29,Earn
LT00000736,LOY0018476,FLT0058611,0,0,2025-06-21,Adjustment
LT00000737,LOY0017983,FLT0003358,0,16697,2024-07-30,Redeem
LT00000738,LOY0007257,FLT0075570,878,0,2020-06-28,Earn
LT00000739,LOY0031278,FLT0072186,1191,0,2021-02-16,Earn
LT00000740,LOY0000979,FLT0017505,610,0,2021-08-17,Earn
LT00000741,LOY0001780,FLT0024187,1601,0,2021-08-15,Bonus
LT00000742,LOY0027091,FLT0048035,4304,0,2023-02-07,Earn
LT00000743,LOY0001202,FLT0043575,1445,0,2023-03-31,Earn
LT00000744,LOY0001194,FLT0009161,0,13726,2026-03-13,Redeem
LT00000745,LOY0019478,FLT0023876,0,18431,2020-06-26,Redeem
LT00000746,LOY0004895,FLT0048667,1863,0,2026-05-09,Bonus
LT00000747,LOY0004349,FLT0008679,2325,0,2025-04-15,Earn
LT00000748,LOY0022257,FLT0065761,0,0,2020-08-27,Adjustment
LT00000749,LOY0030761,FLT0004985,1793,0,2026-07-13,Bonus
LT00000750,LOY0010452,FLT0044426,1442,0,2024-06-20,Earn
LT00000751,LOY0017306,,285,0,2021-05-23,Earn
LT00000752,LOY0005260,,3763,0,2023-06-25,Earn
LT00000753,LOY0026788,FLT0031071,0,2994,2022-11-04,Redeem
LT00000754,LOY0016760,FLT0071088,3378,0,2025-04-08,Earn
LT00000755,LOY0025706,,0,0,2024-12-21,Adjustment
LT00000756,LOY0022812,,4539,0,2024-11-14,Earn
LT00000757,LOY0006260,,0,8183,2024-09-27,Redeem
LT00000758,LOY0010989,FLT0060227,4669,0,2021-05-07,Earn
LT00000759,LOY0013808,FLT0025352,0,2653,2021-06-29,Redeem
LT00000760,LOY0011893,,2156,0,2020-05-22,Earn
LT00000761,LOY0030672,FLT0061399,0,17706,2022-11-24,Redeem
LT00000762,LOY0008952,FLT0049335,0,11856,2020-05-28,Redeem
LT00000763,LOY0005630,FLT0011268,1749,0,2023-02-12,Earn
LT00000764,LOY0009512,FLT0037816,3970,0,2021-06-07,Earn
LT00000765,LOY0019691,FLT0061567,326,0,2020-01-09,Earn
LT00000766,LOY0007505,FLT0045850,0,16969,2025-12-04,Redeem
LT00000767,LOY0004555,FLT0029714,0,0,2023-05-07,Adjustment
LT00000768,LOY0031304,FLT0037939,0,8667,2021-07-27,Redeem
LT00000769,LOY0015964,FLT0022607,0,0,2025-08-15,Adjustment
LT00000770,LOY0016538,FLT0022850,1829,0,2026-07-16,Bonus
LT00000771,LOY0012757,FLT0012243,1352,0,2025-03-10,Earn
LT00000772,LOY0019821,FLT0077195,0,11244,2023-10-31,Redeem
LT00000773,LOY0006270,FLT0036165,541,0,2022-06-05,Earn
LT00000774,LOY0031081,FLT0003747,0,0,2021-09-05,Adjustment
LT00000775,LOY0001019,FLT0067597,2447,0,2023-02-04,Bonus
LT00000776,LOY0023970,FLT0041244,1864,0,2021-04-29,Earn
LT00000777,LOY0022301,FLT0071469,3802,0,2024-06-17,Earn
LT00000778,LOY0000120,,4018,0,2021-01-20,Earn
LT00000779,LOY0003627,FLT0007719,3676,0,2025-05-24,Earn
LT00000780,LOY0020118,FLT0025590,4067,0,2023-11-14,Earn
LT00000781,LOY0017611,,112,0,2026-07-14,Bonus
LT00000782,LOY0010816,FLT0068128,3869,0,2022-12-05,Earn
LT00000783,LOY0014792,FLT0050214,2303,0,2021-10-07,Earn
LT00000784,LOY0017856,,2024,0,2023-02-01,Earn
LT00000785,LOY0004243,FLT0046447,2820,0,2021-09-13,Earn
LT00000786,LOY0006036,FLT0023428,2078,0,2026-06-19,Earn
LT00000787,LOY0017581,FLT0033073,0,19991,2022-10-21,Redeem
LT00000788,LOY0018066,FLT0048907,2384,0,2024-02-24,Earn
LT00000789,LOY0016303,FLT0001352,2119,0,2022-11-20,Earn
LT00000790,LOY0007694,FLT0030023,0,6286,2025-01-28,Redeem
LT00000791,LOY0007745,,4493,0,2024-01-16,Bonus
LT00000792,LOY0002658,,3917,0,2022-01-14,Earn
LT00000793,LOY0029624,FLT0004924,4251,0,2025-10-01,Earn
LT00000794,LOY0012797,FLT0060359,0,0,2022-04-17,Adjustment
LT00000795,LOY0014733,FLT0026732,703,0,2023-09-17,Earn
LT00000796,LOY0016750,,1806,0,2020-06-05,Earn
LT00000797,LOY0021304,FLT0036169,2391,0,2022-07-30,Earn
LT00000798,LOY0013888,,4355,0,2020-07-18,Earn
LT00000799,LOY0017958,FLT0056454,1601,0,2022-02-26,Earn
LT00000800,LOY0007652,FLT0078055,4816,0,2021-05-23,Bonus
LT00000801,LOY0018395,FLT0025189,1447,0,2022-10-08,Earn
LT00000802,LOY0012774,FLT0070401,541,0,2020-01-15,Earn
