log_id,flight_id,status,status_time,remarks
LOG00000421,FLT0000108,Arrived,2026-05-24 09:15:00,
LOG00000422,FLT0000109,Scheduled,2025-10-02 07:00:00,
LOG00000423,FLT0000109,Boarding,2025-10-02 07:45:00,
LOG00000424,FLT0000109,Departed,2025-10-02 08:30:00,
LOG00000425,FLT0000109,Arrived,2025-10-02 09:15:00,
LOG00000426,FLT0000110,Scheduled,2026-01-15 15:45:00,
LOG00000427,FLT0000110,Boarding,2026-01-15 16:30:00,
LOG00000428,FLT0000110,Departed,2026-01-15 17:15:00,
LOG00000429,FLT0000110,Arrived,2026-01-15 18:00:00,
LOG00000430,FLT0000111,Scheduled,2025-08-03 22:15:00,
LOG00000431,FLT0000111,Boarding,2025-08-03 23:00:00,
LOG00000432,FLT0000111,Departed,2025-08-03 23:45:00,
LOG00000433,FLT0000111,Arrived,2025-08-04 00:30:00,
LOG00000434,FLT0000112,Scheduled,2025-08-13 06:45:00,
LOG00000435,FLT0000112,Boarding,2025-08-13 07:30:00,
LOG00000436,FLT0000112,Departed,2025-08-13 08:15:00,
LOG00000437,FLT0000112,Arrived,2025-08-13 09:00:00,
LOG00000438,FLT0000113,Scheduled,2025-10-18 19:45:00,
LOG00000439,FLT0000113,Boarding,2025-10-18 20:30:00,
LOG00000440,FLT0000113,Departed,2025-10-18 21:15:00,
LOG00000441,FLT0000113,Arrived,2025-10-18 22:00:00,
LOG00000442,FLT0000114,Scheduled,2026-04-12 16:00:00,
LOG00000443,FLT0000114,Boarding,2026-04-12 16:45:00,
LOG00000444,FLT0000114,Departed,2026-04-12 17:30:00,
LOG00000445,FLT0000114,Arrived,2026-04-12 18:15:00,
LOG00000446,FLT0000115,Scheduled,2025-08-31 16:00:00,
LOG00000447,FLT0000115,Boarding,2025-08-31 16:45:00,
LOG00000448,FLT0000115,Departed,2025-08-31 17:30:00,
LOG00000449,FLT0000115,Arrived,2025-08-31 18:15:00,
LOG00000450,FLT0000116,Scheduled,2025-11-03 20:30:00,
LOG00000451,FLT0000116,Boarding,2025-11-03 21:15:00,
LOG00000452,FLT0000116,Departed,2025-11-03 22:00:00,
LOG00000453,FLT0000116,Arrived,2025-11-03 22:45:00,
LOG00000454,FLT0000117,Scheduled,2025-10-15 23:00:00,
LOG00000455,FLT0000117,Boarding,2025-10-15 23:45:00,
LOG00000456,FLT0000117,Departed,2025-10-16 00:30:00,
LOG00000457,FLT0000117,Arrived,2025-10-16 01:15:00,
LOG00000458,FLT0000118,Scheduled,2025-12-03 03:15:00,
LOG00000459,FLT0000118,Boarding,2025-12-03 04:00:00,
LOG00000460,FLT0000118,Departed,2025-12-03 04:45:00,
LOG00000461,FLT0000118,Arrived,2025-12-03 05:30:00,
LOG00000462,FLT0000119,Scheduled,2026-01-21 16:30:00,
LOG00000463,FLT0000119,Boarding,2026-01-21 17:15:00,
LOG00000464,FLT0000119,Departed,2026-01-21 18:00:00,
LOG00000465,FLT0000119,Arrived,2026-01-21 18:45:00,
LOG00000466,FLT0000120,Scheduled,2026-06-20 04:30:00,
LOG00000467,FLT0000120,Boarding,2026-06-20 05:15:00,
LOG00000468,FLT0000120,Departed,2026-06-20 06:00:00,
LOG00000469,FLT0000120,Arrived,2026-06-20 06:45:00,
LOG00000470,FLT0000121,Scheduled,2025-08-09 12:00:00,
LOG00000471,FLT0000121,Boarding,2025-08-09 12:45:00,
LOG00000472,FLT0000121,Departed,2025-08-09 13:30:00,
LOG00000473,FLT0000121,Arrived,2025-08-09 14:15:00,
LOG00000474,FLT0000122,Scheduled,2025-11-29 07:15:00,
LOG00000475,FLT0000122,Boarding,2025-11-29 08:00:00,
LOG00000476,FLT0000122,Departed,2025-11-29 08:45:00,
LOG00000477,FLT0000122,Arrived,2025-11-29 09:30:00,
LOG00000478,FLT0000123,Scheduled,2026-07-21 21:15:00,
LOG00000479,FLT0000123,Boarding,2026-07-21 22:00:00,
LOG00000480,FLT0000123,Departed,2026-07-21 22:45:00,
LOG00000481,FLT0000123,Arrived,2026-07-21 23:30:00,
LOG00000482,FLT0000124,Scheduled,2025-10-08 15:15:00,
LOG00000483,FLT0000124,Boarding,2025-10-08 16:00:00,
LOG00000484,FLT0000124,Departed,2025-10-08 16:45:00,
LOG00000485,FLT0000124,Arrived,2025-10-08 17:30:00,
LOG00000486,FLT0000125,Scheduled,2026-02-12 16:30:00,
LOG00000487,FLT0000125,Boarding,2026-02-12 17:15:00,
LOG00000488,FLT0000125,Departed,2026-02-12 18:00:00,
LOG00000489,FLT0000125,Arrived,2026-02-12 18:45:00,
LOG00000490,FLT0000126,Scheduled,2025-09-19 01:15:00,
LOG00000491,FLT0000126,Boarding,2025-09-19 02:00:00,
LOG00000492,FLT0000126,Departed,2025-09-19 02:45:00,
LOG00000493,FLT0000126,Arrived,2025-09-19 03:30:00,
LOG00000494,FLT0000127,Scheduled,2026-06-06 01:30:00,
LOG00000495,FLT0000127,Boarding,2026-06-06 02:15:00,
LOG00000496,FLT0000127,Departed,2026-06-06 03:00:00,
LOG00000497,FLT0000127,Arrived,2026-06-06 03:45:00,
LOG00000498,FLT0000128,Scheduled,2026-05-30 00:30:00,
LOG00000499,FLT0000128,Boarding,2026-05-30 01:15:00,
LOG00000500,FLT0000128,Departed,2026-05-30 02:00:00,
LOG00000501,FLT0000128,Arrived,2026-05-30 02:45:00,
LOG00000502,FLT0000129,Scheduled,2026-07-30 05:30:00,
LOG00000503,FLT0000129,Boarding,2026-07-30 06:15:00,
LOG00000504,FLT0000129,Departed,2026-07-30 07:00:00,
LOG00000505,FLT0000129,Arrived,2026-07-30 07:45:00,
LOG00000506,FLT0000130,Scheduled,2026-01-27 10:45:00,
LOG00000507,FLT0000130,Boarding,2026-01-27 11:30:00,
LOG00000508,FLT0000130,Departed,2026-01-27 12:15:00,
LOG00000509,FLT0000130,Arrived,2026-01-27 13:00:00,
LOG00000510,FLT0000131,Scheduled,2026-01-21 15:45:00,
LOG00000511,FLT0000131,Boarding,2026-01-21 16:30:00,
LOG00000512,FLT0000131,Departed,2026-01-21 17:15:00,
LOG00000513,FLT0000131,Arrived,2026-01-21 18:00:00,
LOG00000514,FLT0000132,Scheduled,2026-05-30 07:30:00,
LOG00000515,FLT0000132,Boarding,2026-05-30 08:15:00,
LOG00000516,FLT0000132,Departed,2026-05-30 09:00:00,
LOG00000517,FLT0000132,Arrived,2026-05-30 09:45:00,
LOG00000518,FLT0000133,Scheduled,2026-08-06 09:00:00,
LOG00000519,FLT0000134,Scheduled,2026-07-20 22:00:00,
LOG00000520,FLT0000134,Boarding,2026-07-20 22:45:00,
LOG00000521,FLT0000134,Departed,2026-07-20 23:30:00,
LOG00000522,FLT0000134,Arrived,2026-07-21 00:15:00,
LOG00000523,FLT0000135,Scheduled,2026-01-01 05:00:00,
LOG00000524,FLT0000135,Boarding,2026-01-01 05:45:00,
LOG00000525,FLT0000135,Departed,2026-01-01 06:30:00,
LOG00000526,FLT0000135,Arrived,2026-01-01 07:15:00,
LOG00000527,FLT0000136,Scheduled,2026-03-07 22:30:00,
LOG00000528,FLT0000136,Boarding,2026-03-07 23:15:00,
LOG00000529,FLT0000136,Departed,2026-03-08 00:00:00,
LOG00000530,FLT0000136,Arrived,2026-03-08 00:45:00,
LOG00000531,FLT0000137,Scheduled,2026-06-22 00:45:00,
LOG00000532,FLT0000137,Boarding,2026-06-22 01:30:00,
LOG00000533,FLT0000137,Departed,2026-06-22 02:15:00,
LOG00000534,FLT0000137,Arrived,2026-06-22 03:00:00,
LOG00000535,FLT0000138,Scheduled,2025-12-29 21:15:00,
LOG00000536,FLT0000138,Boarding,2025-12-29 22:00:00,
LOG00000537,FLT0000138,Departed,2025-12-29 22:45:00,
LOG00000538,FLT0000138,Arrived,2025-12-29 23:30:00,
LOG00000539,FLT0000139,Scheduled,2026-06-17 17:45:00,
LOG00000540,FLT0000139,Boarding,2026-06-17 18:30:00,
LOG00000541,FLT0000139,Departed,2026-06-17 19:15:00,
LOG00000542,FLT0000139,Arrived,2026-06-17 20:00:00,
LOG00000543,FLT0000140,Scheduled,2025-09-21 12:15:00,
LOG00000544,FLT0000140,Boarding,2025-09-21 13:00:00,
LOG00000545,FLT0000140,Departed,2025-09-21 13:45:00,
LOG00000546,FLT0000140,Arrived,2025-09-21 14:30:00,
LOG00000547,FLT0000141,Scheduled,2026-04-18 08:30:00,
LOG00000548,FLT0000141,Boarding,2026-04-18 09:15:00,
LOG00000549,FLT0000141,Departed,2026-04-18 10:00:00,
LOG00000550,FLT0000141,Arrived,2026-04-18 10:45:00,
LOG00000551,FLT0000142,Scheduled,2026-05-23 19:00:00,
LOG00000552,FLT0000142,Boarding,2026-05-23 19:45:00,
LOG00000553,FLT0000142,Departed,2026-05-23 20:30:00,Delay communicated to passengers
LOG00000554,FLT0000142,Arrived,2026-05-23 21:15:00,
LOG00000555,FLT0000143,Scheduled,2025-09-09 05:15:00,
LOG00000556,FLT0000143,Boarding,2025-09-09 06:00:00,
LOG00000557,FLT0000143,Departed,2025-09-09 06:45:00,
LOG00000558,FLT0000143,Arrived,2025-09-09 07:30:00,
LOG00000559,FLT0000144,Scheduled,2026-04-13 04:15:00,
LOG00000560,FLT0000144,Cancelled,2026-04-13 05:00:00,
LOG00000561,FLT0000145,Scheduled,2026-08-08 11:00:00,
LOG00000562,FLT0000146,Scheduled,2026-01-22 13:30:00,
LOG00000563,FLT0000146,Boarding,2026-01-22 14:15:00,
LOG00000564,FLT0000146,Departed,2026-01-22 15:00:00,
LOG00000565,FLT0000146,Arrived,2026-01-22 15:45:00,
LOG00000566,FLT0000147,Scheduled,2026-05-15 06:45:00,
LOG00000567,FLT0000147,Boarding,2026-05-15 07:30:00,
LOG00000568,FLT0000147,Departed,2026-05-15 08:15:00,
LOG00000569,FLT0000147,Arrived,2026-05-15 09:00:00,
LOG00000570,FLT0000148,Scheduled,2026-04-04 20:45:00,
LOG00000571,FLT0000148,Boarding,2026-04-04 21:30:00,
LOG00000572,FLT0000148,Departed,2026-04-04 22:15:00,
LOG00000573,FLT0000148,Arrived,2026-04-04 23:00:00,
LOG00000574,FLT0000149,Scheduled,2025-10-26 08:45:00,
LOG00000575,FLT0000149,Boarding,2025-10-26 09:30:00,
LOG00000576,FLT0000149,Departed,2025-10-26 10:15:00,
LOG00000577,FLT0000149,Arrived,2025-10-26 11:00:00,
LOG00000578,FLT0000150,Scheduled,2025-08-26 02:15:00,
LOG00000579,FLT0000150,Boarding,2025-08-26 03:00:00,
LOG00000580,FLT0000150,Departed,2025-08-26 03:45:00,
LOG00000581,FLT0000150,Arrived,2025-08-26 04:30:00,
LOG00000582,FLT0000151,Scheduled,2026-02-09 01:15:00,
LOG00000583,FLT0000151,Boarding,2026-02-09 02:00:00,
LOG00000584,FLT0000151,Departed,2026-02-09 02:45:00,
LOG00000585,FLT0000151,Arrived,2026-02-09 03:30:00,
LOG00000586,FLT0000152,Scheduled,2026-05-04 19:00:00,
LOG00000587,FLT0000152,Cancelled,2026-05-04 19:45:00,
LOG00000588,FLT0000153,Scheduled,2025-08-21 04:00:00,
LOG00000589,FLT0000153,Boarding,2025-08-21 04:45:00,
LOG00000590,FLT0000153,Departed,2025-08-21 05:30:00,
LOG00000591,FLT0000153,Arrived,2025-08-21 06:15:00,
LOG00000592,FLT0000154,Scheduled,2025-08-15 13:45:00,
LOG00000593,FLT0000154,Boarding,2025-08-15 14:30:00,
LOG00000594,FLT0000154,Departed,2025-08-15 15:15:00,
LOG00000595,FLT0000154,Arrived,2025-08-15 16:00:00,
LOG00000596,FLT0000155,Scheduled,2026-04-08 16:45:00,
LOG00000597,FLT0000155,Boarding,2026-04-08 17:30:00,
LOG00000598,FLT0000155,Departed,2026-04-08 18:15:00,
LOG00000599,FLT0000155,Arrived,2026-04-08 19:00:00,
LOG00000600,FLT0000156,Scheduled,2025-11-16 15:30:00,
LOG00000601,FLT0000156,Boarding,2025-11-16 16:15:00,
LOG00000602,FLT0000156,Departed,2025-11-16 17:00:00,
LOG00000603,FLT0000156,Arrived,2025-11-16 17:45:00,
LOG00000604,FLT0000157,Scheduled,2026-06-26 04:45:00,
LOG00000605,FLT0000157,Boarding,2026-06-26 05:30:00,
LOG00000606,FLT0000157,Departed,2026-06-26 06:15:00,Delay communicated to passengers
LOG00000607,FLT0000157,Arrived,2026-06-26 07:00:00,
LOG00000608,FLT0000158,Scheduled,2025-12-05 09:30:00,
LOG00000609,FLT0000158,Boarding,2025-12-05 10:15:00,
LOG00000610,FLT0000158,Departed,2025-12-05 11:00:00,
LOG00000611,FLT0000158,Arrived,2025-12-05 11:45:00,
LOG00000612,FLT0000159,Scheduled,2025-12-18 20:15:00,
LOG00000613,FLT0000159,Boarding,2025-12-18 21:00:00,
LOG00000614,FLT0000159,Departed,2025-12-18 21:45:00,
LOG00000615,FLT0000159,Arrived,2025-12-18 22:30:00,
LOG00000616,FLT0000160,Scheduled,2026-03-09 17:00:00,
LOG00000617,FLT0000160,Boarding,2026-03-09 17:45:00,
LOG00000618,FLT0000160,Departed,2026-03-09 18:30:00,
LOG00000619,FLT0000160,Arrived,2026-03-09 19:15:00,
LOG00000620,FLT0000161,Scheduled,2025-09-08 10:30:00,
LOG00000621,FLT0000161,Boarding,2025-09-08 11:15:00,
LOG00000622,FLT0000161,Departed,2025-09-08 12:00:00,
LOG00000623,FLT0000161,Arrived,2025-09-08 12:45:00,
LOG00000624,FLT0000162,Scheduled,2026-01-19 12:30:00,
LOG00000625,FLT0000162,Boarding,2026-01-19 13:15:00,
LOG00000626,FLT0000162,Departed,2026-01-19 14:00:00,
LOG00000627,FLT0000162,Arrived,2026-01-19 14:45:00,
LOG00000628,FLT0000163,Scheduled,2026-05-16 20:45:00,
LOG00000629,FLT0000163,Boarding,2026-05-16 21:30:00,
LOG00000630,FLT0000163,Departed,2026-05-16 22:15:00,
LOG00000631,FLT0000163,Arrived,2026-05-16 23:00:00,
LOG00000632,FLT0000164,Scheduled,2026-06-12 14:45:00,
LOG00000633,FLT0000164,Boarding,2026-06-12 15:30:00,
LOG00000634,FLT0000164,Departed,2026-06-12 16:15:00,
LOG00000635,FLT0000164,Arrived,2026-06-12 17:00:00,
LOG00000636,FLT0000165,Scheduled,2025-09-25 20:30:00,
LOG00000637,FLT0000165,Boarding,2025-09-25 21:15:00,
LOG00000638,FLT0000165,Departed,2025-09-25 22:00:00,
LOG00000639,FLT0000165,Arrived,2025-09-25 22:45:00,
LOG00000640,FLT0000166,Scheduled,2025-12-05 03:30:00,
LOG00000641,FLT0000166,Boarding,2025-12-05 04:15:00,
LOG00000642,FLT0000166,Departed,2025-12-05 05:00:00,Delay communicated to passengers
LOG00000643,FLT0000166,Arrived,2025-12-05 05:45:00,
LOG00000644,FLT0000167,Scheduled,2026-03-23 07:30:00,
LOG00000645,FLT0000167,Boarding,2026-03-23 08:15:00,
LOG00000646,FLT0000167,Departed,2026-03-23 09:00:00,
LOG00000647,FLT0000167,Arrived,2026-03-23 09:45:00,
LOG00000648,FLT0000168,Scheduled,2025-10-16 02:15:00,
LOG00000649,FLT0000168,Boarding,2025-10-16 03:00:00,
LOG00000650,FLT0000168,Departed,2025-10-16 03:45:00,
LOG00000651,FLT0000168,Arrived,2025-10-16 04:30:00,
LOG00000652,FLT0000169,Scheduled,2026-04-09 04:15:00,
LOG00000653,FLT0000169,Boarding,2026-04-09 05:00:00,
LOG00000654,FLT0000169,Departed,2026-04-09 05:45:00,
LOG00000655,FLT0000169,Arrived,2026-04-09 06:30:00,
LOG00000656,FLT0000170,Scheduled,2026-05-03 09:00:00,
LOG00000657,FLT0000170,Boarding,2026-05-03 09:45:00,
LOG00000658,FLT0000170,Departed,2026-05-03 10:30:00,
LOG00000659,FLT0000170,Arrived,2026-05-03 11:15:00,
LOG00000660,FLT0000171,Scheduled,2026-02-27 02:00:00,
LOG00000661,FLT0000171,Boarding,2026-02-27 02:45:00,
LOG00000662,FLT0000171,Departed,2026-02-27 03:30:00,
LOG00000663,FLT0000171,Arrived,2026-02-27 04:15:00,
LOG00000664,FLT0000172,Scheduled,2026-01-29 16:00:00,
LOG00000665,FLT0000172,Boarding,2026-01-29 16:45:00,
LOG00000666,FLT0000172,Departed,2026-01-29 17:30:00,
LOG00000667,FLT0000172,Arrived,2026-01-29 18:15:00,
LOG00000668,FLT0000173,Scheduled,2026-07-15 01:15:00,
LOG00000669,FLT0000173,Boarding,2026-07-15 02:00:00,
LOG00000670,FLT0000173,Departed,2026-07-15 02:45:00,
LOG00000671,FLT0000173,Arrived,2026-07-15 03:30:00,
LOG00000672,FLT0000174,Scheduled,2025-12-24 12:00:00,
LOG00000673,FLT0000174,Cancelled,2025-12-24 12:45:00,
LOG00000674,FLT0000175,Scheduled,2026-03-02 17:45:00,
LOG00000675,FLT0000175,Boarding,2026-03-02 18:30:00,
LOG00000676,FLT0000175,Departed,2026-03-02 19:15:00,
LOG00000677,FLT0000175,Arrived,2026-03-02 20:00:00,
LOG00000678,FLT0000176,Scheduled,2026-02-19 15:15:00,
LOG00000679,FLT0000176,Boarding,2026-02-19 16:00:00,
LOG00000680,FLT0000176,Departed,2026-02-19 16:45:00,
LOG00000681,FLT0000176,Arrived,2026-02-19 17:30:00,
LOG00000682,FLT0000177,Scheduled,2026-08-06 06:00:00,
LOG00000683,FLT0000178,Scheduled,2026-04-27 03:00:00,
LOG00000684,FLT0000178,Cancelled,2026-04-27 03:45:00,
LOG00000685,FLT0000179,Scheduled,2025-08-20 23:00:00,
LOG00000686,FLT0000179,Boarding,2025-08-20 23:45:00,
LOG00000687,FLT0000179,Departed,2025-08-21 00:30:00,
LOG00000688,FLT0000179,Arrived,2025-08-21 01:15:00,
LOG00000689,FLT0000180,Scheduled,2025-09-03 03:45:00,
LOG00000690,FLT0000180,Boarding,2025-09-03 04:30:00,
LOG00000691,FLT0000180,Departed,2025-09-03 05:15:00,
LOG00000692,FLT0000180,Arrived,2025-09-03 06:00:00,
LOG00000693,FLT0000181,Scheduled,2026-03-21 03:15:00,
LOG00000694,FLT0000181,Boarding,2026-03-21 04:00:00,
LOG00000695,FLT0000181,Departed,2026-03-21 04:45:00,
LOG00000696,FLT0000181,Arrived,2026-03-21 05:30:00,
LOG00000697,FLT0000182,Scheduled,2025-08-19 10:15:00,
LOG00000698,FLT0000182,Cancelled,2025-08-19 11:00:00,
LOG00000699,FLT0000183,Scheduled,2026-08-07 13:15:00,
LOG00000700,FLT0000184,Scheduled,2025-12-28 11:30:00,
LOG00000701,FLT0000184,Cancelled,2025-12-28 12:15:00,
LOG00000702,FLT0000185,Scheduled,2025-09-27 20:45:00,
LOG00000703,FLT0000185,Boarding,2025-09-27 21:30:00,
LOG00000704,FLT0000185,Departed,2025-09-27 22:15:00,
LOG00000705,FLT0000185,Arrived,2025-09-27 23:00:00,
LOG00000706,FLT0000186,Scheduled,2026-03-30 07:15:00,
LOG00000707,FLT0000186,Boarding,2026-03-30 08:00:00,
LOG00000708,FLT0000186,Departed,2026-03-30 08:45:00,
LOG00000709,FLT0000186,Arrived,2026-03-30 09:30:00,
LOG00000710,FLT0000187,Scheduled,2026-08-14 12:45:00,
LOG00000711,FLT0000188,Scheduled,2026-02-09 04:00:00,
LOG00000712,FLT0000188,Boarding,2026-02-09 04:45:00,
LOG00000713,FLT0000188,Departed,2026-02-09 05:30:00,
LOG00000714,FLT0000188,Arrived,2026-02-09 06:15:00,
LOG00000715,FLT0000189,Scheduled,2026-07-03 22:15:00,
LOG00000716,FLT0000189,Boarding,2026-07-03 23:00:00,
LOG00000717,FLT0000189,Departed,2026-07-03 23:45:00,
LOG00000718,FLT0000189,Arrived,2026-07-04 00:30:00,
LOG00000719,FLT0000190,Scheduled,2026-08-05 20:30:00,
LOG00000720,FLT0000191,Scheduled,2026-07-31 13:00:00,
LOG00000721,FLT0000191,Boarding,2026-07-31 13:45:00,
LOG00000722,FLT0000191,Departed,2026-07-31 14:30:00,
LOG00000723,FLT0000191,Arrived,2026-07-31 15:15:00,
LOG00000724,FLT0000192,Scheduled,2026-04-12 21:00:00,
LOG00000725,FLT0000192,Boarding,2026-04-12 21:45:00,
LOG00000726,FLT0000192,Departed,2026-04-12 22:30:00,
LOG00000727,FLT0000192,Arrived,2026-04-12 23:15:00,
LOG00000728,FLT0000193,Scheduled,2025-12-19 18:15:00,
LOG00000729,FLT0000193,Boarding,2025-12-19 19:00:00,
LOG00000730,FLT0000193,Departed,2025-12-19 19:45:00,
LOG00000731,FLT0000193,Arrived,2025-12-19 20:30:00,
LOG00000732,FLT0000194,Scheduled,2025-09-02 18:15:00,
LOG00000733,FLT0000194,Boarding,2025-09-02 19:00:00,
LOG00000734,FLT0000194,Departed,2025-09-02 19:45:00,
LOG00000735,FLT0000194,Arrived,2025-09-02 20:30:00,
LOG00000736,FLT0000195,Scheduled,2026-01-11 21:30:00,
LOG00000737,FLT0000195,Boarding,2026-01-11 22:15:00,
LOG00000738,FLT0000195,Departed,2026-01-11 23:00:00,
LOG00000739,FLT0000195,Arrived,2026-01-11 23:45:00,
LOG00000740,FLT0000196,Scheduled,2026-04-01 03:45:00,
LOG00000741,FLT0000196,Boarding,2026-04-01 04:30:00,
LOG00000742,FLT0000196,Departed,2026-04-01 05:15:00,
LOG00000743,FLT0000196,Arrived,2026-04-01 06:00:00,
LOG00000744,FLT0000197,Scheduled,2026-06-16 03:15:00,
LOG00000745,FLT0000197,Boarding,2026-06-16 04:00:00,
LOG00000746,FLT0000197,Departed,2026-06-16 04:45:00,
LOG00000747,FLT0000197,Arrived,2026-06-16 05:30:00,
LOG00000748,FLT0000198,Scheduled,2026-07-15 13:30:00,
LOG00000749,FLT0000198,Boarding,2026-07-15 14:15:00,
LOG00000750,FLT0000198,Departed,2026-07-15 15:00:00,
LOG00000751,FLT0000198,Arrived,2026-07-15 15:45:00,
LOG00000752,FLT0000199,Scheduled,2026-05-05 05:15:00,
LOG00000753,FLT0000199,Boarding,2026-05-05 06:00:00,
LOG00000754,FLT0000199,Departed,2026-05-05 06:45:00,
LOG00000755,FLT0000199,Arrived,2026-05-05 07:30:00,
LOG00000756,FLT0000200,Scheduled,2026-07-03 05:30:00,
LOG00000757,FLT0000200,Boarding,2026-07-03 06:15:00,
LOG00000758,FLT0000200,Departed,2026-07-03 07:00:00,
LOG00000759,FLT0000200,Arrived,2026-07-03 07:45:00,
LOG00000760,FLT0000201,Scheduled,2026-03-07 01:30:00,
LOG00000761,FLT0000201,Boarding,2026-03-07 02:15:00,
LOG00000762,FLT0000201,Departed,2026-03-07 03:00:00,
LOG00000763,FLT0000201,Arrived,2026-03-07 03:45:00,
LOG00000764,FLT0000202,Scheduled,2026-03-09 03:00:00,
LOG00000765,FLT0000202,Cancelled,2026-03-09 03:45:00,
LOG00000766,FLT0000203,Scheduled,2026-02-17 11:30:00,
LOG00000767,FLT0000203,Boarding,2026-02-17 12:15:00,
LOG00000768,FLT0000203,Departed,2026-02-17 13:00:00,
LOG00000769,FLT0000203,Arrived,2026-02-17 13:45:00,
LOG00000770,FLT0000204,Scheduled,2026-06-03 02:00:00,
LOG00000771,FLT0000204,Boarding,2026-06-03 02:45:00,
LOG00000772,FLT0000204,Departed,2026-06-03 03:30:00,
LOG00000773,FLT0000204,Arrived,2026-06-03 04:15:00,
LOG00000774,FLT0000205,Scheduled,2026-02-14 09:15:00,
LOG00000775,FLT0000205,Boarding,2026-02-14 10:00:00,
LOG00000776,FLT0000205,Departed,2026-02-14 10:45:00,
LOG00000777,FLT0000205,Arrived,2026-02-14 11:30:00,
LOG00000778,FLT0000206,Scheduled,2025-11-01 04:00:00,
LOG00000779,FLT0000206,Cancelled,2025-11-01 04:45:00,
LOG00000780,FLT0000207,Scheduled,2025-11-23 05:00:00,
LOG00000781,FLT0000207,Boarding,2025-11-23 05:45:00,
LOG00000782,FLT0000207,Departed,2025-11-23 06:30:00,Delay communicated to passengers
LOG00000783,FLT0000207,Arrived,2025-11-23 07:15:00,
LOG00000784,FLT0000208,Scheduled,2025-09-23 20:15:00,
LOG00000785,FLT0000208,Boarding,2025-09-23 21:00:00,
LOG00000786,FLT0000208,Departed,2025-09-23 21:45:00,Delay communicated to passengers
LOG00000787,FLT0000208,Arrived,2025-09-23 22:30:00,
LOG00000788,FLT0000209,Scheduled,2025-12-12 07:15:00,
LOG00000789,FLT0000209,Boarding,2025-12-12 08:00:00,
LOG00000790,FLT0000209,Departed,2025-12-12 08:45:00,
LOG00000791,FLT0000209,Arrived,2025-12-12 09:30:00,
LOG00000792,FLT0000210,Scheduled,2026-02-02 19:45:00,
LOG00000793,FLT0000210,Boarding,2026-02-02 20:30:00,
LOG00000794,FLT0000210,Departed,2026-02-02 21:15:00,
LOG00000795,FLT0000210,Arrived,2026-02-02 22:00:00,
LOG00000796,FLT0000211,Scheduled,2026-04-11 23:30:00,
LOG00000797,FLT0000211,Boarding,2026-04-12 00:15:00,
LOG00000798,FLT0000211,Departed,2026-04-12 01:00:00,Delay communicated to passengers
LOG00000799,FLT0000211,Arrived,2026-04-12 01:45:00,
LOG00000800,FLT0000212,Scheduled,2026-03-03 14:15:00,
LOG00000801,FLT0000212,Boarding,2026-03-03 15:00:00,
LOG00000802,FLT0000212,Departed,2026-03-03 15:45:00,
LOG00000803,FLT0000212,Arrived,2026-03-03 16:30:00,
LOG00000804,FLT0000213,Scheduled,2025-08-13 03:15:00,
LOG00000805,FLT0000213,Boarding,2025-08-13 04:00:00,
LOG00000806,FLT0000213,Departed,2025-08-13 04:45:00,
LOG00000807,FLT0000213,Arrived,2025-08-13 05:30:00,
LOG00000808,FLT0000214,Scheduled,2026-05-07 03:00:00,
LOG00000809,FLT0000214,Boarding,2026-05-07 03:45:00,
LOG00000810,FLT0000214,Departed,2026-05-07 04:30:00,
LOG00000811,FLT0000214,Arrived,2026-05-07 05:15:00,
LOG00000812,FLT0000215,Scheduled,2025-12-19 09:00:00,
LOG00000813,FLT0000215,Boarding,2025-12-19 09:45:00,
LOG00000814,FLT0000215,Departed,2025-12-19 10:30:00,
LOG00000815,FLT0000215,Arrived,2025-12-19 11:15:00,
LOG00000816,FLT0000216,Scheduled,2026-05-31 05:30:00,
LOG00000817,FLT0000216,Boarding,2026-05-31 06:15:00,
LOG00000818,FLT0000216,Departed,2026-05-31 07:00:00,
LOG00000819,FLT0000216,Arrived,2026-05-31 07:45:00,
LOG00000820,FLT0000217,Scheduled,2025-09-22 10:45:00,
LOG00000821,FLT0000217,Boarding,2025-09-22 11:30:00,
LOG00000822,FLT0000217,Departed,2025-09-22 12:15:00,
LOG00000823,FLT0000217,Arrived,2025-09-22 13:00:00,
LOG00000824,FLT0000218,Scheduled,2026-02-04 06:15:00,
LOG00000825,FLT0000218,Boarding,2026-02-04 07:00:00,
LOG00000826,FLT0000218,Departed,2026-02-04 07:45:00,Delay communicated to passengers
LOG00000827,FLT0000218,Arrived,2026-02-04 08:30:00,
LOG00000828,FLT0000219,Scheduled,2025-12-31 04:30:00,
LOG00000829,FLT0000219,Boarding,2025-12-31 05:15:00,
LOG00000830,FLT0000219,Departed,2025-12-31 06:00:00,
LOG00000831,FLT0000219,Arrived,2025-12-31 06:45:00,
LOG00000832,FLT0000220,Scheduled,2025-08-12 16:30:00,
LOG00000833,FLT0000220,Boarding,2025-08-12 17:15:00,
LOG00000834,FLT0000220,Departed,2025-08-12 18:00:00,
LOG00000835,FLT0000220,Arrived,2025-08-12 18:45:00,
LOG00000836,FLT0000221,Scheduled,2026-07-28 22:30:00,
LOG00000837,FLT0000221,Boarding,2026-07-28 23:15:00,
LOG00000838,FLT0000221,Departed,2026-07-29 00:00:00,
